Frame_number, Cell_number, Cell_colour, Position_X, Position_Y, Unique_cell_number
1,1,1,438.32,101.24,1
1,2,1,92.061,249.37,2
1,3,1,241.53,238.03,3
1,4,1,452.21,101.03,4
1,5,1,56.226,126.42,5
1,6,1,54.924,117.28,6
1,7,1,281.63,316.76,7
1,8,1,242.11,226.48,8
1,9,-1,255.02,235.17,9
1,10,-1,44.554,110.66,10
1,11,-1,251.22,152.22,11
1,12,-1,234.68,246.28,12
1,13,-1,560.76,296.14,13
1,14,-1,345.5,295.45,14
1,15,-1,106.09,144.29,15
1,16,-1,248.14,246.65,16
1,17,-1,238.55,153.41,17
1,18,-1,168.51,301.69,18
1,19,-1,267.95,312.47,19
1,20,-1,78.179,127.36,20
1,21,-1,224.76,242.93,21
1,22,-1,333.67,167.08,22
1,23,-1,272.87,324.67,23
1,24,-1,509.35,230.49,24
1,25,-1,40.211,122.62,25
1,26,-1,171.92,312.86,26
1,27,-1,497.65,236.21,27
1,28,-1,67.57,119.99,28
1,29,-1,112.61,152.34,29
1,30,-1,344.42,174.08,30
1,31,-1,227.5,229.39,31
1,32,-1,548.83,300.4,32
1,33,-1,256.35,224.03,33
2,1,1,465.27,122.97,1
2,2,1,71,319,2
2,3,-1,478.45,119.28,4
2,4,-1,81.5,139.41,6
2,5,-1,309.51,337.62,7
2,6,-1,270.78,244.1,8
2,7,-1,282.27,255.98,9
2,8,-1,70.243,131.23,10
2,9,-1,278.74,172.24,11
2,10,-1,262.1,268.89,12
2,11,-1,587.8,313.49,13
2,12,-1,373.45,316.01,14
2,13,-1,134.03,163.84,15
2,14,-1,275.86,266.98,16
2,15,-1,265.22,173.74,17
2,16,-1,195.89,321.17,18
2,17,-1,296.35,334.02,19
2,18,-1,104.89,147.41,20
2,19,-1,250.29,264.1,21
2,20,-1,359.24,188.52,22
2,21,-1,299.37,345.69,23
2,22,-1,534.96,251.93,24
2,23,-1,66.87,141.48,25
2,24,-1,197.75,333.89,26
2,25,-1,524.44,256.45,27
2,26,-1,95.294,139.82,28
2,27,-1,139.86,173.07,29
2,28,-1,370.89,194.96,30
2,29,-1,254.35,250.42,31
2,30,-1,574.94,320.24,32
2,31,-1,284.18,244.55,33
2,32,-1,549.99,259.15,34
3,1,1,472.19,124.9,1
3,2,1,71,319,2
3,3,-1,485.42,121.38,4
3,4,-1,88.838,144.21,6
3,5,-1,315.7,340.01,7
3,6,-1,276.34,245.26,8
3,7,-1,287.55,257.71,9
3,8,-1,76.866,133.47,10
3,9,-1,285.64,174.62,11
3,10,-1,267.38,271.03,12
3,11,-1,594.1,319.21,13
3,12,-1,379.68,318.54,14
3,13,-1,138.48,168.55,15
3,14,-1,281.81,272.78,16
3,15,-1,271.25,177.15,17
3,16,-1,201.45,324.32,18
3,17,-1,301.04,335.52,19
3,18,-1,112.55,152.08,20
3,19,-1,256.7,263.94,21
3,20,-1,366.1,190.47,22
3,21,-1,306.77,348.6,23
3,22,-1,541.89,254.05,24
3,23,-1,73.299,146.69,25
3,24,-1,204.7,336.34,26
3,25,-1,530.02,259.59,27
3,26,-1,102.54,142.73,28
3,27,-1,147.64,175.95,29
3,28,1,375.77,200.99,30
3,29,1,263.59,252.64,31
3,30,-1,580.41,323.93,32
3,31,-1,288.81,245.96,33
3,32,-1,274.46,260.04,35
3,33,-1,111.79,137.47,36
4,1,1,471.54,118.8,1
4,2,1,74,310,2
4,3,-1,485.62,115.24,4
4,4,-1,86.343,141.37,6
4,5,-1,314.71,334.47,7
4,6,-1,275.29,241.18,8
4,7,-1,287.83,252.49,9
4,8,-1,76.543,127.05,10
4,9,-1,284.89,168.47,11
4,10,-1,267.06,265.25,12
4,11,-1,593.39,309.06,13
4,12,-1,378.86,312.41,14
4,13,-1,138.39,161.93,15
4,14,-1,282.45,264.74,16
4,15,-1,271.53,170.26,17
4,16,-1,200.38,318.26,18
4,17,-1,300.24,329.59,19
4,18,-1,112.55,147.32,20
4,19,-1,253.45,258.49,21
4,20,-1,366.21,184.63,22
4,21,-1,305.66,342.88,23
4,22,-1,540.98,248.32,24
4,23,-1,73.128,141.66,25
4,24,-1,204.61,331.82,26
4,25,-1,529.25,253.71,27
4,26,-1,103.49,137.96,28
4,27,-1,146.68,170.13,29
4,28,-1,376.43,191.38,30
4,29,-1,261.07,246.81,31
4,30,-1,581.46,317.77,32
4,31,-1,289.59,240.32,33
4,32,-1,275.04,252.93,35
4,33,-1,114.59,134.92,36
4,34,-1,594.12,318.01,37
5,1,-1,473.63,119.19,1
5,2,1,74,310,2
5,3,-1,486.54,114.17,4
5,4,-1,87.823,134.61,6
5,5,-1,317.34,332.83,7
5,6,-1,277.46,238.78,8
5,7,-1,289.6,251.68,9
5,8,-1,76.863,125.24,10
5,9,-1,287.13,167.2,11
5,10,-1,268.04,263.07,12
5,11,-1,596.16,307.07,13
5,12,-1,381.53,311.52,14
5,13,-1,139.51,160.12,15
5,14,-1,283.8,264.77,16
5,15,-1,272.73,169.44,17
5,16,-1,202.65,317.31,18
5,17,-1,301.14,327.85,19
5,18,-1,114.75,146.42,20
5,19,-1,254.69,258.98,21
5,20,-1,366.16,182.21,22
5,21,-1,307.4,341.96,23
5,22,-1,543.91,246.94,24
5,23,-1,74.138,138.58,25
5,24,-1,205.81,330.56,26
5,25,1,530.73,253.2,27
5,26,-1,105.18,136.95,28
5,27,-1,149.54,168.45,29
5,28,-1,376.83,187.9,30
5,29,-1,264.82,244.02,31
5,30,-1,583.18,316.57,32
5,31,-1,290.75,239.46,33
5,32,-1,277.06,252.1,35
5,33,-1,117.94,133.81,36
5,34,-1,130.24,142.29,38
5,35,-1,293.88,264.33,39
6,1,1,474.74,121.24,1
6,2,1,74,310,2
6,3,1,487.93,117.9,4
6,4,1,90.96,140.6,6
6,5,-1,317.82,335.57,7
6,6,-1,278.5,241.59,8
6,7,-1,290.4,254.96,9
6,8,-1,78.319,128.21,10
6,9,-1,287.18,170.87,11
6,10,-1,267.7,267.2,12
6,11,1,596.99,314.88,13
6,12,-1,380.84,314.48,14
6,13,-1,139.67,163.23,15
6,14,-1,284.47,267.02,16
6,15,-1,272.2,173.03,17
6,16,-1,202.75,320.27,18
6,17,-1,301.87,331.24,19
6,18,-1,114.69,149.46,20
