Frame_number, Cell_number, Cell_colour, Position_X, Position_Y, Unique_cell_number
1,1,1,33.986,27.297,1
1,2,0,207.94,144.91,2
1,3,0,372.31,283.76,3
1,4,0,385.31,276.34,4
1,5,0,320.9,156.52,5
1,6,0,325.42,171.95,6
1,7,0,217.59,140.29,7
1,8,0,215.88,127.47,8
1,9,0,372.17,268.89,9
1,10,0,334.71,161.82,10
1,11,0,69.469,186.07,11
1,12,0,81.117,181.62,12
2,1,1,33.986,27.297,1
2,2,0,188.42,135.74,2
2,3,0,352.45,276.61,3
2,4,0,366.78,268.06,4
2,5,0,301.54,150.57,5
2,6,0,304.71,164.02,6
2,7,0,203.56,132.42,7
2,8,0,196.91,122.78,8
2,9,0,352.78,261.07,9
2,10,0,314.93,154.34,10
2,11,0,48.729,178.98,11
2,12,0,59.414,175.8,12
3,1,1,33.986,27.297,1
3,2,0,196.47,137.79,2
3,3,0,364.65,272.34,3
3,4,0,377.36,267.51,4
3,5,0,308.15,150.35,5
3,6,0,310.16,167.07,6
3,7,0,209.58,133.53,7
3,8,0,203.68,122.31,8
3,9,0,359.67,260.55,9
3,10,0,322.81,154.62,10
3,11,0,56.789,179.39,11
3,12,0,68.798,175.68,12
4,1,1,33.986,27.297,1
4,2,0,198.92,139.21,2
4,3,0,363.92,279.48,3
4,4,0,380.01,271.54,4
4,5,0,313.75,153.55,5
4,6,0,314.09,167.36,6
4,7,0,210.53,137.11,7
4,8,0,207.92,125.77,8
4,9,0,360.1,265.75,9
4,10,0,326.84,157.75,10
4,11,0,59.445,182.61,11
4,12,0,72.336,178.77,12
5,1,1,33.986,27.297,1
5,2,0,194.07,137.81,2
5,3,0,359.24,276.97,3
5,4,0,373.1,269.6,4
5,5,0,306.84,151.53,5
5,6,0,310.66,164.29,6
5,7,0,208.85,133.98,7
5,8,0,204.02,119.45,8
5,9,0,359,261,9
5,10,0,323.22,154.56,10
5,11,0,55.29,180.13,11
5,12,0,64.718,169.58,12
6,1,1,33.986,27.297,1
6,2,1,199.14,140.13,2
6,3,1,365.88,279.63,3
6,4,0,378.91,272.78,4
6,5,0,315.24,151.15,5
6,6,0,315.36,169.17,6
6,7,0,213.44,137.72,7
6,8,-1,212.51,126.38,8
6,9,0,364.1,267.17,9
6,10,0,328.56,157.84,10
6,11,0,61.075,183.14,11
6,12,-1,72.384,179.05,12
7,1,1,33.986,27.297,1
7,2,1,217.6,141.07,2
7,3,-1,376.99,278.78,3
7,4,0,395.23,274.98,4
7,5,1,330.03,156.55,5
7,6,0,333.22,170.56,6
7,7,0,230.13,139.58,7
7,8,1,224.22,124.53,8
7,9,-1,382.3,267.53,9
7,10,0,346.25,158.56,10
7,11,0,77.793,184.4,11
7,12,1,89.411,171.45,12
8,1,1,33.986,27.297,1
8,2,1,210.9,136.74,2
8,3,1,375.03,275.96,3
8,4,0,389.06,270.8,4
8,5,0,323.13,149.83,5
8,6,0,327.61,165.63,6
8,7,0,224.59,133.83,7
8,8,1,219.89,121.8,8
8,9,1,375.67,261.02,9
8,10,0,339.41,153.68,10
8,11,0,70.906,178.95,11
8,12,-1,84.753,176.41,12
9,1,1,33.986,27.297,1
9,2,1,211.35,134.91,2
9,3,1,374.09,275.89,3
9,4,0,387.35,270.31,4
9,5,0,325.66,146.11,5
9,6,1,326.54,165.39,6
9,7,0,224.56,131.61,7
9,8,1,216.57,119.87,8
9,9,1,373.86,261.71,9
9,10,0,338.48,152.74,10
9,11,0,69.399,177.75,11
9,12,-1,83.638,173.56,12
9,13,1,315.34,159.53,13
10,1,1,33.986,27.297,1
10,2,1,206.04,133.11,2
10,3,1,374.14,274.53,3
10,4,0,387.28,267.92,4
10,5,0,321.19,143.89,5
10,6,0,324.54,164.43,6
10,7,0,223.64,131.32,7
10,8,1,214.74,117.92,8
10,9,0,374.35,253,9
10,10,0,338.52,151.96,10
10,11,0,69.032,176.35,11
10,12,1,82.793,164.47,12
10,13,1,313.33,157.63,13
10,14,1,387.11,252.64,14
10,15,1,335.74,140.53,15
10,16,0,82.964,180.62,16
11,1,1,33.986,27.297,1
11,2,1,206.1,130.92,2
11,3,1,372.1,272.23,3
11,4,1,387.43,267.98,4
11,5,1,320.41,147.85,5
11,6,1,325.52,164.16,6
11,7,-1,221.53,131.47,7
11,8,1,213.95,118,8
11,9,1,370.53,259.19,9
11,10,-1,336.49,151.45,10
11,11,-1,67.896,175.99,11
11,12,-1,71.782,161.94,12
11,13,1,312.44,158.21,13
11,14,-1,381.84,254.67,14
11,15,1,336,140,15
11,16,-1,80.589,176.56,16
11,17,1,316.21,138.32,17
11,18,1,227.32,119.96,18
12,1,1,33.986,27.297,1
12,2,-1,206.77,134.23,2
12,3,1,371.55,274.08,3
12,4,-1,385.3,268.43,4
12,5,1,319.22,149.37,5
12,6,1,325.45,164.34,6
12,7,-1,220.41,131.17,7
12,8,1,215.43,115.81,8
12,9,1,370.06,258.36,9
12,10,-1,335.12,152.32,10
12,11,-1,67.015,177.59,11
12,12,-1,70.303,160.91,12
12,13,1,309.52,157.22,13
12,14,1,382.96,252.89,14
12,15,1,334.06,140.13,15
12,16,-1,81.886,174.46,16
12,17,1,314.52,137.72,17
12,18,1,228.43,122.28,18
13,1,1,33.986,27.297,1
13,2,-1,206.33,134.04,2
13,3,1,370.59,271.06,3
13,4,1,384.38,267.06,4
13,5,1,318.23,149.73,5
13,6,1,326.38,162.96,6
13,7,1,218.52,129.41,7
13,8,1,216.05,115.45,8
13,9,-1,367.45,254.2,9
13,10,1,335.74,151.87,10
13,11,-1,66.019,176.43,11
13,12,1,77.807,166.12,12
13,13,1,311.86,158.43,13
13,14,1,381.71,252.03,14
13,15,1,333.92,140.62,15
13,16,1,82.041,178.9,16
13,17,-1,317.87,140.61,17
13,18,1,228.9,120.72,18
13,19,1,393.32,256,19
13,20,1,73.765,154,20
13,21,1,64.451,159,21
14,1,1,33.986,27.297,1
14,2,-1,207.96,133.52,2
14,3,1,373.03,271.1,3
14,4,-1,385.18,265.14,4
14,5,1,322,146.18,5
