Frame_number, Cell_number, Cell_colour, Position_X, Position_Y, Unique_cell_number
1,1,1,148,163,1
1,2,1,151.92,272.8,2
1,3,1,165.99,281.67,3
1,4,-1,382.42,252.91,4
1,5,-1,149.55,398.05,5
1,6,-1,245.38,175.08,6
1,7,-1,95.177,374.24,7
1,8,-1,82.873,364.91,8
1,9,-1,460.17,80.038,9
1,10,-1,125.69,284.17,10
1,11,-1,676.3,367.58,11
1,12,-1,650.4,325.81,12
1,13,-1,238.21,165.77,13
1,14,-1,134.32,274.86,14
1,15,-1,546.04,261.82,15
1,16,-1,380.11,265.27,16
1,17,-1,674.99,380.13,17
1,18,-1,97.095,359.7,18
1,19,-1,162.21,398.9,19
1,20,-1,128.9,296.67,20
1,21,-1,150.43,409.46,21
1,22,-1,688.82,371.54,22
1,23,-1,654.44,315.46,23
1,24,-1,143.65,285.84,24
1,25,-1,555.09,254.55,25
1,26,-1,450.38,71.896,26
1,27,-1,463.06,65.839,27
1,28,-1,140.77,299.08,28
2,1,1,148,163,1
2,2,-1,187.52,286.18,2
2,3,-1,200.91,295.83,3
2,4,-1,417.9,266.04,4
2,5,-1,183.99,411.59,5
2,6,-1,280.92,189.78,6
2,7,-1,131.11,388.26,7
2,8,-1,118.67,378.88,8
2,9,-1,495.7,94.059,9
2,10,-1,161.06,298.68,10
2,11,-1,710.12,381.62,11
2,12,-1,686.65,340.98,12
2,13,-1,273.77,179.88,13
2,14,-1,169.62,288.64,14
2,15,-1,580.87,276.59,15
2,16,-1,415.46,279.34,16
2,17,-1,709.98,394.21,17
2,18,-1,132.83,373.21,18
2,19,-1,198.78,413.38,19
2,20,-1,165.07,312.21,20
2,21,-1,186.6,424.62,21
2,22,-1,690.29,328.3,23
2,23,1,176.78,301.93,24
2,24,-1,590.75,268.75,25
2,25,-1,486.06,84.36,26
2,26,-1,499.68,80.024,27
2,27,1,179.07,313.53,28
3,1,1,148,163,1
3,2,-1,192.57,285.24,2
3,3,-1,205.65,294.42,3
3,4,-1,422.59,264.86,4
3,5,-1,190.01,409.22,5
3,6,-1,285.44,188.11,6
3,7,-1,134.93,387.05,7
3,8,-1,122.85,376.75,8
3,9,-1,499.51,92.5,9
3,10,-1,164.98,296.82,10
3,11,1,713.37,380.99,11
3,12,-1,690.61,339.12,12
3,13,-1,279.1,178.31,13
3,14,-1,174.74,285.92,14
3,15,-1,585.47,274.8,15
3,16,-1,420.87,277.46,16
3,17,1,712.72,392.59,17
3,18,1,137.25,373.34,18
3,19,-1,203.49,411.34,19
3,20,-1,170.85,310.49,20
3,21,-1,190.14,422.52,21
3,22,-1,694.87,327.79,23
3,23,1,183.65,299.72,24
3,24,-1,595.19,267.22,25
3,25,-1,490.41,83.058,26
3,26,-1,504.25,78.535,27
3,27,-1,184.42,313.83,28
4,1,1,148,163,1
4,2,-1,189.76,280.89,2
4,3,-1,202.94,290,3
4,4,-1,419.35,261.04,4
4,5,-1,186.72,404.02,5
4,6,-1,283.05,183.59,6
4,7,-1,132.08,382.83,7
4,8,-1,119.16,372.67,8
4,9,-1,497.47,88.291,9
4,10,-1,161.84,291.74,10
4,11,-1,712.41,374.52,11
4,12,-1,687.38,334.59,12
4,13,-1,275.49,173.43,13
4,14,-1,172.16,280.91,14
4,15,-1,582.57,269.98,15
4,16,-1,418.05,272,16
4,17,-1,711.07,387.48,17
4,18,-1,134.46,368.1,18
4,19,-1,201.1,407.24,19
4,20,-1,167.08,306.32,20
4,21,-1,187.65,418.35,21
4,22,-1,692.27,323.14,23
4,23,1,181.59,295.61,24
4,24,-1,593.08,261.75,25
4,25,-1,488.27,78.901,26
4,26,-1,501.54,74.443,27
4,27,-1,180.94,308.64,28
5,1,1,148,163,1
5,2,-1,188.38,281.65,2
5,3,-1,202.05,290.25,3
