sus1 100,sus1 100
0.006483928,0
0.006491586,0
0.00649925,0
0.006506921,0
0.006514599,0
0.006522283,0
0.006529975,0
0.006537673,0
0.006545378,0
0.006553089,0
0.006560808,0
0.006568533,0
0.006576265,0
0.006584003,0
0.006591749,0
0.006599501,0
0.00660726,0
0.006615026,0
0.006622798,0
0.006630578,0
0.006638364,0
0.006646157,0
0.006653957,0
0.006661763,0
0.006669576,0
0.006677396,0
0.006685223,0
0.006693057,0
0.006700897,0
0.006708745,0
0.006716599,0
0.00672446,0
0.006732327,0
0.006740202,0
0.006748083,0
0.006755971,0
0.006763866,0
0.006771768,0
0.006779677,0
0.006787592,0
0.006795514,0
0.006803444,0
0.006811379,0
0.006819322,0
0.006827272,0
0.006835228,0
0.006843191,0
0.006851161,0
0.006859138,0
0.006867122,0
0.006875113,0
0.00688311,0
0.006891114,0
0.006899126,0
0.006907143,0
0.006915168,0
0.0069232,0
0.006931239,0
0.006939284,0
0.006947336,0
0.006955395,0
0.006963461,0
0.006971534,0
0.006979614,0
0.0069877,0
0.006995794,0
0.007003894,0
0.007012001,0
0.007020115,0
0.007028236,0
0.007036364,0
0.007044499,0
0.00705264,0
0.007060789,0
0.007068944,0
0.007077107,0
0.007085276,0
0.007093452,0
0.007101635,0
0.007109824,0
0.007118021,0
0.007126225,0
0.007134435,0
0.007142653,0
0.007150877,0
0.007159108,0
0.007167346,0
0.007175591,0
0.007183843,0
0.007192102,0
0.007200368,0
0.007208641,0
0.00721692,0
0.007225207,0
0.0072335,0
0.007241801,0
0.007250108,0
0.007258422,0
0.007266743,0
0.007275071,0
0.007283406,0
0.007291748,0
0.007300097,0
0.007308453,0
0.007316816,0
0.007325186,0
0.007333562,0
0.007341946,0
0.007350336,0
0.007358734,0
0.007367138,0
0.00737555,0
0.007383968,0
0.007392393,0
0.007400825,0
0.007409265,0
0.007417711,2.72E-13
0.007426164,8.33E-12
0.007434624,5.54E-11
0.007443091,2.00E-10
0.007451565,5.25E-10
0.007460046,1.13E-09
0.007468534,2.15E-09
0.007477029,3.71E-09
0.007485531,5.96E-09
0.007494039,9.07E-09
0.007502555,1.32E-08
0.007511078,1.85E-08
0.007519608,2.53E-08
0.007528144,3.36E-08
0.007536688,4.37E-08
0.007545239,5.57E-08
0.007553797,7.00E-08
0.007562361,8.66E-08
0.007570933,1.06E-07
0.007579512,1.28E-07
0.007588097,1.53E-07
0.00759669,1.81E-07
0.007605289,2.12E-07
0.007613896,2.47E-07
0.00762251,2.86E-07
0.00763113,3.29E-07
0.007639758,3.75E-07
0.007648392,4.26E-07
0.007657034,4.82E-07
0.007665683,5.42E-07
0.007674338,6.07E-07
0.007683001,6.77E-07
0.007691671,7.52E-07
0.007700347,8.32E-07
0.007709031,9.18E-07
0.007717721,1.01E-06
0.007726419,1.11E-06
0.007735124,1.21E-06
0.007743836,1.32E-06
0.007752554,1.43E-06
0.00776128,1.55E-06
0.007770013,1.68E-06
0.007778753,1.82E-06
0.007787499,1.96E-06
0.007796253,2.10E-06
0.007805014,2.26E-06
0.007813782,2.42E-06
0.007822557,2.59E-06
0.007831339,2.76E-06
0.007840128,2.95E-06
0.007848924,3.14E-06
0.007857727,3.33E-06
0.007866537,3.54E-06
0.007875354,3.75E-06
0.007884179,3.97E-06
0.00789301,4.20E-06
0.007901848,4.43E-06
0.007910693,4.67E-06
0.007919546,4.92E-06
0.007928405,5.18E-06
0.007937272,5.45E-06
0.007946145,5.72E-06
0.007955026,6.00E-06
0.007963913,6.29E-06
0.007972808,6.59E-06
0.00798171,6.90E-06
0.007990619,7.21E-06
0.007999534,7.54E-06
0.008008457,7.87E-06
0.008017387,8.21E-06
0.008026324,8.57E-06
0.008035269,8.93E-06
0.00804422,9.30E-06
0.008053178,9.68E-06
0.008062143,1.01E-05
0.008071116,1.05E-05
0.008080095,1.09E-05
0.008089082,1.13E-05
0.008098075,1.17E-05
0.008107076,1.22E-05
0.008116084,1.26E-05
0.008125099,1.31E-05
0.008134121,1.36E-05
0.00814315,1.41E-05
0.008152186,1.46E-05
0.008161229,1.51E-05
0.008170279,1.56E-05
0.008179336,1.62E-05
0.008188401,1.67E-05
0.008197472,1.73E-05
0.008206551,1.79E-05
0.008215637,1.84E-05
0.00822473,1.90E-05
0.008233829,1.97E-05
0.008242936,2.03E-05
0.008252051,2.09E-05
0.008261172,2.16E-05
0.0082703,2.23E-05
0.008279435,2.30E-05
0.008288578,2.37E-05
0.008297728,2.44E-05
0.008306884,2.51E-05
0.008316048,2.59E-05
0.008325219,2.66E-05
0.008334397,2.74E-05
0.008343582,2.82E-05
0.008352774,2.90E-05
0.008361974,2.98E-05
0.00837118,3.06E-05
0.008380394,3.15E-05
0.008389615,3.23E-05
0.008398843,3.32E-05
0.008408078,3.41E-05
0.00841732,3.50E-05
0.008426569,3.59E-05
0.008435825,3.69E-05
0.008445089,3.78E-05
0.008454359,3.88E-05
0.008463637,3.98E-05
0.008472922,4.08E-05
0.008482214,4.18E-05
0.008491513,4.28E-05
0.008500819,4.39E-05
0.008510133,4.49E-05
0.008519453,4.60E-05
0.008528781,4.71E-05
0.008538116,4.82E-05
0.008547458,4.93E-05
0.008556807,5.05E-05
0.008566163,5.16E-05
0.008575526,5.28E-05
0.008584897,5.40E-05
0.008594274,5.52E-05
0.008603659,5.64E-05
0.008613051,5.76E-05
0.00862245,5.89E-05
0.008631856,6.01E-05
0.00864127,6.14E-05
0.00865069,6.27E-05
0.008660118,6.41E-05
0.008669553,6.54E-05
0.008678995,6.68E-05
0.008688444,6.81E-05
0.008697901,6.95E-05
0.008707364,7.09E-05
0.008716835,7.24E-05
0.008726313,7.38E-05
0.008735798,7.53E-05
0.00874529,7.68E-05
0.008754789,7.83E-05
0.008764296,7.98E-05
0.008773809,8.13E-05
0.00878333,8.29E-05
0.008792858,8.45E-05
0.008802393,8.61E-05
0.008811936,8.77E-05
0.008821485,8.93E-05
0.008831042,9.10E-05
0.008840606,9.27E-05
0.008850177,9.44E-05
0.008859755,9.61E-05
0.00886934,9.78E-05
0.008878933,9.96E-05
0.008888533,0.000101346
0.00889814,0.000103142
0.008907754,0.000104958
0.008917375,0.000106793
0.008927004,0.000108649
0.008936639,0.000110524
0.008946282,0.000112419
0.008955932,0.000114334
0.00896559,0.000116268
0.008975254,0.000118223
0.008984926,0.000120197
0.008994605,0.000122192
0.009004291,0.000124206
0.009013984,0.00012624
0.009023684,0.000128293
0.009033392,0.000130367
0.009043107,0.00013246
0.009052829,0.000134573
0.009062558,0.000136705
0.009072295,0.000138857
0.009082038,0.000141029
0.009091789,0.00014322
0.009101547,0.000145431
0.009111313,0.000147662
0.009121085,0.000149912
0.009130865,0.000152183
0.009140652,0.000154473
0.009150446,0.000156784
0.009160247,0.000159115
0.009170056,0.000161466
0.009179872,0.000163838
0.009189695,0.00016623
0.009199525,0.000168643
0.009209362,0.000171077
0.009219207,0.000173532
0.009229059,0.000176008
0.009238918,0.000178505
0.009248784,0.000181023
0.009258658,0.000183563
0.009268539,0.000186124
0.009278427,0.000188707
0.009288322,0.000191312
0.009298225,0.000193938
0.009308134,0.000196586
0.009318051,0.000199256
0.009327975,0.000201948
0.009337907,0.000204662
0.009347845,0.000207399
0.009357791,0.000210157
0.009367744,0.000212938
0.009377705,0.000215741
0.009387672,0.000218567
0.009397647,0.000221415
0.009407629,0.000224285
0.009417618,0.000227178
0.009427615,0.000230093
0.009437619,0.000233031
0.00944763,0.000235991
0.009457648,0.000238974
0.009467674,0.00024198
0.009477706,0.000245007
0.009487746,0.000248058
0.009497794,0.000251131
0.009507848,0.000254226
0.00951791,0.000257344
0.009527979,0.000260485
0.009538055,0.000263647
0.009548139,0.000266833
0.009558229,0.00027004
0.009568327,0.00027327
0.009578433,0.000276522
0.009588545,0.000279797
0.009598665,0.000283093
0.009608792,0.000286412
0.009618927,0.000289752
0.009629068,0.000293115
0.009639217,0.0002965
0.009649373,0.000299906
0.009659537,0.000303335
0.009669707,0.000306785
0.009679885,0.000310257
0.00969007,0.00031375
0.009700263,0.000317266
0.009710463,0.000320803
0.00972067,0.000324362
0.009730884,0.000327943
0.009741105,0.000331545
0.009751334,0.00033517
0.00976157,0.000338817
0.009771814,0.000342487
0.009782064,0.000346178
0.009792322,0.000349892
0.009802587,0.000353629
0.00981286,0.000357388
0.00982314,0.00036117
0.009833427,0.000364974
0.009843721,0.000368802
0.009854023,0.000372652
0.009864332,0.000376525
0.009874648,0.000380422
0.009884971,0.000384341
0.009895302,0.000388284
0.00990564,0.00039225
0.009915985,0.00039624
0.009926338,0.000400253
0.009936698,0.000404289
0.009947065,0.000408349
0.00995744,0.000412432
0.009967821,0.000416539
0.00997821,0.00042067
0.009988607,0.000424825
0.00999901,0.000429003
0.010009421,0.000433204
0.01001984,0.00043743
0.010030265,0.000441679
0.010040698,0.000445952
0.010051138,0.000450248
0.010061586,0.000454569
0.01007204,0.000458913
0.010082503,0.00046328
0.010092972,0.000467672
0.010103449,0.000472087
0.010113933,0.000476525
0.010124424,0.000480987
0.010134922,0.000485473
0.010145428,0.000489982
0.010155942,0.000494515
0.010166462,0.000499071
0.01017699,0.00050365
0.010187525,0.000508252
0.010198068,0.000512878
0.010208617,0.000517527
0.010219174,0.000522199
0.010229739,0.000526894
0.01024031,0.000531612
0.01025089,0.000536352
0.010261476,0.000541116
0.01027207,0.000545902
0.01028267,0.000550711
0.010293279,0.000555542
0.010303894,0.000560395
0.010314517,0.000565272
0.010325148,0.00057017
0.010335785,0.000575091
0.01034643,0.000580035
0.010357082,0.000585001
0.010367742,0.00058999
0.010378409,0.000595002
0.010389083,0.000600036
0.010399765,0.000605093
0.010410453,0.000610173
0.01042115,0.000615277
0.010431853,0.000620403
0.010442564,0.000625552
0.010453282,0.000630724
0.010464008,0.00063592
0.010474741,0.000641139
0.010485481,0.000646382
0.010496228,0.000651648
0.010506983,0.000656937
0.010517746,0.00066225
0.010528515,0.000667587
0.010539292,0.000672948
0.010550076,0.000678332
0.010560868,0.00068374
0.010571667,0.000689172
0.010582473,0.000694628
0.010593286,0.000700108
0.010604107,0.000705612
0.010614936,0.000711139
0.010625771,0.000716691
0.010636614,0.000722266
0.010647465,0.000727866
0.010658322,0.00073349
0.010669187,0.000739137
0.01068006,0.000744809
0.010690939,0.000750504
0.010701826,0.000756224
0.010712721,0.000761967
0.010723623,0.000767734
0.010734532,0.000773526
0.010745448,0.00077934
0.010756372,0.000785179
0.010767303,0.000791042
0.010778242,0.000796928
0.010789188,0.000802837
0.010800141,0.000808771
