cpr1 100,cpr1 100
0.008621178,0
0.00859759,0
0.008574065,0
0.008550603,0
0.008527203,0
0.008503867,0
0.008480593,0
0.008457382,0
0.008434234,0
0.008411148,0
0.008388125,0
0.008365165,0
0.008342267,0
0.008319431,0
0.008296658,0
0.008273947,0
0.008251299,0
0.008228713,0
0.008206189,0
0.008183727,0
0.008161328,0
0.00813899,0
0.008116715,0
0.008094502,0
0.00807235,0
0.008050261,0
0.008028233,0
0.008006268,0
0.007984364,0
0.007962522,0
0.007940742,0
0.007919023,0
0.007897366,0
0.007875771,0
0.007854237,0
0.007832765,0
0.007811354,0
0.007790004,0
0.007768716,0
0.00774749,0
0.007726324,0
0.00770522,0
0.007684177,0
0.007663195,0
0.007642275,0
0.007621415,0
0.007600617,0
0.007579879,0
0.007559202,0
0.007538587,0
0.007518032,0
0.007497538,0
0.007477105,0
0.007456732,0
0.00743642,0
0.007416169,0
0.007395979,0
0.007375849,0
0.007355779,0
0.00733577,0
0.007315822,0
0.007295934,0
0.007276106,0
0.007256339,0
0.007236631,0
0.007216985,0
0.007197398,0
0.007177871,0
0.007158405,0
0.007138998,0
0.007119652,0
0.007100366,0
0.007081139,0
0.007061972,0
0.007042866,0
0.007023819,0
0.007004832,0
0.006985904,0
0.006967037,0
0.006948229,0
0.00692948,0
0.006910791,0
0.006892162,0
0.006873592,0
0.006855081,0
0.00683663,0
0.006818239,0
0.006799906,0
0.006781633,0
0.006763419,0
0.006745265,0
0.006727169,0
0.006709133,0
0.006691155,0
0.006673237,0
0.006655378,0
0.006637577,0
0.006619836,0
0.006602153,0
0.006584529,0
0.006566964,0
0.006549458,0
0.006532011,0
0.006514622,0
0.006497291,0
0.00648002,0
0.006462806,0
0.006445652,0
0.006428556,0
0.006411518,0
0.006394538,0
0.006377617,0
0.006360755,0
0.00634395,0
0.006327204,0
0.006310516,0
0.006293886,0
0.006277314,0
0.0062608,0
0.006244344,0
0.006227946,0
0.006211606,0
0.006195325,0
0.0061791,0
0.006162934,0
0.006146826,0
0.006130775,0
0.006114782,0
0.006098846,0
0.006082968,0
0.006067148,0
0.006051385,0
0.00603568,0
0.006020032,0
0.006004442,0
0.005988909,0
0.005973434,0
0.005958015,0
0.005942654,0
0.00592735,0
0.005912104,0
0.005896914,0
0.005881782,0
0.005866707,0
0.005851688,0
0.005836727,0
0.005821823,0
0.005806975,0
0.005792185,0
0.005777451,0
0.005762774,0
0.005748154,0
0.00573359,0
0.005719083,0
0.005704633,0
0.00569024,0
0.005675903,0
0.005661622,0
0.005647398,0
0.005633231,0
0.00561912,0
0.005605065,0
0.005591066,0
0.005577124,0
0.005563238,0
0.005549409,0
0.005535635,0
0.005521918,0
0.005508257,0
0.005494651,0
