hir3 100,hir3 100
-0.000894294,0
-0.00087909,0
-0.000863914,0
-0.000848766,0
-0.000833645,0
-0.000818553,0
-0.000803489,0
-0.000788453,0
-0.000773445,0
-0.000758464,0
-0.000743511,0
-0.000728586,0
-0.000713689,0
-0.000698819,0
-0.000683977,0
-0.000669162,0
-0.000654375,0
-0.000639616,0
-0.000624883,0
-0.000610179,0
-0.000595501,0
-0.000580851,0
-0.000566228,0
-0.000551633,0
-0.000537064,0
-0.000522523,0
-0.000508009,0
-0.000493522,0
-0.000479062,0
-0.000464629,0
-0.000450222,0
-0.000435843,0
-0.000421491,0
-0.000407165,0
-0.000392866,0
-0.000378594,0
-0.000364349,0
-0.00035013,0
-0.000335938,0
-0.000321772,0
-0.000307633,0
-0.000293521,0
-0.000279435,0
-0.000265375,0
-0.000251342,0
-0.000237335,0
-0.000223354,0
-0.000209399,0
-0.000195471,0
-0.000181569,0
-0.000167693,0
-0.000153843,0
-0.000140019,0
-0.000126221,0
-0.000112449,0
-9.87E-05,0
-8.50E-05,0
-7.13E-05,0
-5.76E-05,0
-4.40E-05,0
-3.04E-05,0
-1.68E-05,0
-3.20E-06,0
1.03E-05,0
2.39E-05,0
3.73E-05,0
5.08E-05,0
6.42E-05,0
7.77E-05,0
9.10E-05,0
0.000104403,0
0.00011774,0
0.000131051,0
0.000144338,0
0.000157599,0
0.000170835,0
0.000184046,0
0.000197231,0
0.000210392,0
0.000223528,0
0.000236639,0
0.000249725,0
0.000262786,0
0.000275823,0
0.000288834,0
0.000301821,0
0.000314783,0
0.000327721,0
0.000340634,0
0.000353522,0
3.66E-04,0
3.79E-04,0
3.92E-04,0
4.05E-04,0
4.18E-04,0
4.30E-04,0
4.43E-04,0
4.56E-04,0
4.68E-04,0
4.81E-04,0
4.94E-04,0
5.06E-04,0
5.19E-04,0
5.31E-04,0
0.000543926,0
0.000556426,0
0.000568903,0
0.000581355,0
0.000593784,0
0.000606189,0
0.00061857,0
0.000630928,0
0.000643262,0
0.000655572,0
0.000667859,0
0.000680122,0
0.000692361,0
0.000704577,0
0.00071677,0
0.000728939,0
0.000741085,0
0.000753207,0
0.000765306,0
0.000777382,0
0.000789435,0
0.000801464,0
0.00081347,0
0.000825454,0
0.000837414,0
0.000849351,0
0.000861265,0
0.000873156,0
0.000885024,0
0.000896869,0
0.000908691,0
0.000920491,0
0.000932268,0
0.000944022,0
0.000955753,0
0.000967462,0
0.000979148,0
0.000990811,0
0.001002452,0
0.001014071,0
0.001025666,0
0.00103724,0
0.001048791,0
0.00106032,0
0.001071826,0
0.00108331,0
0.001094772,0
0.001106211,0
0.001117629,0
0.001129024,0
0.001140397,0
0.001151748,0
0.001163077,0
0.001174384,0
0.001185669,0
0.001196932,0
0.001208173,0
0.001219392,0
0.00123059,0
0.001241766,0
0.00125292,0
0.001264052,0
0.001275163,0
0.001286251,0
0.001297319,0
0.001308365,0
0.001319389,0
0.001330392,0
0.001341373,0
0.001352333,0
0.001363271,0
0.001374188,0
0.001385084,0
0.001395959,0
0.001406812,0
0.001417644,0
0.001428455,0
0.001439245,0
0.001450014,0
0.001460761,0
0.001471488,0
0.001482193,0
0.001492878,0
0.001503542,0
0.001514185,0
0.001524807,0
0.001535408,0
0.001545988,0
0.001556548,0
0.001567087,0
0.001577605,0
0.001588103,0
0.00159858,0
0.001609036,0
0.001619472,0
0.001629888,0
0.001640283,0
0.001650657,0
0.001661011,0
0.001671345,0
0.001681659,0
0.001691952,0
0.001702225,0
0.001712477,0
0.00172271,0
0.001732922,0
0.001743115,0
0.001753287,0
0.001763439,0
0.001773571,0
0.001783683,0
0.001793776,0
0.001803848,0
0.001813901,0
0.001823933,0
0.001833946,0
0.001843939,0
0.001853912,0
0.001863866,0
0.0018738,0
0.001883714,0
0.001893609,0
0.001903484,0
0.00191334,0
0.001923176,0
0.001932993,0
0.00194279,0
0.001952568,0
0.001962327,0
0.001972066,0
0.001981786,0
0.001991487,0
0.002001168,0
0.002010831,0
0.002020474,0
0.002030098,0
0.002039703,0
0.002049289,0
0.002058856,0
0.002068404,0
0.002077933,0
0.002087443,0
0.002096934,0
0.002106406,0
0.00211586,0
0.002125294,0
0.00213471,0
0.002144108,0
0.002153486,0
0.002162846,0
0.002172187,0
0.00218151,0
0.002190814,0
0.0022001,0
0.002209367,0
0.002218616,0
0.002227846,0
0.002237058,0
0.002246252,0
0.002255427,0
0.002264584,0
0.002273723,0
0.002282844,0
0.002291946,0
0.00230103,0
0.002310096,0
0.002319144,0
0.002328174,0
0.002337186,0
0.00234618,0
0.002355156,0
0.002364115,0
0.002373055,0
0.002381977,0
0.002390882,0
0.002399768,0
0.002408637,0
0.002417489,0
0.002426322,0
0.002435138,0
0.002443936,0
0.002452717,0
0.00246148,0
0.002470226,0
0.002478954,0
0.002487665,0
0.002496358,0
0.002505034,0
0.002513692,0
0.002522333,0
0.002530957,0
0.002539563,0
0.002548153,0
0.002556725,0
0.00256528,0
0.002573817,0
0.002582338,0
0.002590842,0
0.002599328,0
0.002607798,0
0.00261625,0
0.002624686,0
0.002633104,0
0.002641506,0
0.002649891,0
0.002658259,0
0.00266661,0
0.002674944,0
0.002683262,0
0.002691563,0
0.002699848,0
0.002708115,0
0.002716366,0
0.002724601,0
0.002732819,0
0.00274102,0
0.002749205,0
0.002757374,0
0.002765526,0
0.002773662,0
0.002781781,0
0.002789884,0
0.002797971,0
0.002806041,0
0.002814096,0
0.002822134,0
0.002830156,0
0.002838161,0
0.002846151,0
0.002854124,0
0.002862082,0
0.002870023,0
0.002877949,0
0.002885858,0
0.002893752,0
0.00290163,0
0.002909492,0
0.002917338,0
0.002925168,0
0.002932982,0
0.002940781,0
0.002948564,0
0.002956331,0
0.002964083,0
0.002971819,0
0.002979539,0
0.002987244,0
0.002994933,0
0.003002607,0
0.003010266,0
0.003017909,0
0.003025536,0
0.003033148,0
0.003040745,0
0.003048327,0
0.003055893,0
0.003063444,0
0.003070979,0
0.0030785,0
0.003086005,0
0.003093495,0
0.00310097,0
0.00310843,0
0.003115875,0
0.003123305,0
0.00313072,0
0.00313812,0
0.003145505,0
0.003152875,0
0.003160231,0
0.003167571,0
0.003174897,0
0.003182208,0
0.003189504,0
0.003196785,0
0.003204052,0
0.003211304,0
0.003218541,0
0.003225764,0
0.003232972,0
0.003240166,0
0.003247345,0
0.003254509,0
0.003261659,0
0.003268795,0
0.003275916,0
0.003283023,0
0.003290116,0
0.003297194,0
0.003304258,0
0.003311308,0
0.003318344,0
0.003325365,0
0.003332372,0
0.003339365,0
0.003346344,0
0.003353309,0
0.003360259,0
0.003367196,0
0.003374119,0
0.003381028,0
0.003387923,0
0.003394803,0
0.00340167,0
0.003408524,0
0.003415363,0
0.003422189,0
0.003429,0
0.003435798,0
0.003442583,0
0.003449353,0
0.00345611,0
0.003462854,0
0.003469583,0
0.0034763,0
0.003483002,0
0.003489691,0
0.003496367,0
0.003503029,0
0.003509678,0
0.003516313,0
0.003522935,0
0.003529544,0
0.003536139,0
0.003542721,0
0.00354929,0
0.003555846,0
0.003562388,0
0.003568917,0
0.003575433,0
0.003581936,0
0.003588426,0
0.003594902,0
0.003601366,0
0.003607817,0
0.003614254,0
0.003620679,0
0.003627091,0
0.00363349,0
0.003639876,0
0.003646249,0
0.003652609,0
0.003658957,0
0.003665292,0
0.003671614,0
0.003677923,0
0.00368422,0
0.003690504,0
0.003696775,0
0.003703034,0
0.00370928,0
0.003715514,0
0.003721735,0
0.003727944,0
0.00373414,0
0.003740324,0
0.003746495,0
0.003752654,0
0.0037588,0
0.003764935,0
0.003771057,0
0.003777166,0
0.003783264,0
0.003789349,0
0.003795422,0
0.003801483,0
0.003807532,0
0.003813568,0
0.003819593,0
0.003825605,0
0.003831606,0
0.003837594,0
0.003843571,0
0.003849535,0
0.003855488,0
0.003861428,0
0.003867357,0
0.003873274,0
0.003879179,0
0.003885072,0
0.003890954,0
0.003896824,0
0.003902682,0
0.003908528,0
0.003914363,0
0.003920186,0
0.003925997,0
0.003931797,0
0.003937585,0
0.003943362,0
0.003949127,0
0.003954881,0
0.003960624,0
0.003966355,0
0.003972074,0
0.003977782,0
0.003983479,0
0.003989164,0
0.003994838,0
0.004000501,0
0.004006153,0
0.004011793,0
0.004017423,0
0.004023041,0
0.004028647,0
0.004034243,0
0.004039828,0
0.004045402,0
0.004050964,0
0.004056516,0
0.004062056,0
0.004067586,0
0.004073104,0
0.004078612,0
0.004084109,0
0.004089595,0
0.00409507,0
0.004100534,0
0.004105988,0
0.004111431,0
0.004116863,0
0.004122284,0
0.004127694,0
0.004133094,0
0.004138484,0
0.004143862,0
0.004149231,0
0.004154588,0
0.004159935,0
0.004165272,0
0.004170598,0
0.004175913,0
0.004181218,0
0.004186513,0
0.004191797,0
0.004197071,0
0.004202335,0
0.004207588,0
0.004212831,0
0.004218064,0
0.004223286,0
0.004228499,0
0.004233701,0
0.004238893,0
0.004244074,0
0.004249246,0
0.004254408,0
0.004259559,0
0.004264701,0
0.004269832,0
0.004274954,0
0.004280065,0
0.004285167,0
0.004290258,0
0.00429534,0
0.004300412,0
0.004305474,0
0.004310526,0
0.004315568,0
0.004320601,0
0.004325624,0
0.004330637,0
0.00433564,0
0.004340634,0
0.004345618,0
0.004350592,0
0.004355557,0
0.004360513,0
0.004365458,0
0.004370394,0
0.004375321,0
0.004380238,0
0.004385146,0
0.004390044,0
0.004394933,0
0.004399813,0
0.004404683,0
0.004409543,0
0.004414395,0
0.004419237,0
0.00442407,0
0.004428893,0
0.004433708,0
0.004438513,0
0.004443309,0
0.004448096,0
0.004452873,0
0.004457642,0
0.004462401,0
0.004467152,0
0.004471893,0
0.004476626,0
0.004481349,0
0.004486063,0
0.004490769,0
0.004495465,0
0.004500153,0
0.004504832,0
0.004509502,0
0.004514163,0
0.004518815,0
0.004523459,0
0.004528093,0
0.004532719,0
0.004537337,0
0.004541945,0
0.004546545,0
0.004551136,0
0.004555719,0
0.004560293,0
0.004564859,0
0.004569416,0
0.004573964,0
0.004578504,0
0.004583035,0
0.004587558,0
0.004592073,0
0.004596579,0
0.004601076,0
0.004605566,0
0.004610047,0
0.004614519,0
0.004618983,0
0.00462344,0
0.004627887,0
0.004632327,0
0.004636758,0
0.004641181,0
0.004645596,0
0.004650003,0
0.004654402,0
0.004658792,0
0.004663175,0
0.004667549,0
0.004671916,0
0.004676274,0
0.004680624,0
0.004684967,0
0.004689301,0
0.004693628,0
0.004697946,0
0.004702257,0
0.00470656,0
0.004710855,0
0.004715142,0
0.004719422,0
0.004723693,0
0.004727957,0
0.004732214,0
0.004736462,0
0.004740703,0
0.004744936,0
0.004749161,0
0.004753379,0
0.00475759,0
0.004761792,0
0.004765987,0
0.004770175,0
0.004774355,0
0.004778528,0
0.004782693,0
0.004786851,0
0.004791001,0
0.004795144,0
0.004799279,0
0.004803407,0
0.004807528,0
0.004811642,0
0.004815748,0
0.004819847,0
0.004823938,0
0.004828023,0
0.0048321,0
0.00483617,0
0.004840233,0
0.004844288,0
