btt1 50,btt 50
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2.02E-13,1.73E-13
5.96E-12,5.41E-12
3.91E-11,3.62E-11
1.40E-10,1.31E-10
3.67E-10,3.46E-10
7.91E-10,7.48E-10
1.50E-09,1.42E-09
2.58E-09,2.45E-09
4.15E-09,3.94E-09
6.30E-09,6.00E-09
9.17E-09,8.74E-09
1.29E-08,1.23E-08
1.75E-08,1.67E-08
2.33E-08,2.22E-08
3.03E-08,2.89E-08
3.87E-08,3.69E-08
4.85E-08,4.64E-08
6.00E-08,5.74E-08
7.33E-08,7.01E-08
8.85E-08,8.47E-08
1.06E-07,1.01E-07
1.25E-07,1.20E-07
1.47E-07,1.41E-07
1.71E-07,1.64E-07
1.98E-07,1.90E-07
2.28E-07,2.18E-07
2.60E-07,2.49E-07
2.95E-07,2.83E-07
3.34E-07,3.20E-07
3.75E-07,3.59E-07
4.20E-07,4.03E-07
4.69E-07,4.49E-07
5.21E-07,4.99E-07
5.76E-07,5.52E-07
6.36E-07,6.09E-07
6.99E-07,6.70E-07
7.66E-07,7.34E-07
8.37E-07,8.02E-07
9.12E-07,8.75E-07
9.92E-07,9.51E-07
1.08E-06,1.03E-06
1.16E-06,1.12E-06
1.26E-06,1.21E-06
1.35E-06,1.30E-06
1.46E-06,1.40E-06
1.56E-06,1.50E-06
1.67E-06,1.61E-06
1.79E-06,1.72E-06
1.91E-06,1.83E-06
2.04E-06,1.95E-06
2.17E-06,2.08E-06
2.31E-06,2.21E-06
2.45E-06,2.35E-06
2.59E-06,2.49E-06
2.75E-06,2.63E-06
2.90E-06,2.78E-06
3.07E-06,2.94E-06
3.23E-06,3.10E-06
3.41E-06,3.27E-06
3.58E-06,3.44E-06
3.77E-06,3.62E-06
3.96E-06,3.80E-06
4.15E-06,3.98E-06
4.35E-06,4.18E-06
4.56E-06,4.38E-06
4.77E-06,4.58E-06
4.99E-06,4.79E-06
5.22E-06,5.00E-06
5.45E-06,5.22E-06
5.68E-06,5.45E-06
5.93E-06,5.69E-06
6.18E-06,5.92E-06
6.43E-06,6.17E-06
6.69E-06,6.42E-06
6.97E-06,6.68E-06
7.24E-06,6.95E-06
7.53E-06,7.22E-06
7.82E-06,7.50E-06
8.12E-06,7.79E-06
8.43E-06,8.08E-06
8.74E-06,8.39E-06
9.06E-06,8.70E-06
9.39E-06,9.01E-06
9.73E-06,9.34E-06
1.01E-05,9.67E-06
1.04E-05,1.00E-05
1.08E-05,1.04E-05
1.12E-05,1.07E-05
1.16E-05,1.11E-05
1.19E-05,1.15E-05
1.23E-05,1.18E-05
1.28E-05,1.22E-05
1.32E-05,1.26E-05
1.36E-05,1.31E-05
1.40E-05,1.35E-05
1.45E-05,1.39E-05
1.49E-05,1.43E-05
1.54E-05,1.48E-05
1.59E-05,1.52E-05
1.64E-05,1.57E-05
1.69E-05,1.62E-05
1.74E-05,1.67E-05
1.79E-05,1.72E-05
1.84E-05,1.77E-05
1.89E-05,1.82E-05
1.95E-05,1.87E-05
2.00E-05,1.92E-05
2.06E-05,1.98E-05
2.12E-05,2.03E-05
2.18E-05,2.09E-05
2.24E-05,2.15E-05
2.30E-05,2.21E-05
2.36E-05,2.26E-05
2.42E-05,2.32E-05
2.49E-05,2.39E-05
2.55E-05,2.45E-05
2.62E-05,2.51E-05
2.68E-05,2.58E-05
2.75E-05,2.64E-05
2.82E-05,2.71E-05
2.89E-05,2.77E-05
2.96E-05,2.84E-05
3.03E-05,2.91E-05
3.11E-05,2.98E-05
3.18E-05,3.05E-05
3.26E-05,3.13E-05
3.33E-05,3.20E-05
3.41E-05,3.27E-05
3.49E-05,3.35E-05
3.57E-05,3.43E-05
3.65E-05,3.50E-05
3.73E-05,3.58E-05
3.82E-05,3.66E-05
3.90E-05,3.74E-05
3.99E-05,3.83E-05
4.07E-05,3.91E-05
4.16E-05,3.99E-05
4.25E-05,4.08E-05
4.34E-05,4.16E-05
4.43E-05,4.25E-05
4.52E-05,4.34E-05
4.62E-05,4.43E-05
4.71E-05,4.52E-05
4.81E-05,4.62E-05
4.91E-05,4.71E-05
5.00E-05,4.80E-05
5.10E-05,4.90E-05
5.21E-05,5.00E-05
5.31E-05,5.10E-05
5.41E-05,5.20E-05
5.52E-05,5.30E-05
5.62E-05,5.40E-05
5.73E-05,5.50E-05
5.84E-05,5.61E-05
5.95E-05,5.71E-05
6.06E-05,5.82E-05
6.18E-05,5.93E-05
6.29E-05,6.04E-05
6.41E-05,6.15E-05
6.53E-05,6.26E-05
6.64E-05,6.38E-05
6.76E-05,6.49E-05
6.89E-05,6.61E-05
7.01E-05,6.73E-05
7.13E-05,6.85E-05
7.26E-05,6.97E-05
7.39E-05,7.09E-05
7.51E-05,7.21E-05
7.64E-05,7.34E-05
7.77E-05,7.46E-05
7.91E-05,7.59E-05
8.04E-05,7.72E-05
8.18E-05,7.85E-05
8.31E-05,7.98E-05
8.45E-05,8.11E-05
8.59E-05,8.25E-05
8.73E-05,8.38E-05
8.87E-05,8.52E-05
9.02E-05,8.66E-05
9.16E-05,8.79E-05
9.31E-05,8.93E-05
9.45E-05,9.08E-05
9.60E-05,9.22E-05
9.75E-05,9.36E-05
9.90E-05,9.51E-05
0.000100575,9.66E-05
0.000102117,9.80E-05
0.000103674,9.95E-05
0.000105244,0.000101035
0.000106828,0.000102556
0.000108426,0.00010409
0.000110037,0.000105638
0.000111663,0.000107199
0.000113303,0.000108773
0.000114958,0.000110362
0.000116626,0.000111964
0.000118309,0.00011358
0.000120007,0.00011521
0.000121719,0.000116854
0.000123446,0.000118512
0.000125187,0.000120184
0.000126944,0.00012187
0.000128715,0.000123571
0.000130501,0.000125286
0.000132302,0.000127015
0.000134118,0.000128759
0.000135949,0.000130517
0.000137795,0.00013229
0.000139657,0.000134077
0.000141534,0.000135879
0.000143426,0.000137696
0.000145334,0.000139528
0.000147257,0.000141374
0.000149195,0.000143235
0.000151149,0.000145111
0.000153118,0.000147002
0.000155103,0.000148908
0.000157104,0.000150829
0.000159119,0.000152764
0.000161151,0.000154715
0.000163198,0.000156681
0.000165261,0.000158661
0.000167339,0.000160657
0.000169433,0.000162667
0.000171542,0.000164692
0.000173667,0.000166733
0.000175808,0.000168788
0.000177964,0.000170858
0.000180135,0.000172943
0.000182322,0.000175043
0.000184525,0.000177158
0.000186743,0.000179288
0.000188976,0.000181433
0.000191225,0.000183592
0.000193489,0.000185766
0.000195769,0.000187955
0.000198064,0.000190158
0.000200374,0.000192376
0.000202699,0.000194609
0.00020504,0.000196857
0.000207395,0.000199118
0.000209766,0.000201395
0.000212152,0.000203686
0.000214552,0.000205991
0.000216968,0.00020831
0.000219399,0.000210645
0.000221845,0.000212993
0.000224306,0.000215356
0.000226782,0.000217734
0.000229273,0.000220126
0.00023178,0.000222533
0.000234302,0.000224955
0.000236839,0.000227391
0.000239392,0.000229842
0.00024196,0.000232308
0.000244544,0.000234789
0.000247143,0.000237285
0.000249758,0.000239796
0.000252389,0.000242322
0.000255036,0.000244863
0.000257698,0.00024742
0.000260376,0.000249992
0.000263071,0.000252579
0.000265781,0.000255181
0.000268507,0.000257799
0.00027125,0.000260433
0.000274009,0.000263082
0.000276784,0.000265746
0.000279575,0.000268426
0.000282382,0.000271122
0.000285206,0.000273834
0.000288046,0.000276561
0.000290902,0.000279303
0.000293775,0.000282062
0.000296664,0.000284836
0.000299569,0.000287626
0.000302491,0.000290431
0.00030543,0.000293253
0.000308384,0.00029609
0.000311355,0.000298943
0.000314343,0.000301811
0.000317346,0.000304696
0.000320367,0.000307596
0.000323403,0.000310512
0.000326456,0.000313443
0.000329525,0.00031639
0.000332611,0.000319353
0.000335713,0.000322332
0.000338831,0.000325326
0.000341965,0.000328335
0.000345115,0.00033136
0.000348282,0.000334401
0.000351464,0.000337457
0.000354663,0.000340528
0.000357877,0.000343615
0.000361108,0.000346717
0.000364354,0.000349835
0.000367617,0.000352967
0.000370895,0.000356115
0.000374189,0.000359278
0.000377498,0.000362456
0.000380823,0.000365649
0.000384164,0.000368856
0.00038752,0.000372079
0.000390892,0.000375317
0.000394279,0.00037857
0.000397682,0.000381837
0.000401101,0.00038512
0.000404535,0.000388418
0.000407984,0.00039173
0.00041145,0.000395058
0.000414931,0.000398401
0.000418428,0.000401759
0.000421941,0.000405132
0.000425469,0.00040852
0.000429014,0.000411924
0.000432575,0.000415343
0.000436151,0.000418777
0.000439744,0.000422227
0.000443353,0.000425693
0.000446978,0.000429174
0.000450619,0.00043267
0.000454277,0.000436183
0.000457951,0.00043971
0.000461641,0.000443254
0.000465348,0.000446813
0.000469071,0.000450389
0.000472811,0.00045398
0.000476567,0.000457586
0.000480339,0.000461209
0.000484129,0.000464848
0.000487934,0.000468502
0.000491757,0.000472172
0.000495595,0.000475859
0.000499451,0.000479561
0.000503323,0.000483279
0.000507212,0.000487013
0.000511117,0.000490763
0.000515038,0.000494529
0.000518977,0.000498311
0.000522932,0.000502109
0.000526903,0.000505922
0.000530891,0.000509752
0.000534895,0.000513597
0.000538916,0.000517458
0.000542954,0.000521335
0.000547007,0.000525228
0.000551077,0.000529136
0.000555164,0.00053306
0.000559267,0.000537
0.000563386,0.000540955
0.000567521,0.000544926
0.000571672,0.000548912
0.00057584,0.000552914
0.000580023,0.000556931
0.000584223,0.000560964
0.000588438,0.000565012
0.000592669,0.000569075
0.000596916,0.000573153
0.000601179,0.000577247
0.000605458,0.000581356
0.000609752,0.000585479
0.000614062,0.000589618
0.000618387,0.000593771
0.000622728,0.00059794
0.000627084,0.000602123
0.000631456,0.000606321
0.000635844,0.000610534
0.000640247,0.000614762
0.000644665,0.000619006
0.0006491,0.000623264
0.00065355,0.000627537
0.000658016,0.000631825
0.000662497,0.000636129
0.000666994,0.000640447
0.000671508,0.000644781
0.000676037,0.00064913
0.000680582,0.000653495
0.000685143,0.000657875
0.00068972,0.00066227
0.000694313,0.000666681
0.000698923,0.000671107
0.000703548,0.000675549
0.00070819,0.000680006
0.000712848,0.000684479
0.000717522,0.000688968
0.000722213,0.000693472
0.00072692,0.000697992
0.000731643,0.000702528
0.000736383,0.000707079
0.000741139,0.000711646
0.000745911,0.000716229
0.0007507,0.000720828
0.000755505,0.000725442
0.000760327,0.000730073
0.000765165,0.000734719
0.00077002,0.00073938
0.000774891,0.000744058
0.000779778,0.000748751
0.000784682,0.00075346
0.000789602,0.000758184
0.000794538,0.000762925
0.000799491,0.000767681
0.00080446,0.000772452
0.000809445,0.00077724
0.000814447,0.000782043
0.000819465,0.000786861
0.000824499,0.000791695
0.000829549,0.000796544
0.000834615,0.000801409
0.000839697,0.000806289
0.000844795,0.000811185
0.000849909,0.000816096
0.000855038,0.000821022
0.000860184,0.000825963
0.000865345,0.00083092
0.000870523,0.000835891
0.000875715,0.000840878
0.000880924,0.000845879
0.000886147,0.000850895
0.000891387,0.000855926
0.000896641,0.000860972
0.000901911,0.000866033
0.000907196,0.000871108
0.000912497,0.000876198
0.000917812,0.000881303
0.000923143,0.000886422
0.000928489,0.000891556
0.000933851,0.000896704
0.000939228,0.000901868
0.00094462,0.000907046
0.000950027,0.000912239
0.00095545,0.000917446
0.000960889,0.000922669
0.000966343,0.000927906
0.000971812,0.000933158
0.000977298,0.000938426
0.000982798,0.000943708
0.000988315,0.000949006
0.000993847,0.000954318
0.000999395,0.000959646
0.001004959,0.000964989
0.001010539,0.000970347
0.001016134,0.00097572
0.001021746,0.000981109
0.001027373,0.000986513
0.001033017,0.000991932
0.001038676,0.000997367
0.001044352,0.001002817
0.001050043,0.001008283
0.001055751,0.001013764
0.001061474,0.00101926
0.001067214,0.001024772
0.00107297,0.001030299
0.001078742,0.001035842
0.00108453,0.0010414
0.001090334,0.001046973
0.001096154,0.001052562
0.00110199,0.001058166
0.001107842,0.001063786
0.00111371,0.001069421
0.001119594,0.001075072
0.001125494,0.001080737
0.00113141,0.001086418
0.001137342,0.001092115
0.001143289,0.001097826
0.001149253,0.001103553
0.001155232,0.001109295
0.001161227,0.001115052
0.001167238,0.001120824
0.001173264,0.001126611
0.001179306,0.001132413
0.001185363,0.00113823
0.001191436,0.001144061
0.001197525,0.001149908
0.001203628,0.00115577
0.001209747,0.001161646
0.001215882,0.001167536
0.001222031,0.001173442
0.001228196,0.001179361
0.001234375,0.001185296
0.00124057,0.001191244
0.001246779,0.001197207
0.001253004,0.001203185
0.001259243,0.001209176
0.001265497,0.001215182
0.001271766,0.001221202
0.00127805,0.001227236
0.001284348,0.001233285
0.001290662,0.001239348
0.00129699,0.001245425
0.001303334,0.001251517
0.001309693,0.001257623
0.001316066,0.001263743
0.001322455,0.001269879
0.001328859,0.001276028
0.001335278,0.001282192
0.001341712,0.001288371
0.001348162,0.001294565
0.001354627,0.001300773
0.001361107,0.001306996
0.001367602,0.001313234
0.001374114,0.001319486
0.00138064,0.001325754
0.001387182,0.001332036
0.00139374,0.001338333
0.001400313,0.001344646
0.001406902,0.001350973
0.001413506,0.001357315
0.001420126,0.001363672
0.001426761,0.001370044
0.001433412,0.001376431
0.001440079,0.001382833
0.001446762,0.00138925
0.00145346,0.001395683
0.001460173,0.00140213
0.001466903,0.001408592
0.001473648,0.001415069
0.001480408,0.001421561
0.001487184,0.001428068
0.001493976,0.00143459
0.001500783,0.001441127
0.001507606,0.001447679
0.001514444,0.001454246
0.001521298,0.001460827
0.001528167,0.001467424
0.001535051,0.001474035
0.001541951,0.001480661
0.001548866,0.001487301
0.001555796,0.001493957
0.001562742,0.001500626
0.001569702,0.001507311
0.001576678,0.001514009
0.001583669,0.001520723
0.001590674,0.00152745
0.001597695,0.001534192
0.001604731,0.001540949
0.001611781,0.001547719
0.001618846,0.001554504
0.001625926,0.001561302
0.00163302,0.001568115
0.001640129,0.001574942
0.001647252,0.001581782
0.001654389,0.001588636
0.001661541,0.001595504
0.001668708,0.001602386
0.001675889,0.001609282
0.001683084,0.001616192
0.001690294,0.001623115
0.001697518,0.001630053
0.001704756,0.001637004
0.00171201,0.001643969
0.001719277,0.001650949
0.00172656,0.001657942
0.001733856,0.001664949
0.001741168,0.001671971
0.001748494,0.001679006
0.001755836,0.001686056
0.001763192,0.00169312
0.001770562,0.001700198
0.001777948,0.001707291
0.001785349,0.001714398
0.001792764,0.001721519
0.001800195,0.001728655
0.001807641,0.001735805
0.001815101,0.001742969
0.001822577,0.001750148
0.001830068,0.001757342
0.001837574,0.00176455
0.001845095,0.001771773
0.001852632,0.00177901
0.001860183,0.001786262
0.00186775,0.001793528
0.001875331,0.001800809
0.001882928,0.001808104
0.001890541,0.001815414
0.001898168,0.001822739
0.00190581,0.001830078
0.001913468,0.001837432
0.00192114,0.0018448
0.001928828,0.001852182
0.001936531,0.001859579
0.001944249,0.001866991
0.001951982,0.001874417
0.00195973,0.001881857
0.001967492,0.001889312
0.00197527,0.001896781
0.001983063,0.001904264
0.00199087,0.001911762
0.001998692,0.001919273
0.002006529,0.001926799
0.002014381,0.001934339
0.002022247,0.001941893
0.002030127,0.001949461
0.002038023,0.001957043
0.002045932,0.001964639
0.002053856,0.001972248
0.002061795,0.001979872
0.002069747,0.001987509
0.002077714,0.001995159
0.002085695,0.002002823
0.00209369,0.002010501
0.002101699,0.002018192
0.002109721,0.002025896
0.002117758,0.002033614
0.002125809,0.002041345
0.002133874,0.00204909
0.002141952,0.002056848
0.002150045,0.002064619
0.002158151,0.002072404
0.002166271,0.002080202
0.002174406,0.002088014
0.002182555,0.002095839
0.002190717,0.002103678
0.002198894,0.00211153
0.002207085,0.002119396
0.002215291,0.002127276
0.00222351,0.00213517
0.002231744,0.002143077
0.002239993,0.002150998
0.002248256,0.002158933
0.002256533,0.002166881
0.002264824,0.002174844
0.002273131,0.002182821
0.002281452,0.002190811
0.002289787,0.002198816
0.002298137,0.002206835
0.002306502,0.002214867
0.002314881,0.002222914
0.002323275,0.002230975
0.002331683,0.00223905
0.002340107,0.002247139
0.002348545,0.002255242
0.002356997,0.002263359
0.002365465,0.00227149
0.002373947,0.002279636
0.002382443,0.002287795
0.002390955,0.002295969
0.002399481,0.002304157
0.002408021,0.002312358
0.002416577,0.002320574
0.002425146,0.002328804
0.002433731,0.002337047
0.00244233,0.002345305
0.002450943,0.002353577
0.002459571,0.002361862
0.002468213,0.002370162
0.00247687,0.002378475
0.002485541,0.002386802
0.002494226,0.002395142
0.002502926,0.002403497
0.00251164,0.002411865
0.002520368,0.002420246
0.00252911,0.002428641
0.002537866,0.00243705
0.002546636,0.002445472
0.002555419,0.002453907
0.002564217,0.002462356
0.002573029,0.002470818
0.002581854,0.002479292
0.002590693,0.002487781
0.002599545,0.002496282
0.002608411,0.002504796
0.00261729,0.002513323
0.002626183,0.002521862
0.002635089,0.002530415
0.002644009,0.002538981
0.002652942,0.00254756
0.002661888,0.002556151
0.002670848,0.002564756
0.002679822,0.002573373
0.002688809,0.002582004
0.00269781,0.002590647
0.002706824,0.002599304
0.002715852,0.002607974
0.002724894,0.002616657
0.00273395,0.002625353
0.002743019,0.002634063
0.002752102,0.002642786
0.0027612,0.002651522
0.002770311,0.002660271
0.002779436,0.002669035
0.002788575,0.002677811
0.002797728,0.002686601
0.002806895,0.002695404
0.002816077,0.002704221
0.002825272,0.002713052
0.002834482,0.002721896
0.002843706,0.002730754
0.002852944,0.002739625
0.002862196,0.00274851
0.002871462,0.002757409
0.002880743,0.002766321
0.002890037,0.002775247
0.002899346,0.002784187
0.00290867,0.00279314
0.002918007,0.002802107
0.002927358,0.002811088
0.002936724,0.002820082
0.002946104,0.002829089
0.002955498,0.002838111
0.002964906,0.002847145
0.002974329,0.002856194
0.002983765,0.002865256
0.002993215,0.002874331
0.003002679,0.00288342
0.003012158,0.002892522
0.00302165,0.002901637
0.003031156,0.002910766
0.003040676,0.002919908
0.003050209,0.002929064
0.003059756,0.002938232
0.003069317,0.002947414
0.003078892,0.002956608
0.00308848,0.002965816
0.003098082,0.002975037
0.003107697,0.00298427
0.003117325,0.002993517
0.003126967,0.003002776
0.003136622,0.003012047
0.00314629,0.003021332
0.003155971,0.003030629
0.003165665,0.003039938
0.003175372,0.00304926
0.003185092,0.003058595
0.003194825,0.003067942
0.003204571,0.003077301
0.00321433,0.003086673
0.003224102,0.003096057
0.003233887,0.003105454
0.003243686,0.003114864
0.003253497,0.003124285
0.003263321,0.00313372
