hir3 50,hir3 100,hir3 50,hir3 100
0,0,-0.000104275,0.000353522
0,0,-9.00E-05,3.66E-04
0,0,-7.58E-05,3.79E-04
0,0,-6.15E-05,3.92E-04
0,0,-4.74E-05,4.05E-04
0,0,-3.32E-05,4.18E-04
0,0,-1.90E-05,4.30E-04
0,0,-4.91E-06,4.43E-04
0,0,9.19E-06,4.56E-04
0,0,2.33E-05,4.68E-04
0,0,3.73E-05,4.81E-04
0,0,5.14E-05,4.94E-04
0,0,6.54E-05,5.06E-04
0,0,7.93E-05,5.19E-04
0,0,9.33E-05,5.31E-04
0,0,0.000107242,0.000543926
0,0,0.000121157,0.000556426
0,0,0.000135048,0.000568903
0,0,0.000148917,0.000581355
0,0,0.000162762,0.000593784
0,0,0.000176585,0.000606189
0,0,0.000190384,0.00061857
0,0,0.00020416,0.000630928
0,0,0.000217914,0.000643262
0,0,0.000231645,0.000655572
0,0,0.000245352,0.000667859
0,0,0.000259038,0.000680122
0,0,0.0002727,0.000692361
0,0,0.00028634,0.000704577
0,0,0.000299956,0.00071677
0,0,0.000313551,0.000728939
0,0,0.000327122,0.000741085
0,0,0.000340672,0.000753207
0,0,0.000354198,0.000765306
0,0,0.000367702,0.000777382
0,0,0.000381184,0.000789435
0,0,0.000394643,0.000801464
0,0,0.00040808,0.00081347
0,0,0.000421494,0.000825454
0,0,0.000434886,0.000837414
0,0,0.000448256,0.000849351
0,0,0.000461604,0.000861265
0,0,0.000474929,0.000873156
0,0,0.000488232,0.000885024
0,0,0.000501513,0.000896869
0,0,0.000514772,0.000908691
0,0,0.000528009,0.000920491
0,0,0.000541224,0.000932268
0,0,0.000554417,0.000944022
0,0,0.000567588,0.000955753
0,0,0.000580737,0.000967462
0,0,0.000593864,0.000979148
0,0,0.000606969,0.000990811
0,0,0.000620052,0.001002452
0,0,0.000633114,0.001014071
0,0,0.000646154,0.001025666
0,0,0.000659172,0.00103724
0,0,0.000672168,0.001048791
0,0,0.000685143,0.00106032
0,0,0.000698096,0.001071826
0,0,0.000711028,0.00108331
0,0,0.000723938,0.001094772
0,0,0.000736826,0.001106211
0,0,0.000749693,0.001117629
0,0,0.000762539,0.001129024
0,0,0.000775363,0.001140397
0,0,0.000788166,0.001151748
0,0,0.000800948,0.001163077
0,0,0.000813708,0.001174384
0,0,0.000826447,0.001185669
0,0,0.000839165,0.001196932
0,0,0.000851861,0.001208173
0,0,0.000864536,0.001219392
0,0,0.000877191,0.00123059
0,0,0.000889824,0.001241766
0,0,0.000902436,0.00125292
0,0,0.000915027,0.001264052
0,0,0.000927597,0.001275163
0,0,0.000940146,0.001286251
0,0,0.000952675,0.001297319
0,0,0.000965182,0.001308365
0,0,0.000977668,0.001319389
0,0,0.000990134,0.001330392
0,0,0.001002579,0.001341373
0,0,0.001015003,0.001352333
0,0,0.001027407,0.001363271
0,0,0.001039789,0.001374188
0,0,0.001052151,0.001385084
0,0,0.001064493,0.001395959
0,0,0.001076814,0.001406812
0,0,0.001089114,0.001417644
0,0,0.001101394,0.001428455
0,0,0.001113654,0.001439245
0,0,0.001125893,0.001450014
0,0,0.001138111,0.001460761
0,0,0.001150309,0.001471488
0,0,0.001162487,0.001482193
0,0,0.001174645,0.001492878
0,0,0.001186782,0.001503542
0,0,0.001198899,0.001514185
0,0,0.001210996,0.001524807
0,0,0.001223073,0.001535408
0,0,0.001235129,0.001545988
0,0,0.001247166,0.001556548
0,0,0.001259182,0.001567087
0,0,0.001271178,0.001577605
0,0,0.001283155,0.001588103
0,0,0.001295111,0.00159858
0,0,0.001307048,0.001609036
0,0,0.001318964,0.001619472
0,0,0.001330861,0.001629888
0,0,0.001342738,0.001640283
0,0,0.001354595,0.001650657
0,0,0.001366432,0.001661011
0,0,0.00137825,0.001671345
0,0,0.001390047,0.001681659
0,0,0.001401826,0.001691952
0,0,0.001413584,0.001702225
0,0,0.001425323,0.001712477
0,0,0.001437043,0.00172271
0,0,0.001448742,0.001732922
0,0,0.001460423,0.001743115
0,0,0.001472084,0.001753287
0,0,0.001483725,0.001763439
0,0,0.001495347,0.001773571
0,0,0.00150695,0.001783683
0,0,0.001518533,0.001793776
0,0,0.001530097,0.001803848
0,0,0.001541642,0.001813901
0,0,0.001553167,0.001823933
0,0,0.001564674,0.001833946
0,0,0.001576161,0.001843939
0,0,0.001587629,0.001853912
0,0,0.001599078,0.001863866
0,0,0.001610508,0.0018738
0,0,0.001621918,0.001883714
0,0,0.00163331,0.001893609
0,0,0.001644683,0.001903484
0,0,0.001656037,0.00191334
0,0,0.001667372,0.001923176
0,0,0.001678688,0.001932993
0,0,0.001689985,0.00194279
0,0,0.001701264,0.001952568
0,0,0.001712523,0.001962327
0,0,0.001723764,0.001972066
0,0,0.001734986,0.001981786
0,0,0.00174619,0.001991487
0,0,0.001757375,0.002001168
0,0,0.001768541,0.002010831
0,0,0.001779689,0.002020474
0,0,0.001790818,0.002030098
0,0,0.001801928,0.002039703
0,0,0.00181302,0.002049289
0,0,0.001824094,0.002058856
0,0,0.001835149,0.002068404
0,0,0.001846186,0.002077933
0,0,0.001857204,0.002087443
0,0,0.001868204,0.002096934
0,0,0.001879186,0.002106406
0,0,0.00189015,0.00211586
0,0,0.001901095,0.002125294
0,0,0.001912022,0.00213471
0,0,0.001922931,0.002144108
0,0,0.001933822,0.002153486
0,0,0.001944695,0.002162846
0,0,0.001955549,0.002172187
0,0,0.001966386,0.00218151
0,0,0.001977204,0.002190814
0,0,0.001988005,0.0022001
0,0,0.001998787,0.002209367
0,0,0.002009552,0.002218616
0,0,0.002020299,0.002227846
0,0,0.002031028,0.002237058
0,0,0.002041739,0.002246252
0,0,0.002052432,0.002255427
0,0,0.002063108,0.002264584
0,0,0.002073766,0.002273723
0,0,0.002084406,0.002282844
0,0,0.002095028,0.002291946
0,0,0.002105633,0.00230103
0,0,0.002116221,0.002310096
0,0,0.00212679,0.002319144
0,0,0.002137342,0.002328174
0,0,0.002147877,0.002337186
0,0,0.002158394,0.00234618
0,0,0.002168894,0.002355156
0,0,0.002179376,0.002364115
0,0,0.002189841,0.002373055
0,0,0.002200289,0.002381977
0,0,0.002210719,0.002390882
0,0,0.002221132,0.002399768
0,0,0.002231527,0.002408637
0,0,0.002241906,0.002417489
0,0,0.002252267,0.002426322
0,0,0.002262611,0.002435138
0,0,0.002272938,0.002443936
0,0,0.002283248,0.002452717
0,0,0.002293541,0.00246148
0,0,0.002303816,0.002470226
0,0,0.002314075,0.002478954
0,0,0.002324317,0.002487665
0,0,0.002334541,0.002496358
0,0,0.002344749,0.002505034
0,0,0.00235494,0.002513692
0,0,0.002365114,0.002522333
0,0,0.002375271,0.002530957
0,0,0.002385412,0.002539563
0,0,0.002395535,0.002548153
0,0,0.002405642,0.002556725
0,0,0.002415733,0.00256528
0,0,0.002425806,0.002573817
0,0,0.002435863,0.002582338
0,0,0.002445903,0.002590842
0,0,0.002455927,0.002599328
0,0,0.002465934,0.002607798
0,0,0.002475925,0.00261625
0,0,0.002485899,0.002624686
0,0,0.002495856,0.002633104
0,0,0.002505797,0.002641506
0,0,0.002515722,0.002649891
0,0,0.002525631,0.002658259
0,0,0.002535523,0.00266661
0,0,0.002545398,0.002674944
0,0,0.002555258,0.002683262
0,0,0.002565101,0.002691563
0,0,0.002574928,0.002699848
0,0,0.002584739,0.002708115
0,0,0.002594533,0.002716366
0,0,0.002604312,0.002724601
0,0,0.002614074,0.002732819
0,0,0.00262382,0.00274102
0,0,0.00263355,0.002749205
0,0,0.002643265,0.002757374
0,0,0.002652963,0.002765526
0,0,0.002662645,0.002773662
0,0,0.002672311,0.002781781
0,0,0.002681962,0.002789884
0,0,0.002691596,0.002797971
0,0,0.002701215,0.002806041
0,0,0.002710818,0.002814096
0,0,0.002720405,0.002822134
0,0,0.002729976,0.002830156
0,0,0.002739532,0.002838161
0,0,0.002749072,0.002846151
0,0,0.002758596,0.002854124
0,0,0.002768105,0.002862082
0,0,0.002777598,0.002870023
0,0,0.002787075,0.002877949
0,0,0.002796537,0.002885858
0,0,0.002805983,0.002893752
0,0,0.002815414,0.00290163
0,0,0.00282483,0.002909492
0,0,0.00283423,0.002917338
0,0,0.002843614,0.002925168
0,0,0.002852983,0.002932982
0,0,0.002862337,0.002940781
0,0,0.002871676,0.002948564
0,0,0.002880999,0.002956331
0,0,0.002890307,0.002964083
0,0,0.0028996,0.002971819
0,0,0.002908877,0.002979539
0,0,0.00291814,0.002987244
0,0,0.002927387,0.002994933
0,0,0.002936619,0.003002607
0,0,0.002945836,0.003010266
0,0,0.002955038,0.003017909
0,0,0.002964225,0.003025536
0,0,0.002973397,0.003033148
0,0,0.002982554,0.003040745
0,0,0.002991696,0.003048327
0,0,0.003000823,0.003055893
0,0,0.003009936,0.003063444
0,0,0.003019033,0.003070979
0,0,0.003028116,0.0030785
0,0,0.003037183,0.003086005
0,0,0.003046236,0.003093495
0,0,0.003055275,0.00310097
0,0,0.003064298,0.00310843
0,0,0.003073307,0.003115875
0,0,0.003082301,0.003123305
0,0,0.003091281,0.00313072
0,0,0.003100246,0.00313812
0,0,0.003109196,0.003145505
0,0,0.003118132,0.003152875
0,0,0.003127054,0.003160231
0,0,0.00313596,0.003167571
0,0,0.003144853,0.003174897
0,0,0.003153731,0.003182208
0,0,0.003162594,0.003189504
0,0,0.003171444,0.003196785
0,0,0.003180278,0.003204052
0,0,0.003189099,0.003211304
0,0,0.003197905,0.003218541
0,0,0.003206697,0.003225764
0,0,0.003215475,0.003232972
0,0,0.003224238,0.003240166
0,0,0.003232988,0.003247345
0,0,0.003241723,0.003254509
0,0,0.003250444,0.003261659
0,0,0.003259151,0.003268795
0,0,0.003267844,0.003275916
0,0,0.003276523,0.003283023
0,0,0.003285188,0.003290116
0,0,0.003293839,0.003297194
0,0,0.003302476,0.003304258
0,0,0.003311099,0.003311308
0,0,0.003319708,0.003318344
0,0,0.003328303,0.003325365
0,0,0.003336884,0.003332372
0,0,0.003345452,0.003339365
0,0,0.003354006,0.003346344
0,0,0.003362546,0.003353309
0,0,0.003371072,0.003360259
0,0,0.003379584,0.003367196
0,0,0.003388083,0.003374119
0,0,0.003396568,0.003381028
0,0,0.00340504,0.003387923
0,0,0.003413498,0.003394803
0,0,0.003421942,0.00340167
0,0,0.003430373,0.003408524
0,0,0.003438791,0.003415363
0,0,0.003447194,0.003422189
0,0,0.003455585,0.003429
0,0,0.003463962,0.003435798
0,0,0.003472325,0.003442583
0,0,0.003480675,0.003449353
0,0,0.003489012,0.00345611
0,0,0.003497336,0.003462854
0,0,0.003505646,0.003469583
0,0,0.003513943,0.0034763
0,0,0.003522226,0.003483002
0,0,0.003530497,0.003489691
0,0,0.003538754,0.003496367
0,0,0.003546998,0.003503029
0,0,0.003555229,0.003509678
0,0,0.003563447,0.003516313
0,0,0.003571651,0.003522935
0,0,0.003579843,0.003529544
0,0,0.003588022,0.003536139
0,0,0.003596187,0.003542721
0,0,0.00360434,0.00354929
0,0,0.003612479,0.003555846
0,0,0.003620606,0.003562388
0,0,0.00362872,0.003568917
0,0,0.003636821,0.003575433
0,0,0.003644909,0.003581936
0,0,0.003652984,0.003588426
0,0,0.003661047,0.003594902
0,0,0.003669096,0.003601366
0,0,0.003677133,0.003607817
0,0,0.003685158,0.003614254
0,0,0.003693169,0.003620679
0,0,0.003701168,0.003627091
0,0,0.003709154,0.00363349
0,0,0.003717128,0.003639876
0,0,0.003725089,0.003646249
0,0,0.003733038,0.003652609
0,0,0.003740974,0.003658957
0,0,0.003748897,0.003665292
0,0,0.003756808,0.003671614
0,0,0.003764707,0.003677923
0,0,0.003772593,0.00368422
0,0,0.003780466,0.003690504
0,0,0.003788328,0.003696775
0,0,0.003796177,0.003703034
0,0,0.003804013,0.00370928
0,0,0.003811838,0.003715514
0,0,0.00381965,0.003721735
0,0,0.003827449,0.003727944
0,0,0.003835237,0.00373414
0,0,0.003843012,0.003740324
0,0,0.003850776,0.003746495
0,0,0.003858527,0.003752654
0,0,0.003866266,0.0037588
0,0,0.003873993,0.003764935
0,0,0.003881707,0.003771057
0,0,0.00388941,0.003777166
0,0,0.003897101,0.003783264
0,0,0.00390478,0.003789349
0,0,0.003912446,0.003795422
0,0,0.003920101,0.003801483
0,0,0.003927744,0.003807532
0,0,0.003935375,0.003813568
0,0,0.003942994,0.003819593
0,0,0.003950602,0.003825605
0,0,0.003958197,0.003831606
0,0,0.003965781,0.003837594
0,0,0.003973353,0.003843571
0,0,0.003980913,0.003849535
0,0,0.003988462,0.003855488
0,0,0.003995999,0.003861428
0,0,0.004003524,0.003867357
0,0,0.004011038,0.003873274
0,0,0.00401854,0.003879179
0,0,0.00402603,0.003885072
0,0,0.004033509,0.003890954
0,0,0.004040976,0.003896824
0,0,0.004048432,0.003902682
0,0,0.004055876,0.003908528
0,0,0.004063309,0.003914363
0,0,0.00407073,0.003920186
0,0,0.00407814,0.003925997
0,0,0.004085539,0.003931797
0,0,0.004092926,0.003937585
0,0,0.004100302,0.003943362
0,0,0.004107667,0.003949127
0,0,0.00411502,0.003954881
0,0,0.004122362,0.003960624
0,0,0.004129693,0.003966355
0,0,0.004137012,0.003972074
0,0,0.004144321,0.003977782
0,0,0.004151618,0.003983479
0,0,0.004158904,0.003989164
0,0,0.004166179,0.003994838
0,0,0.004173443,0.004000501
0,0,0.004180696,0.004006153
0,0,0.004187938,0.004011793
0,0,0.004195169,0.004017423
0,0,0.004202388,0.004023041
0,0,0.004209597,0.004028647
0,0,0.004216795,0.004034243
0,0,0.004223982,0.004039828
0,0,0.004231158,0.004045402
0,0,0.004238324,0.004050964
0,0,0.004245478,0.004056516
0,0,0.004252622,0.004062056
0,0,0.004259754,0.004067586
0,0,0.004266876,0.004073104
0,0,0.004273988,0.004078612
0,0,0.004281088,0.004084109
0,0,0.004288178,0.004089595
0,0,0.004295257,0.00409507
0,0,0.004302326,0.004100534
0,0,0.004309384,0.004105988
0,0,0.004316431,0.004111431
0,0,0.004323468,0.004116863
0,0,0.004330494,0.004122284
0,0,0.00433751,0.004127694
0,0,0.004344515,0.004133094
0,0,0.004351509,0.004138484
0,0,0.004358494,0.004143862
0,0,0.004365467,0.004149231
0,0,0.004372431,0.004154588
0,0,0.004379384,0.004159935
0,0,0.004386326,0.004165272
0,0,0.004393259,0.004170598
0,0,0.004400181,0.004175913
0,0,0.004407092,0.004181218
0,0,0.004413994,0.004186513
0,0,0.004420885,0.004191797
0,0,0.004427766,0.004197071
0,0,0.004434637,0.004202335
0,0,0.004441498,0.004207588
0,0,0.004448348,0.004212831
0,0,0.004455188,0.004218064
0,0,0.004462019,0.004223286
0,0,0.004468839,0.004228499
0,0,0.004475649,0.004233701
0,0,0.004482449,0.004238893
0,0,0.004489239,0.004244074
0,0,0.004496019,0.004249246
0,0,0.004502789,0.004254408
0,0,0.00450955,0.004259559
0,0,0.0045163,0.004264701
0,0,0.00452304,0.004269832
0,0,0.004529771,0.004274954
0,0,0.004536491,0.004280065
0,0,0.004543202,0.004285167
0,0,0.004549903,0.004290258
0,0,0.004556595,0.00429534
0,0,0.004563276,0.004300412
0,0,0.004569948,0.004305474
0,0,0.00457661,0.004310526
0,0,0.004583263,0.004315568
0,0,0.004589906,0.004320601
0,0,0.004596539,0.004325624
0,0,0.004603162,0.004330637
0,0,0.004609776,0.00433564
0,0,0.004616381,0.004340634
0,0,0.004622976,0.004345618
0,0,0.004629561,0.004350592
0,0,0.004636137,0.004355557
0,0,0.004642703,0.004360513
0,0,0.00464926,0.004365458
0,0,0.004655808,0.004370394
0,0,0.004662346,0.004375321
0,0,0.004668874,0.004380238
0,0,0.004675394,0.004385146
0,0,0.004681904,0.004390044
0,0,0.004688405,0.004394933
0,0,0.004694896,0.004399813
0,0,0.004701378,0.004404683
0,0,0.004707851,0.004409543
0,0,0.004714315,0.004414395
0,0,0.004720769,0.004419237
0,0,0.004727214,0.00442407
0,0,0.004733651,0.004428893
0,0,0.004740078,0.004433708
0,0,0.004746496,0.004438513
0,0,0.004752904,0.004443309
0,0,0.004759304,0.004448096
0,0,0.004765695,0.004452873
0,0,0.004772077,0.004457642
0,0,0.004778449,0.004462401
0,0,0.004784813,0.004467152
0,0,0.004791168,0.004471893
0,0,0.004797514,0.004476626
0,0,0.004803851,0.004481349
0,0,0.004810179,0.004486063
0,0,0.004816498,0.004490769
0,0,0.004822808,0.004495465
0,0,0.00482911,0.004500153
0,0,0.004835402,0.004504832
0,0,0.004841686,0.004509502
0,0,0.004847962,0.004514163
0,0,0.004854228,0.004518815
0,0,0.004860486,0.004523459
0,0,0.004866735,0.004528093
0,0,0.004872975,0.004532719
0,0,0.004879207,0.004537337
0,0,0.00488543,0.004541945
0,0,0.004891645,0.004546545
0,0,0.004897851,0.004551136
0,0,0.004904048,0.004555719
0,0,0.004910237,0.004560293
0,0,0.004916417,0.004564859
0,0,0.004922589,0.004569416
0,0,0.004928753,0.004573964
0,0,0.004934908,0.004578504
0,0,0.004941054,0.004583035
0,0,0.004947192,0.004587558
0,0,0.004953322,0.004592073
0,0,0.004959443,0.004596579
0,0,0.004965556,0.004601076
0,0,0.004971661,0.004605566
0,0,0.004977758,0.004610047
0,0,0.004983846,0.004614519
0,0,0.004989926,0.004618983
0,0,0.004995997,0.00462344
0,0,0.005002061,0.004627887
0,0,0.005008116,0.004632327
0,0,0.005014163,0.004636758
0,0,0.005020202,0.004641181
0,0,0.005026233,0.004645596
0,0,0.005032256,0.004650003
0,0,0.00503827,0.004654402
0,0,0.005044277,0.004658792
0,0,0.005050276,0.004663175
0,0,0.005056266,0.004667549
0,0,0.005062249,0.004671916
0,0,0.005068223,0.004676274
0,0,0.00507419,0.004680624
0,0,0.005080149,0.004684967
0,0,0.005086099,0.004689301
0,0,0.005092042,0.004693628
0,0,0.005097977,0.004697946
0,0,0.005103905,0.004702257
0,0,0.005109824,0.00470656
0,0,0.005115735,0.004710855
0,0,0.005121639,0.004715142
0,0,0.005127535,0.004719422
0,0,0.005133423,0.004723693
0,0,0.005139304,0.004727957
0,0,0.005145177,0.004732214
0,0,0.005151042,0.004736462
0,0,0.0051569,0.004740703
0,0,0.005162749,0.004744936
0,0,0.005168592,0.004749161
0,0,0.005174426,0.004753379
0,0,0.005180253,0.00475759
0,0,0.005186073,0.004761792
0,0,0.005191885,0.004765987
0,0,0.005197689,0.004770175
0,0,0.005203486,0.004774355
0,0,0.005209276,0.004778528
0,0,0.005215058,0.004782693
0,0,0.005220833,0.004786851
0,0,0.0052266,0.004791001
0,0,0.00523236,0.004795144
0,0,0.005238112,0.004799279
0,0,0.005243857,0.004803407
0,0,0.005249595,0.004807528
0,0,0.005255325,0.004811642
0,0,0.005261049,0.004815748
0,0,0.005266764,0.004819847
0,0,0.005272473,0.004823938
0,0,0.005278175,0.004828023
0,0,0.005283869,0.0048321
0,0,0.005289556,0.00483617
0,0,0.005295236,0.004840233
0,0,0.005300909,0.004844288
0,0,0.005306574,0.004848337
0,0,0.005312233,0.004852378
0,0,0.005317884,0.004856413
0,0,0.005323528,0.00486044
0,0,0.005329166,0.00486446
0,0,0.005334796,0.004868474
0,0,0.005340419,0.00487248
0,0,0.005346036,0.004876479
0,0,0.005351645,0.004880471
0,0,0.005357247,0.004884457
0,0,0.005362843,0.004888435
0,0,0.005368432,0.004892407
0,0,0.005374013,0.004896371
0,0,0.005379588,0.004900329
0,0,0.005385156,0.00490428
0,0,0.005390717,0.004908224
0,0,0.005396272,0.004912162
0,0,0.005401819,0.004916092
0,0,0.00540736,0.004920016
0,0,0.005412894,0.004923933
0,0,0.005418421,0.004927844
0,0,0.005423942,0.004931748
0,0,0.005429456,0.004935645
0,0,0.005434963,0.004939535
0,0,0.005440464,0.004943419
0,0,0.005445958,0.004947296
0,0,0.005451445,0.004951167
0,0,0.005456926,0.004955031
0,0,0.0054624,0.004958888
0,0,0.005467868,0.004962739
0,0,0.005473329,0.004966584
0,0,0.005478784,0.004970422
0,0,0.005484232,0.004974253
0,0,0.005489674,0.004978078
0,0,0.005495109,0.004981897
0,0,0.005500538,0.004985709
0,0,0.00550596,0.004989515
0,0,0.005511376,0.004993315
0,0,0.005516786,0.004997108
0,0,0.005522189,0.005000895
0,0,0.005527586,0.005004675
0,0,0.005532977,0.00500845
0,0,0.005538361,0.005012218
0,0,0.005543739,0.005015979
0,0,0.005549111,0.005019735
0,0,0.005554477,0.005023484
0,0,0.005559836,0.005027228
0,0,0.005565189,0.005030965
0,0,0.005570536,0.005034696
0,0,0.005575877,0.00503842
0,0,0.005581212,0.005042139
0,0,0.00558654,0.005045852
0,0,0.005591863,0.005049558
0,0,0.005597179,0.005053259
0,0,0.00560249,0.005056953
0,0,0.005607794,0.005060641
0,0,0.005613092,0.005064324
0,0,0.005618384,0.005068001
0,0,0.005623671,0.005071671
0,0,0.005628951,0.005075336
0,0,0.005634225,0.005078995
0,0,0.005639494,0.005082647
0,0,0.005644756,0.005086294
0,0,0.005650013,0.005089936
0,0,0.005655263,0.005093571
0,0,0.005660508,0.005097201
0,0,0.005665747,0.005100824
0,0,0.00567098,0.005104442
0,0,0.005676208,0.005108055
0,0,0.005681429,0.005111661
0,0,0.005686645,0.005115262
0,0,0.005691855,0.005118857
0,0,0.00569706,0.005122447
0,0,0.005702258,0.00512603
0,0,0.005707451,0.005129609
0,0,0.005712639,0.005133181
0,0,0.00571782,0.005136748
0,0,0.005722996,0.00514031
0,0,0.005728167,0.005143866
0,0,0.005733332,0.005147416
0,0,0.005738491,0.005150961
0,0,0.005743644,0.0051545
0,0,0.005748793,0.005158034
0,0,0.005753935,0.005161562
0,0,0.005759072,0.005165085
0,0,0.005764204,0.005168603
0,0,0.00576933,0.005172115
0,0,0.005774451,0.005175622
0,0,0.005779566,0.005179123
0,0,0.005784676,0.005182619
0,0,0.00578978,0.00518611
0,0,0.005794879,0.005189596
0,0,0.005799973,0.005193076
0,0,0.005805061,0.005196551
0,0,0.005810144,0.005200021
0,0,0.005815222,0.005203485
0,0,0.005820294,0.005206944
0,0,0.005825362,0.005210398
0,0,0.005830424,0.005213847
0,0,0.00583548,0.005217291
0,0,0.005840532,0.00522073
0,0,0.005845578,0.005224163
0,0,0.005850619,0.005227591
0,0,0.005855655,0.005231015
0,0,0.005860686,0.005234433
0,0,0.005865712,0.005237846
0,0,0.005870732,0.005241254
0,0,0.005875748,0.005244658
0,0,0.005880758,0.005248056
0,0,0.005885763,0.005251449
0,0,0.005890764,0.005254838
0,0,0.005895759,0.005258221
0,0,0.005900749,0.005261599
0,0,0.005905735,0.005264973
0,0,0.005910715,0.005268342
0,0,0.00591569,0.005271706
0,0,0.005920661,0.005275065
0,0,0.005925626,0.005278419
0,0,0.005930587,0.005281768
0,0,0.005935543,0.005285113
0,0,0.005940494,0.005288453
0,0,0.00594544,0.005291788
0,0,0.005950381,0.005295118
0,0,0.005955318,0.005298444
0,0,0.005960249,0.005301765
0,0,0.005965176,0.005305081
0,0,0.005970098,0.005308393
0,0,0.005975016,0.0053117
0,0,0.005979928,0.005315003
0,0,0.005984836,0.0053183
0,0,0.00598974,0.005321594
0,0,0.005994638,0.005324882
0,0,0.005999532,0.005328167
0,0,0.006004422,0.005331446
0,0,0.006009306,0.005334721
0,0,0.006014186,0.005337992
0,0,0.006019062,0.005341258
0,0,0.006023933,0.00534452
0,0,0.006028799,0.005347777
0,0,0.006033661,0.00535103
0,0,0.006038519,0.005354278
0,0,0.006043372,0.005357523
0,0,0.00604822,0.005360762
0,0,0.006053064,0.005363998
0,0,0.006057903,0.005367229
0,0,0.006062739,0.005370455
0,0,0.006067569,0.005373678
0,0,0.006072396,0.005376896
0,0,0.006077217,0.00538011
0,0,0.006082035,0.00538332
0,0,0.006086848,0.005386525
0,0,0.006091657,0.005389726
0,0,0.006096462,0.005392923
0,0,0.006101262,0.005396116
0,0,0.006106058,0.005399305
0,0,0.00611085,0.00540249
0,0,0.006115637,0.00540567
0,0,0.006120421,0.005408847
0,0,0.0061252,0.005412019
0,0,0.006129974,0.005415187
0,0,0.006134745,0.005418351
0,0,0.006139512,0.005421511
0,0,0.006144274,0.005424668
0,0,0.006149032,0.00542782
0,0,0.006153787,0.005430968
0,0,0.006158537,0.005434112
0,0,0.006163283,0.005437252
0,0,0.006168025,0.005440389
0,0,0.006172763,0.005443521
0,0,0.006177497,0.00544665
0,0,0.006182226,0.005449774
0,0,0.006186952,0.005452895
0,0,0.006191674,0.005456012
0,0,0.006196392,0.005459125
0,0,0.006201106,0.005462235
0,0,0.006205816,0.00546534
0,0,0.006210522,0.005468442
0,0,0.006215225,0.00547154
0,0,0.006219923,0.005474634
