Frame_number, Cell_number, Cell_colour, Position_X, Position_Y, Unique_cell_number
1,1,1,43.965,27.296,1
1,2,-1,262.1,102.14,2
1,3,-1,130.28,232.22,3
1,4,-1,277.06,105,4
1,5,-1,287.44,371,5
1,6,-1,288.26,69.344,6
1,7,-1,388.94,148.33,7
1,8,-1,113.45,233.62,8
1,9,-1,248.19,97.05,9
1,10,-1,276,86.353,10
1,11,-1,473.27,253.06,11
1,12,-1,408.23,145.69,12
1,13,-1,123.94,218.78,13
1,14,-1,571.21,73.036,14
1,15,-1,274.12,378.42,15
1,16,-1,286.1,352.12,16
1,17,-1,456.94,249.53,17
1,18,-1,469.32,234.75,18
1,19,-1,300.02,356.72,19
1,20,-1,257.52,86.802,20
1,21,-1,271.75,358.11,21
1,22,-1,563.98,85.22,22
1,23,-1,395.51,131.33,23
1,24,-1,474.5,264.51,24
1,25,-1,302.47,370.19,25
2,1,1,44.965,27.914,1
2,2,-1,253.36,88.479,2
2,3,-1,121.79,218.58,3
2,4,-1,268.79,90.626,4
2,5,-1,278.66,356.24,5
2,6,-1,278.08,56.382,6
2,7,-1,380.86,134.45,7
2,8,-1,105.06,218.74,8
2,9,-1,239.8,82.075,9
2,10,-1,268.35,72.031,10
2,11,-1,466.07,238.3,11
2,12,-1,399.77,131.45,12
2,13,-1,114.84,204.14,13
2,14,-1,562.58,58.906,14
2,15,-1,266.36,363.07,15
2,16,-1,278.47,340.09,16
2,17,-1,448.66,234.98,17
2,18,-1,461.28,220.43,18
2,19,-1,292.31,342.18,19
2,20,-1,248.3,71,20
2,21,-1,264.41,344.84,21
2,22,-1,554.43,70.639,22
2,23,-1,388.43,114.88,23
2,24,1,467.5,248.69,24
2,25,-1,294.34,357.94,25
2,26,-1,377.61,115.49,26
3,1,1,44.965,27.914,1
3,2,-1,256.35,89.971,2
3,3,-1,125.53,220.08,3
3,4,-1,272.3,91.016,4
3,5,-1,282.14,357.37,5
3,6,-1,282.5,55.909,6
3,7,-1,384.26,135.51,7
3,8,-1,107.81,220.21,8
3,9,-1,242.47,83.524,9
3,10,-1,272.07,72.584,10
3,11,-1,468.79,238.59,11
3,12,-1,403.06,131.94,12
3,13,-1,118.92,204.87,13
3,14,-1,565.33,59.219,14
3,15,-1,268.75,364.5,15
3,16,-1,281.59,337.3,16
3,17,-1,452.23,236.07,17
3,18,-1,464.74,220.58,18
3,19,-1,295.42,343.08,19
3,20,-1,252.5,72.688,20
3,21,-1,267.21,346.07,21
3,22,-1,558.94,71.906,22
3,23,-1,392.34,115.66,23
3,24,-1,469.68,249.26,24
3,25,-1,297.97,358.02,25
3,26,-1,380.14,120.28,26
4,1,1,45.978,30.659,1
4,2,-1,256.74,96.053,2
4,3,-1,126.63,225.07,3
4,4,-1,272.86,96.07,4
4,5,-1,282.72,362.58,5
4,6,-1,283.25,62.335,6
4,7,-1,385.26,140.94,7
4,8,-1,108.63,224.63,8
4,9,-1,242.48,88.092,9
4,10,-1,273,77.487,10
4,11,-1,468.58,243.95,11
4,12,-1,403.56,136.88,12
4,13,-1,118.42,210.04,13
4,14,-1,565.67,64.101,14
4,15,-1,270.01,369.96,15
