Frame_number, Cell_number, Cell_colour, Position_X, Position_Y, Unique_cell_number
1,1,1,41,35,1
1,2,0,114.79,187.45,2
1,3,0,363.96,95.086,3
1,4,0,62.127,277.9,4
1,5,0,498.87,267.86,5
1,6,0,489,259,6
1,7,0,117.2,172.31,7
1,8,0,184.99,50.915,8
1,9,0,350.45,276.2,9
1,10,0,176.94,40.482,10
1,11,0,75.302,281.96,11
1,12,0,373.89,83.43,12
1,13,0,131.56,174.82,13
1,14,0,377.8,93.253,14
1,15,0,137.88,187.06,15
1,16,0,488.22,269.92,16
2,1,1,41.64,35.901,1
2,2,0,93.49,185.73,2
2,3,0,342.33,92.769,3
2,4,0,41.085,275.46,4
2,5,0,478,266.36,5
2,6,0,467.88,257.02,6
2,7,0,95.787,170.02,7
2,8,0,164.08,48.849,8
2,9,0,329.48,272.35,9
2,10,0,156.56,37.609,10
2,11,0,54.459,279.13,11
2,12,0,353.18,81.297,12
2,13,0,110.3,172.95,13
2,14,0,357.16,92.13,14
2,15,0,117.9,185.02,15
2,16,1,467.08,268.47,16
3,1,1,41.027,34.989,1
3,2,0,102.94,186.06,2
3,3,0,352.39,94.164,3
3,4,0,49.527,276.55,4
3,5,0,487.47,267.89,5
3,6,0,476.98,258.11,6
3,7,0,105.15,170.92,7
3,8,0,173.55,50.305,8
3,9,0,339.05,275.03,9
3,10,0,165.21,38.8,10
3,11,0,63.042,280.89,11
3,12,0,362.86,82.657,12
3,13,0,118.74,174.4,13
3,14,1,364.2,94.537,14
3,15,0,127.64,185.93,15
3,16,1,474.45,269.61,16
3,17,0,115.58,187.94,17
3,18,0,331.86,263.83,18
4,1,1,39.139,36.098,1
4,2,0,104.06,187,2
4,3,0,352.8,94.442,3
4,4,0,49.915,277.99,4
4,5,0,488.34,268.61,5
4,6,0,477.84,258.82,6
4,7,0,105.19,171.07,7
4,8,0,173.72,51.5,8
4,9,0,340.01,276.11,9
4,10,0,165.78,40.172,10
4,11,0,64.06,281.46,11
4,12,0,362.69,82.901,12
4,13,0,119.84,175.1,13
4,14,1,365.35,95.228,14
4,15,0,128.43,187.58,15
4,16,1,475.75,270.42,16
4,17,0,116.16,190.83,17
4,18,0,333.67,264.38,18
5,1,1,40.691,35.228,1
5,2,0,101.02,185.92,2
5,3,0,349.83,93.969,3
5,4,0,47.602,276.98,4
5,5,0,485.44,267.32,5
5,6,0,475.42,258.38,6
5,7,0,102.27,170.18,7
5,8,0,171.47,50.787,8
5,9,0,337.48,273.57,9
5,10,0,162.45,38.736,10
5,11,0,61.715,280.67,11
5,12,0,360.5,82,12
5,13,0,115.93,174.45,13
5,14,0,364.6,94.06,14
5,15,0,126.24,186.82,15
5,16,1,473.55,269.56,16
5,17,0,115.18,189.62,17
5,18,1,330.29,263.35,18
5,19,0,126.81,172.3,19
6,1,1,41,35,1
6,2,-1,107.86,186.91,2
6,3,-1,356.05,95.432,3
6,4,-1,53.737,278.44,4
6,5,-1,491.71,269.39,5
6,6,-1,481.52,259.31,6
6,7,-1,107.48,171.08,7
6,8,-1,177.7,52.868,8
6,9,-1,343.9,275.89,9
6,10,-1,169.51,39.979,10
6,11,-1,68.532,282.58,11
6,12,-1,366.05,83.225,12
6,13,-1,122.86,175.47,13
6,14,-1,370.06,95.738,14
6,15,-1,133.3,188.25,15
6,16,1,479.02,271.4,16
6,17,-1,120.37,192.1,17
6,18,-1,338.01,265.45,18
6,19,1,134.8,175.22,19
6,20,-1,181.59,40.016,20
7,1,1,41,35,1
7,2,-1,120.76,184.36,2
7,3,-1,369.28,92.947,3
7,4,-1,66.153,275.58,4
7,5,-1,505.43,266.55,5
7,6,-1,494.63,257.67,6
7,7,-1,120.34,168.5,7
7,8,-1,191.36,49.567,8
7,9,-1,357.41,274.33,9
7,10,-1,181.91,38.025,10
7,11,-1,82.196,278.75,11
7,12,-1,380.09,80.754,12
7,13,-1,135.97,172.63,13
7,14,-1,384.26,93.118,14
7,15,-1,146.16,185.74,15
7,16,1,493.32,269.28,16
7,17,-1,133.16,189.68,17
7,18,-1,350.01,262.69,18
7,19,-1,148.44,171.86,19
7,20,-1,196.32,36.573,20
8,1,1,41,35,1
8,2,-1,111.53,180.85,2
8,3,-1,360.96,87.597,3
8,4,-1,59.296,270.65,4
8,5,-1,497.38,262.41,5
8,6,-1,486.62,252.12,6
8,7,-1,112.06,164.89,7
8,8,-1,182.83,45.528,8
8,9,-1,349.51,268.94,9
8,10,-1,174.72,32.835,10
8,11,-1,73.916,273.85,11
8,12,-1,372.25,75.726,12
8,13,-1,128.41,168.44,13
8,14,-1,376.49,88.862,14
8,15,-1,137.95,181.41,15
8,16,-1,485.22,264.62,16
8,17,-1,124.94,184.79,17
8,18,-1,341.76,257.2,18
8,19,-1,141.42,165.62,19
8,20,-1,188.26,31.767,20
9,1,1,41,35,1
9,2,-1,108.76,186.06,2
9,3,-1,360.1,88.629,3
9,4,-1,57.432,272.86,4
9,5,-1,497.13,263.75,5
9,6,-1,486,254.5,6
9,7,-1,110.97,166.24,7
9,8,-1,182.14,46.817,8
9,9,-1,348.09,270.28,9
9,10,-1,173.94,33.685,10
9,11,-1,72.312,277.92,11
9,12,-1,371.29,76.616,12
9,13,-1,127.75,167.91,13
9,14,-1,375.98,90.274,14
9,15,-1,136.35,182.82,15
9,16,1,483.15,266.28,16
9,17,-1,122.95,183.71,17
9,18,-1,341.45,259.6,18
9,19,-1,143.03,166.22,19
9,20,-1,188.31,33.33,20
9,21,-1,355.11,99.946,21
9,22,-1,76.782,264.22,22
10,1,1,41,35,1
10,2,-1,109.93,190.83,2
10,3,-1,360.79,88.782,3
10,4,-1,57.521,274.06,4
10,5,-1,497.26,264.49,5
10,6,-1,486.6,254.64,6
10,7,-1,113.28,163.16,7
10,8,-1,182.51,48.136,8
10,9,-1,348.67,271.52,9
10,10,-1,172.64,35.821,10
10,11,-1,73.035,278.3,11
10,12,-1,371.82,77.073,12
10,13,-1,127.44,169.96,13
10,14,-1,376.08,91.034,14
10,15,-1,137.09,182.93,15
10,16,-1,484.38,268.09,16
10,17,-1,122.85,185.51,17
10,18,-1,340.06,260.7,18
10,19,-1,144.6,166.54,19
10,20,-1,187.48,33.856,20
10,21,-1,354.97,101.87,21
10,22,-1,77.745,263.92,22
11,1,1,41,35,1
11,2,-1,108.21,188.27,2
11,3,-1,358.99,86.978,3
11,4,-1,57.186,271.29,4
11,5,-1,495.29,262.45,5
11,6,-1,484.3,253.16,6
11,7,-1,112.13,159.98,7
11,8,-1,180.72,46.444,8
11,9,-1,346.86,270.1,9
11,10,-1,170.64,34.092,10
11,11,-1,71.99,276.99,11
11,12,-1,371.5,75.287,12
11,13,-1,126.39,167.8,13
11,14,-1,374.65,88.992,14
11,15,-1,135.55,180.81,15
11,16,-1,481.66,266.29,16
11,17,-1,121.07,182.28,17
11,18,-1,337.27,258.48,18
11,19,-1,142.16,164.16,19
11,20,-1,185.04,31.423,20
11,21,-1,352.34,101.06,21
11,22,-1,74.17,261.36,22
11,23,-1,357.77,71.844,23
11,24,-1,107.57,173.3,24
11,25,-1,173.38,21.521,25
11,26,-1,128.54,192.69,26
11,27,-1,194.35,40.667,27
12,1,1,41,35,1
12,2,-1,107.39,188.63,2
12,3,-1,359.38,87.488,3
12,4,-1,58.5,271.33,4
12,5,-1,496.38,262.75,5
12,6,-1,484.75,253.17,6
12,7,-1,112.88,160.53,7
12,8,-1,180.38,47.273,8
12,9,-1,347.54,270.01,9
12,10,-1,170.12,35.803,10
12,11,-1,71.419,277.97,11
12,12,-1,373.03,76.137,12
12,13,-1,126.82,168.57,13
12,14,-1,374.71,90.598,14
12,15,-1,135.99,181.58,15
12,16,-1,480.68,266.27,16
12,17,-1,122.05,184.51,17
12,18,1,339.56,260,18
12,19,-1,142.87,167.19,19
12,20,-1,184.78,31.235,20
12,21,-1,352.36,102.18,21
12,22,-1,71.786,261.89,22
12,23,-1,358.28,72.478,23
12,24,-1,105.98,174.12,24
12,25,-1,174.33,23.015,25
12,26,-1,128.98,193.48,26
12,27,-1,194.18,40.795,27
12,28,-1,48.348,272.26,28
13,1,1,41.834,36.207,1
13,2,-1,108.14,189.41,2
13,3,-1,360.56,84.179,3
13,4,-1,59.056,269.22,4
13,5,-1,497.33,261.49,5
13,6,-1,485.67,251.59,6
13,7,-1,114.19,157.75,7
13,8,-1,182.19,45.893,8
13,9,-1,349.12,268.3,9
13,10,-1,171.46,33.514,10
13,11,-1,72.963,276.41,11
13,12,-1,373.32,73.235,12
13,13,-1,128.99,166.23,13
13,14,-1,374.63,88,14
13,15,-1,137.44,179.55,15
13,16,-1,484.07,265.47,16
13,17,1,120,181.11,17
13,18,-1,341.63,255.81,18
13,19,-1,144.38,163.4,19
13,20,-1,185.31,29.612,20
13,21,-1,354.14,100.2,21
13,22,-1,72.505,260.15,22
13,23,-1,358.23,70.782,23
13,24,-1,105.64,174.55,24
13,25,-1,175.35,20.938,25
13,26,-1,123.17,193.27,26
13,27,-1,194.96,37.468,27
13,28,-1,48.188,270.83,28
13,29,1,117.8,171.25,29
13,30,-1,131.2,152.17,30
13,31,-1,85.208,267,31
13,32,-1,141.49,147.35,32
13,33,-1,335.61,261.76,33
14,1,1,41,35,1
14,2,-1,107.58,189.73,2
14,3,-1,359.55,84.29,3
14,4,-1,57.056,271.08,4
14,5,-1,495.45,260.84,5
14,6,-1,484.01,250.69,6
14,7,-1,112.55,155.3,7
14,8,-1,179.91,46.161,8
14,9,-1,347.36,267.76,9
14,10,-1,168.64,33.778,10
14,11,-1,71.118,276.56,11
14,12,-1,371.94,73.174,12
14,13,-1,127.85,164.17,13
14,14,-1,373.55,87.471,14
14,15,-1,134.29,179.6,15
14,16,-1,480.73,265.34,16
14,17,-1,119.99,177.77,17
14,18,-1,350.57,254.84,18
14,19,-1,143.45,165.21,19
14,20,-1,183.05,30.173,20
14,21,-1,352.03,100.05,21
14,22,-1,69.981,259.88,22
14,23,-1,356.7,69.938,23
14,24,-1,101.04,175.3,24
14,25,-1,174.09,20.526,25
14,26,-1,122.38,190.94,26
14,27,-1,195.05,33.372,27
14,28,-1,46.652,268.53,28
14,29,1,110.96,172.53,29
14,30,-1,123.92,148.29,30
14,31,-1,84.161,265.75,31
14,32,-1,136.76,149.24,32
14,33,1,336.25,257.25,33
14,34,1,132.73,191.54,34
14,35,-1,365.07,99.014,35
14,36,-1,185.29,16.46,36
14,37,-1,375.62,98.672,37
15,1,1,41,35,1
15,2,-1,108.57,190.8,2
15,3,-1,359.88,85.917,3
15,4,-1,57.491,271.29,4
15,5,-1,495.74,262.14,5
15,6,-1,484.81,251.83,6
15,7,-1,111.45,155.09,7
15,8,-1,179.64,46.517,8
15,9,-1,347.12,270.07,9
15,10,-1,169.18,35.2,10
15,11,-1,71.562,278.41,11
15,12,-1,373.7,75.878,12
15,13,-1,127.49,165.69,13
15,14,-1,374.07,89.23,14
15,15,-1,134.35,181.33,15
15,16,-1,481.26,267.21,16
15,17,-1,121.27,179.73,17
15,18,-1,352.69,255.9,18
15,19,-1,143.67,168.74,19
15,20,-1,184.55,29.592,20
15,21,-1,352.21,101.5,21
15,22,-1,70.319,261.37,22
15,23,-1,356.28,71.966,23
15,24,-1,99.906,177,24
15,25,-1,173.2,21.207,25
15,26,-1,121.78,194.3,26
15,27,-1,194.42,37.898,27
15,28,-1,44.449,270.7,28
15,29,-1,110.14,174.41,29
15,30,-1,124.11,149.48,30
15,31,-1,85.088,267.5,31
15,32,-1,136.67,150.1,32
15,33,1,337.28,259.59,33
15,34,-1,133.28,194.4,34
15,35,-1,366.19,101.43,35
15,36,-1,185.09,16.589,36
15,37,-1,377.13,100.45,37
15,38,1,328,270.1,38
15,39,-1,101.67,164.01,39
16,1,1,42,37,1
16,2,-1,104.53,191,2
16,3,-1,359.37,86.715,3
16,4,-1,57.576,269.42,4
16,5,-1,494.65,261.13,5
16,6,-1,484.43,250.19,6
16,7,-1,107.46,151.17,7
16,8,-1,177.43,44.484,8
16,9,-1,345.46,269.38,9
16,10,-1,165.99,35.8,10
16,11,-1,70.125,277.26,11
16,12,-1,370.8,74.644,12
16,13,-1,127.7,164.18,13
16,14,-1,374.5,88,14
16,15,-1,132.38,179.12,15
16,16,-1,480,265.56,16
16,17,1,121.44,180.29,17
16,18,-1,350.88,254.76,18
16,19,-1,143,170.71,19
16,20,-1,187.19,26.539,20
16,21,-1,348.86,99.806,21
16,22,-1,66.409,258.58,22
16,23,-1,353.6,73.062,23
16,24,-1,99.425,175.7,24
16,25,-1,171.52,23.438,25
16,26,1,117.95,196.56,26
16,27,-1,193.4,37.795,27
16,28,-1,43,270.72,28
16,29,1,114.59,168.1,29
16,30,-1,122.25,148.73,30
16,31,-1,83.904,268.37,31
16,32,-1,134.01,149.23,32
16,33,-1,337.54,254.8,33
16,34,-1,130.85,191.55,34
16,35,-1,362.47,104.04,35
16,36,-1,182.61,14.387,36
16,37,-1,375.73,100.67,37
16,38,-1,327.51,271.13,38
16,39,1,101.43,163.81,39
16,40,-1,346.03,85.132,40
16,41,-1,189.94,51.462,41
17,1,1,42,37,1
17,2,-1,103.56,191.42,2
17,3,-1,357.27,85.849,3
17,4,-1,56.111,271.34,4
17,5,-1,493.66,262.2,5
17,6,-1,483.46,251.8,6
17,7,-1,104.89,149.59,7
17,8,-1,175.63,44.837,8
17,9,-1,345.12,270.18,9
17,10,-1,163.31,37.398,10
17,11,-1,69.073,278.62,11
17,12,-1,369.79,75.108,12
17,13,-1,127.33,167.66,13
17,14,-1,372.31,88.831,14
17,15,1,135.37,181.19,15
17,16,-1,479.16,265.79,16
17,17,-1,117.51,180.49,17
17,18,-1,349.42,255.87,18
17,19,-1,143.31,170.4,19
17,20,-1,184.97,29.011,20
17,21,-1,349.73,100.32,21
17,22,-1,60.01,257.54,22
17,23,-1,353.07,72.343,23
17,24,-1,98.093,175.7,24
17,25,-1,169.38,22.208,25
17,26,-1,118.09,195.62,26
17,27,-1,194.08,39.055,27
17,28,-1,43.387,271.54,28
17,29,1,111.36,169.24,29
17,30,-1,119.78,148.35,30
17,31,-1,82.227,269.51,31
17,32,-1,133.78,152.02,32
17,33,-1,337.66,253.02,33
17,34,-1,131.25,193.03,34
17,35,-1,362.64,108.35,35
17,36,-1,182.22,16.667,36
17,37,-1,374.91,102.02,37
17,38,-1,330.06,271.24,38
17,39,-1,99.896,162.1,39
17,40,-1,344.45,84.548,40
17,41,-1,187.57,51.165,41
17,42,-1,470.21,252.36,42
17,43,-1,361.55,64,43
17,44,-1,489.1,274.65,44
17,45,-1,71.119,265.04,45
17,46,-1,75.417,254.17,46
18,1,1,42,37,1
18,2,-1,106.07,192.49,2
18,3,-1,360.86,85.362,3
18,4,-1,59.188,269.96,4
18,5,-1,497.34,260.49,5
18,6,-1,486.14,250.47,6
18,7,-1,110.07,146.91,7
18,8,-1,177.81,45.039,8
18,9,-1,347.39,269.12,9
18,10,-1,165.97,36.816,10
18,11,-1,72.261,277.19,11
18,12,-1,373.67,73.427,12
18,13,1,130.79,165.23,13
18,14,-1,375.8,87.402,14
18,15,1,139.82,179.69,15
18,16,-1,481.49,264.61,16
18,17,-1,122.05,176.93,17
18,18,-1,353.49,254.32,18
18,19,-1,147.62,167.35,19
18,20,-1,188.08,29.773,20
18,21,-1,352.54,99.344,21
18,22,-1,62.05,256.07,22
18,23,-1,356.3,71.095,23
18,24,-1,98.214,177.39,24
18,25,-1,172.03,21.367,25
18,26,-1,123.05,195.84,26
18,27,-1,200.27,37.252,27
18,28,-1,45.345,270.61,28
18,29,-1,110.96,169.12,29
18,30,-1,124.19,149.34,30
18,31,-1,85.072,268.12,31
18,32,-1,135.76,149.22,32
18,33,-1,338.44,255.43,33
18,34,-1,135.68,193.37,34
18,35,-1,363.73,110.33,35
18,36,-1,185.01,16.204,36
