Frame_number, Cell_number, Cell_colour, Position_X, Position_Y, Unique_cell_number
1,1,1,91.695,163.58,1
1,2,1,143,256,2
1,3,1,224.52,430.81,3
1,4,1,17.363,618.91,4
1,5,1,425.33,115.36,5
1,6,1,409.01,50.052,6
1,7,1,405.92,38.045,7
1,8,1,131.08,75.123,8
1,9,1,63.654,433.58,9
1,10,-1,411.21,524.52,10
1,11,-1,434.16,417.07,11
1,12,-1,411.05,415.49,12
1,13,-1,399.28,503.49,13
1,14,-1,396.15,518.96,14
1,15,-1,361.39,437.53,15
1,16,-1,310.03,618.47,16
1,17,-1,235.04,436.12,17
1,18,-1,17.65,631.41,18
1,19,-1,83.097,120.23,19
1,20,-1,120.18,461.89,20
1,21,-1,356.23,206.6,21
1,22,-1,353.38,193.34,22
1,23,-1,82.543,176.74,23
1,24,-1,440.71,403.99,24
1,25,-1,344.8,200.61,25
1,26,-1,401.28,533.02,26
1,27,-1,324.12,617.4,27
1,28,-1,58.101,446.45,28
1,29,-1,293.21,14.692,29
1,30,-1,303.7,9.7031,30
1,31,-1,320.23,630.23,31
1,32,-1,422.51,418,32
1,33,-1,51.738,432.82,33
1,34,-1,416.77,404.74,34
1,35,-1,428.08,395.13,35
1,36,-1,409.1,512.83,36
1,37,-1,197.23,119.09,37
1,38,-1,79.457,130.4,38
1,39,-1,78.485,161.62,39
1,40,-1,132.66,87.683,40
1,41,-1,225.78,415.91,41
1,42,-1,190.82,106.77,42
2,1,-1,123.45,181.99,1
2,2,1,143,256,2
2,3,-1,252.92,449.36,3
2,4,-1,50.049,638.23,4
2,5,-1,455.43,134.79,5
2,6,1,443.18,69.01,6
2,7,1,436.69,55.609,7
2,8,-1,164.25,93.1,8
2,9,-1,95.271,451.32,9
2,10,-1,443.62,542.54,10
2,11,-1,466.98,436.12,11
2,12,-1,442.03,432.47,12
2,13,-1,430.77,523.98,13
2,14,-1,428.35,538.03,14
2,15,-1,392.69,456.34,15
2,16,-1,341.65,638.29,16
2,17,-1,265.38,452.24,17
2,18,-1,49.685,650.04,18
2,19,-1,115.07,138.69,19
2,20,-1,151.61,480.49,20
2,21,1,388.2,224.96,21
2,22,-1,385.79,211.46,22
2,23,-1,114.42,196.06,23
2,24,-1,472.36,422.62,24
2,25,-1,375.51,219.33,25
2,26,-1,432.81,552.16,26
2,27,1,357.98,638.42,27
2,28,-1,90.803,464.99,28
2,29,-1,324.86,33.221,29
2,30,-1,334.27,28.276,30
2,31,-1,351.76,649.96,31
2,32,-1,453.24,438.23,32
2,33,-1,84.603,451.29,33
2,34,-1,449.05,423.08,34
2,35,-1,459.91,413.86,35
2,36,-1,441.1,530.84,36
2,37,-1,228.45,138.02,37
2,38,-1,109.55,149.09,38
2,39,-1,109.63,180.46,39
2,40,-1,165.3,105.93,40
2,41,1,258.98,435.85,41
2,42,-1,223.14,127.45,42
2,43,1,337.75,39,43
2,44,-1,461,428.17,44
3,1,-1,130.13,181.39,1
3,2,1,143,256,2
3,3,-1,260.94,448.7,3
3,4,-1,57.035,636.56,4
3,5,1,461.78,134.54,5
3,6,-1,446.57,68.954,6
3,7,-1,444.49,57.031,7
3,8,1,169.67,94.248,8
3,9,-1,102.22,453.89,9
3,10,-1,449.97,542.56,10
3,11,-1,473.26,435.79,11
3,12,-1,448.6,432.45,12
3,13,-1,437.51,524.42,13
3,14,-1,434.79,536.88,14
3,15,-1,400.15,456.83,15
3,16,-1,347.52,637.79,16
3,17,-1,274.35,452.97,17
3,18,-1,56.585,650.23,18
3,19,1,121.01,138,19
3,20,-1,158.82,480.5,20
3,21,-1,393.4,222.74,21
3,22,-1,390.27,210.02,22
