nut1 50,nut1 100
0.001607879,0.001184866
0.001610152,0.001188532
0.001612436,0.00119221
0.001614729,0.0011959
0.001617033,0.001199601
0.001619347,0.001203314
0.001621671,0.001207039
0.001624005,0.001210775
0.001626349,0.001214523
0.001628704,0.001218282
0.001631068,0.001222053
0.001633443,0.001225836
0.001635828,0.00122963
0.001638223,0.001233436
0.001640628,0.001237253
0.001643043,0.001241081
0.001645469,0.001244921
0.001647904,0.001248773
0.00165035,0.001252636
0.001652806,0.001256511
0.001655272,0.001260397
0.001657748,0.001264294
0.001660235,0.001268203
0.001662731,0.001272124
0.001665238,0.001276055
0.001667755,0.001279998
0.001670282,0.001283953
0.001672819,0.001287919
0.001675366,0.001291896
0.001677924,0.001295884
0.001680492,0.001299884
0.001683069,0.001303896
0.001685657,0.001307918
0.001688255,0.001311952
0.001690864,0.001315997
0.001693482,0.001320053
0.001696111,0.001324121
0.00169875,0.0013282
0.001701399,0.00133229
0.001704058,0.001336391
0.001706727,0.001340503
0.001709407,0.001344627
0.001712096,0.001348762
0.001714796,0.001352908
0.001717506,0.001357065
0.001720226,0.001361233
0.001722957,0.001365413
0.001725697,0.001369603
0.001728448,0.001373805
0.001731209,0.001378018
0.00173398,0.001382242
0.001736761,0.001386476
0.001739553,0.001390722
0.001742354,0.001394979
0.001745166,0.001399248
0.001747988,0.001403527
0.00175082,0.001407817
0.001753663,0.001412118
0.001756515,0.00141643
0.001759378,0.001420753
0.001762251,0.001425087
0.001765134,0.001429432
0.001768027,0.001433788
0.001770931,0.001438155
0.001773845,0.001442533
0.001776768,0.001446921
0.001779702,0.001451321
0.001782647,0.001455731
0.001785601,0.001460153
0.001788566,0.001464585
0.001791541,0.001469028
0.001794526,0.001473482
0.001797521,0.001477947
0.001800526,0.001482422
0.001803542,0.001486909
0.001806567,0.001491406
0.001809603,0.001495914
0.00181265,0.001500432
0.001815706,0.001504962
0.001818773,0.001509502
0.001821849,0.001514053
0.001824936,0.001518614
0.001828034,0.001523187
0.001831141,0.00152777
0.001834258,0.001532363
0.001837386,0.001536968
0.001840524,0.001541583
0.001843672,0.001546208
0.001846831,0.001550845
0.001849999,0.001555492
0.001853178,0.001560149
0.001856367,0.001564817
0.001859566,0.001569496
0.001862776,0.001574185
0.001865995,0.001578885
0.001869225,0.001583596
0.001872465,0.001588317
0.001875715,0.001593048
0.001878976,0.00159779
0.001882246,0.001602543
0.001885527,0.001607306
0.001888818,0.001612079
0.001892119,0.001616863
0.001895431,0.001621658
0.001898753,0.001626463
0.001902084,0.001631278
0.001905427,0.001636104
0.001908779,0.00164094
0.001912141,0.001645787
0.001915514,0.001650644
0.001918897,0.001655511
0.00192229,0.001660389
0.001925694,0.001665277
0.001929107,0.001670176
0.001932531,0.001675085
0.001935965,0.001680004
0.001939409,0.001684934
0.001942863,0.001689873
0.001946328,0.001694824
0.001949803,0.001699784
0.001953288,0.001704755
0.001956783,0.001709736
0.001960289,0.001714727
0.001963804,0.001719728
0.00196733,0.00172474
0.001970866,0.001729762
0.001974413,0.001734794
0.001977969,0.001739836
0.001981536,0.001744889
0.001985113,0.001749951
0.0019887,0.001755024
0.001992298,0.001760107
0.001995905,0.0017652
0.001999523,0.001770303
0.002003151,0.001775417
0.00200679,0.00178054
0.002010438,0.001785674
0.002014097,0.001790817
0.002017766,0.001795971
0.002021445,0.001801135
0.002025134,0.001806308
0.002028834,0.001811492
0.002032544,0.001816686
0.002036264,0.00182189
0.002039994,0.001827104
0.002043735,0.001832328
0.002047485,0.001837562
0.002051246,0.001842806
0.002055017,0.001848059
0.002058799,0.001853323
0.00206259,0.001858597
0.002066392,0.001863881
0.002070204,0.001869174
0.002074026,0.001874478
0.002077859,0.001879791
0.002081701,0.001885114
0.002085554,0.001890447
0.002089417,0.00189579
0.002093291,0.001901143
0.002097174,0.001906506
0.002101068,0.001911879
0.002104972,0.001917261
0.002108886,0.001922653
0.00211281,0.001928055
0.002116745,0.001933467
0.00212069,0.001938889
0.002124645,0.00194432
0.00212861,0.001949761
0.002132586,0.001955212
0.002136571,0.001960672
0.002140567,0.001966143
0.002144573,0.001971623
0.00214859,0.001977112
0.002152616,0.001982612
0.002156653,0.001988121
0.0021607,0.00199364
0.002164758,0.001999168
0.002168825,0.002004706
0.002172903,0.002010254
0.002176991,0.002015811
0.002181089,0.002021378
0.002185197,0.002026955
0.002189316,0.002032541
0.002193444,0.002038137
0.002197583,0.002043742
0.002201733,0.002049357
0.002205892,0.002054982
0.002210062,0.002060616
0.002214241,0.002066259
0.002218432,0.002071912
0.002222632,0.002077575
0.002226842,0.002083247
0.002231063,0.002088929
0.002235294,0.00209462
0.002239535,0.00210032
0.002243786,0.00210603
0.002248048,0.00211175
0.00225232,0.002117479
0.002256602,0.002123217
0.002260894,0.002128965
0.002265196,0.002134722
0.002269509,0.002140489
0.002273832,0.002146265
0.002278165,0.00215205
0.002282508,0.002157845
0.002286862,0.002163649
0.002291226,0.002169463
0.002295599,0.002175285
0.002299984,0.002181117
0.002304378,0.002186959
0.002308782,0.00219281
0.002313197,0.00219867
0.002317622,0.002204539
0.002322057,0.002210418
0.002326503,0.002216306
0.002330958,0.002222203
0.002335424,0.002228109
0.0023399,0.002234025
0.002344386,0.00223995
0.002348883,0.002245884
0.00235339,0.002251827
0.002357906,0.002257779
0.002362433,0.002263741
0.002366971,0.002269712
0.002371518,0.002275692
0.002376076,0.002281681
0.002380644,0.002287679
0.002385222,0.002293687
0.00238981,0.002299703
0.002394409,0.002305729
0.002399017,0.002311764
0.002403636,0.002317808
0.002408265,0.002323861
0.002412905,0.002329923
0.002417554,0.002335994
0.002422214,0.002342074
0.002426884,0.002348163
0.002431564,0.002354262
0.002436254,0.002360369
0.002440955,0.002366485
0.002445665,0.002372611
0.002450386,0.002378745
0.002455117,0.002384888
0.002459859,0.00239104
0.00246461,0.002397202
0.002469372,0.002403372
0.002474144,0.002409551
0.002478926,0.002415739
0.002483718,0.002421936
0.002488521,0.002428142
0.002493333,0.002434357
0.002498156,0.002440581
0.002502989,0.002446813
0.002507833,0.002453055
0.002512686,0.002459305
0.00251755,0.002465564
0.002522424,0.002471832
0.002527308,0.002478109
0.002532202,0.002484395
0.002537106,0.002490689
0.002542021,0.002496993
0.002546945,0.002503305
0.00255188,0.002509626
0.002556826,0.002515956
0.002561781,0.002522294
0.002566746,0.002528641
0.002571722,0.002534998
0.002576708,0.002541362
0.002581704,0.002547736
0.00258671,0.002554118
0.002591727,0.002560509
0.002596753,0.002566909
0.00260179,0.002573317
0.002606837,0.002579734
0.002611894,0.00258616
0.002616962,0.002592594
0.002622039,0.002599037
0.002627127,0.002605489
0.002632225,0.002611949
0.002637333,0.002618418
0.002642451,0.002624895
0.002647579,0.002631382
0.002652718,0.002637876
0.002657867,0.00264438
0.002663026,0.002650891
0.002668195,0.002657412
0.002673374,0.002663941
0.002678563,0.002670479
0.002683763,0.002677025
0.002688973,0.002683579
0.002694193,0.002690143
0.002699423,0.002696714
0.002704663,0.002703295
0.002709913,0.002709883
0.002715174,0.00271648
0.002720445,0.002723086
0.002725726,0.0027297
0.002731017,0.002736323
0.002736318,0.002742954
0.002741629,0.002749593
0.002746951,0.002756241
0.002752283,0.002762898
0.002757625,0.002769562
0.002762977,0.002776235
0.002768339,0.002782917
0.002773711,0.002789607
0.002779094,0.002796305
0.002784486,0.002803012
0.002789889,0.002809727
0.002795302,0.00281645
0.002800725,0.002823182
0.002806159,0.002829922
0.002811602,0.00283667
0.002817056,0.002843427
0.002822519,0.002850192
0.002827993,0.002856965
0.002833477,0.002863746
0.002838971,0.002870536
0.002844476,0.002877334
0.00284999,0.002884141
0.002855515,0.002890955
0.00286105,0.002897778
0.002866594,0.002904609
0.00287215,0.002911448
0.002877715,0.002918296
0.00288329,0.002925151
0.002888875,0.002932015
0.002894471,0.002938887
0.002900077,0.002945767
0.002905693,0.002952655
0.002911319,0.002959552
0.002916955,0.002966457
0.002922601,0.002973369
0.002928257,0.00298029
0.002933924,0.002987219
0.0029396,0.002994156
0.002945287,0.003001102
0.002950984,0.003008055
0.002956691,0.003015016
0.002962408,0.003021986
0.002968135,0.003028963
0.002973873,0.003035949
0.00297962,0.003042943
0.002985378,0.003049944
0.002991146,0.003056954
0.002996924,0.003063972
0.003002712,0.003070997
0.00300851,0.003078031
0.003014318,0.003085073
0.003020136,0.003092123
0.003025965,0.00309918
0.003031803,0.003106246
0.003037652,0.003113319
0.003043511,0.003120401
0.00304938,0.003127491
0.003055259,0.003134588
0.003061148,0.003141693
0.003067047,0.003148807
0.003072956,0.003155928
0.003078876,0.003163057
0.003084805,0.003170194
0.003090745,0.003177339
0.003096695,0.003184491
0.003102655,0.003191652
0.003108624,0.00319882
0.003114604,0.003205997
0.003120595,0.003213181
0.003126595,0.003220373
0.003132605,0.003227572
0.003138626,0.00323478
0.003144656,0.003241995
0.003150697,0.003249218
0.003156747,0.003256449
0.003162808,0.003263688
0.003168879,0.003270935
0.00317496,0.003278189
0.003181051,0.003285451
0.003187152,0.00329272
0.003193263,0.003299998
0.003199384,0.003307283
3.21E-03,3.31E-03
3.21E-03,3.32E-03
3.22E-03,3.33E-03
3.22E-03,3.34E-03
3.23E-03,3.34E-03
3.24E-03,3.35E-03
3.24E-03,3.36E-03
3.25E-03,3.37E-03
3.25E-03,3.37E-03
3.26E-03,3.38E-03
3.27E-03,3.39E-03
3.27E-03,3.40E-03
3.28E-03,3.40E-03
3.29E-03,3.41E-03
3.29E-03,3.42E-03
3.30E-03,3.42E-03
3.30E-03,3.43E-03
3.31E-03,3.44E-03
3.32E-03,3.45E-03
3.32E-03,3.45E-03
3.33E-03,3.46E-03
3.34E-03,3.47E-03
3.34E-03,3.48E-03
3.35E-03,3.48E-03
3.36E-03,3.49E-03
3.36E-03,3.50E-03
3.37E-03,3.51E-03
3.37E-03,3.51E-03
0.003381281,0.003521875
0.003387704,0.003529388
0.003394138,0.003536908
0.003400581,0.003544436
0.003407034,0.003551972
0.003413497,0.003559514
0.003419971,0.003567064
0.003426454,0.003574622
0.003432948,0.003582187
0.003439451,0.00358976
0.003445964,0.003597339
0.003452488,0.003604927
0.003459022,0.003612521
0.003465565,0.003620123
0.003472119,0.003627732
0.003478682,0.003635349
0.003485256,0.003642973
0.00349184,0.003650605
0.003498433,0.003658243
0.003505037,0.003665889
0.003511651,0.003673543
0.003518274,0.003681203
0.003524908,0.003688871
0.003531552,0.003696547
0.003538206,0.003704229
0.003544869,0.003711919
0.003551543,0.003719616
0.003558227,0.00372732
0.003564921,0.003735032
0.003571625,0.003742751
0.003578339,0.003750477
0.003585062,0.00375821
0.003591796,0.003765951
0.00359854,0.003773698
0.003605294,0.003781453
0.003612058,0.003789215
0.003618831,0.003796985
0.003625615,0.003804761
0.003632409,0.003812545
0.003639213,0.003820336
0.003646027,0.003828134
0.00365285,0.003835939
0.003659684,0.003843751
0.003666528,0.003851571
0.003673382,0.003859397
0.003680245,0.003867231
0.003687119,0.003875072
0.003694003,0.00388292
0.003700896,0.003890774
0.0037078,0.003898637
0.003714713,0.003906506
0.003721637,0.003914382
0.003728571,0.003922265
0.003735514,0.003930155
0.003742468,0.003938053
0.003749431,0.003945957
0.003756404,0.003953869
0.003763388,0.003961787
0.003770381,0.003969712
0.003777384,0.003977645
0.003784398,0.003985584
0.003791421,0.003993531
0.003798454,0.004001484
0.003805497,0.004009445
0.00381255,0.004017412
0.003819613,0.004025387
0.003826686,0.004033368
0.003833769,0.004041356
0.003840862,0.004049351
0.003847965,0.004057353
0.003855077,0.004065363
0.0038622,0.004073378
0.003869333,0.004081401
0.003876475,0.004089431
0.003883628,0.004097468
0.00389079,0.004105511
0.003897963,0.004113562
0.003905145,0.004121619
0.003912337,0.004129683
0.003919539,0.004137754
0.003926751,0.004145832
0.003933973,0.004153917
0.003941205,0.004162008
0.003948447,0.004170107
0.003955699,0.004178212
0.003962961,0.004186324
0.003970232,0.004194443
0.003977514,0.004202568
0.003984805,0.004210701
0.003992107,0.00421884
0.003999418,0.004226986
0.004006739,0.004235139
0.00401407,0.004243298
0.004021411,0.004251464
0.004028762,0.004259637
0.004036123,0.004267817
0.004043493,0.004276003
0.004050874,0.004284196
0.004058264,0.004292396
0.004065665,0.004300603
0.004073075,0.004308816
0.004080495,0.004317036
0.004087925,0.004325263
0.004095365,0.004333496
0.004102815,0.004341736
0.004110275,0.004349983
0.004117744,0.004358236
0.004125224,0.004366496
0.004132713,0.004374762
0.004140213,0.004383036
0.004147722,0.004391315
0.004155241,0.004399602
0.00416277,0.004407895
0.004170308,0.004416195
0.004177857,0.004424501
0.004185415,0.004432814
0.004192984,0.004441133
0.004200562,0.004449459
0.00420815,0.004457792
0.004215748,0.004466131
0.004223356,0.004474477
0.004230973,0.004482829
0.004238601,0.004491188
0.004246238,0.004499553
0.004253885,0.004507925
0.004261542,0.004516303
0.004269209,0.004524688
0.004276886,0.004533079
0.004284573,0.004541477
0.004292269,0.004549882
0.004299975,0.004558293
0.004307691,0.00456671
0.004315417,0.004575134
0.004323153,0.004583564
0.004330899,0.004592001
0.004338654,0.004600444
0.004346419,0.004608893
0.004354195,0.004617349
0.004361979,0.004625812
0.004369774,0.004634281
0.004377579,0.004642756
0.004385393,0.004651238
0.004393217,0.004659726
0.004401051,0.00466822
0.004408895,0.004676721
0.004416749,0.004685228
0.004424612,0.004693742
0.004432486,0.004702262
0.004440369,0.004710788
0.004448262,0.004719321
0.004456164,0.00472786
0.004464077,0.004736405
0.004471999,0.004744957
0.004479931,0.004753515
