btt 100,btt 100
0.000104497,0
0.000103855,0
0.000103217,0
0.000102584,0
0.000101957,0
0.000101334,0
0.000100716,0
0.000100103,0
9.95E-05,0
9.89E-05,0
9.83E-05,0
9.77E-05,0
9.71E-05,0
9.65E-05,0
9.60E-05,0
9.54E-05,0
9.48E-05,0
9.43E-05,0
9.37E-05,0
9.31E-05,0
9.26E-05,0
9.21E-05,0
9.15E-05,0
9.10E-05,0
9.05E-05,0
8.99E-05,0
8.94E-05,0
8.89E-05,0
8.84E-05,0
8.79E-05,0
8.74E-05,0
8.69E-05,0
8.64E-05,0
8.60E-05,0
8.55E-05,0
8.50E-05,0
8.45E-05,0
8.41E-05,0
8.36E-05,0
8.32E-05,0
8.27E-05,0
8.23E-05,0
8.19E-05,0
8.14E-05,0
8.10E-05,0
8.06E-05,0
8.02E-05,0
7.98E-05,0
7.94E-05,0
7.90E-05,0
7.86E-05,0
7.82E-05,0
7.78E-05,0
7.75E-05,0
7.71E-05,0
7.67E-05,0
7.64E-05,0
7.60E-05,0
7.57E-05,0
7.53E-05,0
7.50E-05,0
7.47E-05,0
7.43E-05,0
7.40E-05,0
7.37E-05,0
7.34E-05,0
7.31E-05,0
7.28E-05,0
7.25E-05,0
7.22E-05,0
7.20E-05,0
7.17E-05,0
7.14E-05,0
7.11E-05,0
7.09E-05,0
7.06E-05,0
7.04E-05,0
7.01E-05,0
6.99E-05,0
6.97E-05,0
6.95E-05,0
6.92E-05,0
6.90E-05,0
6.88E-05,0
6.86E-05,0
6.84E-05,0
6.82E-05,0
6.81E-05,0
6.79E-05,0
6.77E-05,0
6.75E-05,0
6.74E-05,0
6.72E-05,0
6.71E-05,0
6.69E-05,0
6.68E-05,0
6.67E-05,0
6.65E-05,0
6.64E-05,0
6.63E-05,0
6.62E-05,0
6.61E-05,0
6.60E-05,0
6.59E-05,0
6.58E-05,0
6.57E-05,0
6.57E-05,0
6.56E-05,0
6.55E-05,0
6.55E-05,0
6.54E-05,0
6.54E-05,0
6.53E-05,0
6.53E-05,0
6.53E-05,0
6.52E-05,0
6.52E-05,0
6.52E-05,0
6.52E-05,0
6.52E-05,0
6.52E-05,0
6.52E-05,0
6.53E-05,0
6.53E-05,0
6.53E-05,0
6.54E-05,0
6.54E-05,0
6.55E-05,0
6.55E-05,0
6.56E-05,0
6.57E-05,0
6.57E-05,0
6.58E-05,0
6.59E-05,0
6.60E-05,0
6.61E-05,0
6.62E-05,0
6.63E-05,0
6.64E-05,0
6.66E-05,0
6.67E-05,0
6.68E-05,0
6.70E-05,0
6.71E-05,0
6.73E-05,0
6.74E-05,0
6.76E-05,0
6.78E-05,0
6.79E-05,0
6.81E-05,0
6.83E-05,0
6.85E-05,0
6.87E-05,0
6.89E-05,0
6.92E-05,0
6.94E-05,0
6.96E-05,0
6.98E-05,0
7.01E-05,0
7.03E-05,0
7.06E-05,0
7.09E-05,0
7.11E-05,0
7.14E-05,0
7.17E-05,0
7.20E-05,0
7.23E-05,0
7.26E-05,0
7.29E-05,0
7.32E-05,0
7.35E-05,0
7.38E-05,0
7.41E-05,0
7.45E-05,0
7.48E-05,0
7.52E-05,0
7.55E-05,0
7.59E-05,0
7.63E-05,0
7.66E-05,0
7.70E-05,0
7.74E-05,0
7.78E-05,0
7.82E-05,0
7.86E-05,0
7.90E-05,0
7.94E-05,0
7.99E-05,0
8.03E-05,0
8.07E-05,0
8.12E-05,0
8.16E-05,0
8.21E-05,0
8.26E-05,0
8.30E-05,0
8.35E-05,0
8.40E-05,0
8.45E-05,0
8.50E-05,0
8.55E-05,0
8.60E-05,0
8.65E-05,0
8.71E-05,0
8.76E-05,0
8.81E-05,0
8.87E-05,0
8.92E-05,0
8.98E-05,0
9.04E-05,0
9.09E-05,0
9.15E-05,0
9.21E-05,0
9.27E-05,0
9.33E-05,0
9.39E-05,0
9.45E-05,0
9.51E-05,0
9.57E-05,0
9.64E-05,0
9.70E-05,0
9.77E-05,0
9.83E-05,0
9.90E-05,0
9.96E-05,0
0.00010031,0
0.000100989,0
0.000101674,0
0.000102367,0
0.000103066,0
0.000103772,0
0.000104485,0
0.000105205,0
0.000105931,0
0.000106664,0
0.000107404,0
0.000108151,0
0.000108905,0
0.000109665,0
0.000110432,0
0.000111206,0
0.000111987,0
0.000112775,0
0.00011357,0
0.000114371,0
0.00011518,0
0.000115995,0
0.000116817,0
0.000117646,0
0.000118482,0
0.000119325,0
0.000120175,0
0.000121031,0
0.000121895,0
0.000122765,0
0.000123643,0
0.000124527,0
0.000125418,0
0.000126317,0
0.000127222,0
0.000128134,0
0.000129053,0
0.000129979,0
0.000130912,0
0.000131852,0
0.0001328,0
0.000133754,0
0.000134715,0
0.000135683,0
0.000136658,0
0.00013764,0
0.000138629,0
0.000139625,0
0.000140628,0
0.000141639,0
0.000142656,0
0.00014368,0
0.000144712,0
0.00014575,0
0.000146796,0
0.000147848,0
0.000148908,0
0.000149975,0
0.000151049,0
0.00015213,0
0.000153218,0
0.000154313,0
0.000155416,0
0.000156525,0
0.000157642,0
0.000158766,0
0.000159897,0
0.000161035,0
0.00016218,0
0.000163332,0
0.000164492,0
0.000165659,0
0.000166832,0
0.000168014,0
0.000169202,0
0.000170397,0
0.0001716,0
0.00017281,0
0.000174027,0
0.000175251,0
0.000176483,0
0.000177722,0
0.000178967,0
0.000180221,0
0.000181481,0
0.000182749,0
0.000184024,0
0.000185306,0
0.000186596,0
0.000187892,0
0.000189197,0
0.000190508,0
0.000191827,0
0.000193152,0
0.000194486,0
0.000195826,0
0.000197174,0
0.000198529,0
0.000199892,0
0.000201261,0
0.000202639,0
0.000204023,0
0.000205415,0
0.000206814,0
0.000208221,0
0.000209634,0
0.000211056,0
0.000212484,0
0.00021392,0
0.000215364,0
0.000216814,0
0.000218272,0
0.000219738,0
0.000221211,0
0.000222691,0
0.000224179,0
0.000225674,0
0.000227177,0
0.000228687,0
0.000230204,0
0.000231729,0
0.000233261,0
0.000234801,0
0.000236348,0
0.000237903,0
0.000239465,0
0.000241035,0
0.000242612,0
0.000244196,0
0.000245788,0
0.000247388,0
0.000248995,0
0.000250609,0
0.000252231,0
0.00025386,0
0.000255497,0
0.000257142,0
0.000258794,0
0.000260453,0
0.000262121,0
0.000263795,0
0.000265477,0
0.000267167,0
0.000268864,0
0.000270569,0
0.000272281,0
0.000274001,0
0.000275729,0
0.000277464,0
0.000279206,0
0.000280956,0
0.000282714,0
0.00028448,0
0.000286253,0
0.000288033,0
0.000289821,0
0.000291617,0
0.000293421,0
0.000295232,0
0.00029705,0
0.000298876,0
0.00030071,0
0.000302552,0
0.000304401,0
0.000306258,0
0.000308122,0
0.000309995,0
0.000311874,0
0.000313762,0
0.000315657,0
0.00031756,0
0.00031947,0
0.000321388,0
0.000323314,0
0.000325248,0
0.000327189,0
0.000329138,0
0.000331094,0
0.000333059,0
0.000335031,0
0.000337011,0
0.000338998,0
0.000340993,0
0.000342996,0
0.000345007,0
0.000347025,0
0.000349052,0
0.000351085,0
0.000353127,0
0.000355177,0
0.000357234,0
0.000359299,0
0.000361371,0
0.000363452,0
0.00036554,0
0.000367636,0
0.00036974,0
0.000371852,0
0.000373971,0
0.000376098,0
0.000378233,0
0.000380376,0
0.000382527,0
0.000384685,0
0.000386852,0
0.000389026,0
0.000391208,0
0.000393397,0
0.000395595,0
0.0003978,0
0.000400014,0
0.000402235,0
0.000404464,0
0.000406701,0
0.000408945,0
0.000411198,0
0.000413458,0
0.000415727,0
0.000418003,0
0.000420287,0
0.000422579,0
0.000424879,0
0.000427186,0
0.000429502,0
0.000431825,0
0.000434157,0
0.000436496,0
0.000438843,0
0.000441198,0
0.000443561,0
0.000445932,0
0.000448311,0
0.000450698,0
0.000453093,0
0.000455496,0
0.000457906,0
0.000460325,0
0.000462752,0
0.000465186,0
0.000467628,0
0.000470079,0
0.000472537,0
0.000475004,0
0.000477478,0
0.00047996,0
0.00048245,0
0.000484949,0
0.000487455,0
0.000489969,0
0.000492491,0
0.000495022,0
0.00049756,0
0.000500106,0
0.00050266,0
0.000505223,0
0.000507793,0
0.000510371,0
0.000512957,0
0.000515552,0
0.000518154,0
0.000520765,0
0.000523383,0
0.000526009,0
0.000528644,0
0.000531286,0
0.000533937,0
0.000536596,0
0.000539262,0
0.000541937,0
0.00054462,0
0.000547311,0
0.00055001,0
0.000552717,0
0.000555432,0
0.000558155,0
0.000560887,0
0.000563626,0
0.000566374,0
0.000569129,0
0.000571893,0
0.000574665,0
0.000577444,0
0.000580232,0
0.000583029,0
0.000585833,0
0.000588645,0
0.000591465,0
0.000594294,0
0.000597131,0
0.000599976,0
0.000602829,0
0.00060569,0
0.000608559,0
0.000611436,0
0.000614322,0
0.000617216,0
0.000620117,0
0.000623027,0
0.000625945,0
0.000628872,0
0.000631806,0
0.000634749,0
0.0006377,0
0.000640659,0
0.000643626,0
0.000646601,0
0.000649585,0
0.000652577,0
0.000655576,0
0.000658585,0
0.000661601,0
0.000664625,0
0.000667658,0
0.000670699,0
0.000673748,0
0.000676805,0
0.000679871,0
0.000682945,0
0.000686027,0
0.000689117,0
0.000692215,0
0.000695322,0
0.000698437,0
0.00070156,0
0.000704691,0
0.000707831,0
0.000710979,0
0.000714135,0
0.000717299,0
0.000720472,0
0.000723653,0
0.000726842,0
0.000730039,0
0.000733245,0
0.000736459,0
0.000739681,0
0.000742912,0
0.00074615,0
0.000749397,0
0.000752653,0
0.000755916,0
0.000759188,0
0.000762468,0
0.000765757,0
0.000769053,0
0.000772358,0
0.000775672,0
0.000778993,0
0.000782323,0
0.000785661,0
0.000789008,0
0.000792363,0
0.000795726,0
0.000799097,0
0.000802477,0
0.000805865,0
0.000809262,0
0.000812667,0
0.00081608,0
0.000819501,0
0.000822931,0
0.000826369,0
0.000829816,0
0.00083327,0
0.000836734,0
0.000840205,0
0.000843685,0
0.000847173,0
0.00085067,0
0.000854175,0
0.000857688,0
0.00086121,0
0.00086474,0
0.000868278,0
0.000871825,0
0.00087538,0
0.000878944,0
0.000882515,0
0.000886096,0
0.000889684,0
0.000893281,0
0.000896887,0
0.000900501,0
0.000904123,0
0.000907754,0
0.000911393,0
0.00091504,0
0.000918696,0
0.00092236,0
0.000926033,0
0.000929714,0
0.000933403,0
0.000937101,0
0.000940807,0
0.000944522,0
0.000948245,0
0.000951977,0
0.000955717,0
0.000959465,0
0.000963222,0
0.000966987,0
0.000970761,0
0.000974543,0
0.000978333,0
0.000982132,0
0.00098594,0
0.000989756,0
0.00099358,0
0.000997413,0
0.001001254,0
0.001005104,0
0.001008962,0
0.001012828,0
0.001016704,0
0.001020587,0
0.001024479,0
0.00102838,0
0.001032288,0
0.001036206,0
0.001040132,0
0.001044066,0
0.001048009,0
0.00105196,0
0.00105592,0
0.001059888,0
0.001063865,0
0.00106785,0
0.001071844,0
0.001075846,0
0.001079857,0
0.001083876,0
0.001087904,0
0.00109194,0
0.001095985,0
0.001100038,0
0.001104099,0
0.00110817,0
0.001112248,0
0.001116336,0
0.001120431,0
0.001124535,0
0.001128648,0
0.00113277,0
0.001136899,0
0.001141038,0
0.001145184,0
0.00114934,0
0.001153504,0
0.001157676,0
0.001161857,0
0.001166047,0
0.001170245,0
0.001174451,0
0.001178666,0
0.00118289,0
0.001187122,0
0.001191363,0
0.001195612,0
0.00119987,0
0.001204136,0
0.001208411,0
0.001212694,0
0.001216986,0
0.001221287,0
0.001225596,0
0.001229914,0
0.00123424,0
0.001238575,0
0.001242918,0
0.00124727,0
0.00125163,0
0.001256,0
0.001260377,0
0.001264763,0
0.001269158,0
0.001273561,0
0.001277973,0
0.001282394,0
0.001286823,0
0.001291261,0
0.001295707,0
0.001300162,0
0.001304625,0
0.001309097,0
0.001313578,0
0.001318067,0
0.001322564,0
0.001327071,0
0.001331586,0
0.001336109,0
0.001340641,0
0.001345182,0
0.001349732,0
0.001354289,0
0.001358856,0
0.001363431,0
0.001368015,0
0.001372607,0
0.001377208,0
0.001381818,0
0.001386436,0
0.001391063,0
0.001395698,0
0.001400342,0
0.001404995,0
0.001409656,0
0.001414326,0
0.001419004,0
0.001423692,0
0.001428387,0
0.001433092,0
0.001437805,0
0.001442526,0
0.001447257,0
0.001451996,0
0.001456743,0
0.001461499,0
0.001466264,0
0.001471037,0
0.00147582,0
0.00148061,0
0.00148541,0
0.001490218,0
0.001495034,0
0.001499859,0
0.001504693,0
0.001509536,0
0.001514387,0
0.001519247,0
0.001524115,0
0.001528993,0
0.001533878,0
0.001538773,0
0.001543676,0
0.001548588,0
0.001553508,0
0.001558437,0
0.001563375,0
0.001568321,0
0.001573276,0
0.00157824,0
0.001583213,0
0.001588194,0
0.001593183,0
0.001598182,0
0.001603189,0
0.001608204,0
0.001613229,0
0.001618262,0
0.001623304,0
0.001628354,0
0.001633413,0
0.001638481,0
0.001643557,0
0.001648642,0
0.001653736,0
0.001658838,0
0.00166395,0
0.001669069,0
0.001674198,0
0.001679335,0
0.001684481,0
0.001689635,0
0.001694799,0
0.001699971,0
0.001705151,0
0.001710341,0
0.001715539,0
0.001720745,0
0.001725961,0
0.001731185,0
0.001736417,0
0.001741659,0
0.001746909,0
0.001752168,0
0.001757435,0
0.001762711,0
0.001767996,0
0.00177329,0
0.001778592,0
0.001783903,0
0.001789223,0
0.001794551,0
0.001799889,0
0.001805234,0
0.001810589,0
0.001815952,0
0.001821324,0
0.001826705,0
0.001832094,0
0.001837492,0
0.001842899,0
0.001848314,0
0.001853739,0
0.001859171,0
0.001864613,0
0.001870063,0
0.001875522,0
0.00188099,0
0.001886467,0
0.001891952,0
0.001897446,0
0.001902948,0
0.00190846,0
0.00191398,0
0.001919508,0
0.001925046,0
0.001930592,0
0.001936147,0
0.001941711,0
0.001947283,0
0.001952864,0
0.001958454,0
0.001964053,0
0.00196966,0
0.001975276,0
0.001980901,0
0.001986534,0
0.001992176,0
0.001997827,0
0.002003487,0
0.002009155,0
0.002014832,0
0.002020518,0
0.002026212,0
0.002031916,0
0.002037628,0
0.002043349,0
0.002049078,0
0.002054816,0
0.002060563,0
0.002066319,0
0.002072083,0
0.002077856,0
0.002083638,0
0.002089429,0
0.002095228,0
0.002101036,0
0.002106853,0
0.002112679,0
0.002118513,0
0.002124356,0
0.002130208,0
0.002136068,0
0.002141937,0
0.002147815,0
0.002153702,0
0.002159598,0
0.002165502,0
0.002171415,0
0.002177336,0
0.002183267,0
0.002189206,0
0.002195154,0
0.002201111,0
0.002207076,0
0.00221305,0
0.002219033,0
0.002225025,0
0.002231025,0
0.002237034,0
0.002243052,0
0.002249079,0
0.002255114,0
0.002261158,0
0.002267211,0
0.002273273,0
0.002279343,0
0.002285422,0
0.00229151,0
0.002297606,0
0.002303712,0
0.002309826,0
0.002315949,0
0.00232208,0
0.002328221,0
0.00233437,0
0.002340528,0
0.002346694,0
0.00235287,0
0.002359054,0
0.002365246,0
0.002371448,0
0.002377658,0
0.002383877,0
0.002390105,0
0.002396342,0
0.002402587,0
0.002408841,0
0.002415104,0
0.002421376,0
0.002427656,0
0.002433945,0
0.002440243,0
0.00244655,0
0.002452865,0
0.002459189,0
0.002465522,0
0.002471864,0
0.002478214,0
0.002484573,0
0.002490941,0
0.002497317,0
0.002503703,0
0.002510097,0
0.0025165,0
0.002522912,0
0.002529332,0
0.002535761,0
0.002542199,0
0.002548646,0
0.002555101,0
0.002561565,0
0.002568038,0
0.00257452,0
0.00258101,0
0.002587509,0
0.002594017,0
0.002600534,0
0.002607059,0
0.002613593,0
0.002620136,0
0.002626688,0
0.002633248,0
0.002639818,0
0.002646396,0
0.002652982,0
0.002659578,0
0.002666182,0
0.002672795,0
0.002679417,0
0.002686047,0
0.002692686,0
0.002699334,0
0.002705991,0
0.002712656,0
0.002719331,0
0.002726013,0
0.002732705,0
0.002739406,0
0.002746115,0
0.002752833,0
0.00275956,0
0.002766295,0
0.002773039,0
0.002779792,0
0.002786554,0
0.002793324,0
0.002800104,0
0.002806892,0
0.002813688,0
0.002820494,0
0.002827308,0
0.002834131,0
0.002840963,0
0.002847803,0
0.002854652,0
0.00286151,0
0.002868377,0
0.002875252,0
0.002882137,0
0.002889029,0
0.002895931,0
0.002902842,0
0.002909761,0
0.002916689,0
0.002923625,0
0.002930571,0
0.002937525,0
0.002944488,0
0.002951459,0
0.00295844,0
0.002965429,0
0.002972427,0
0.002979433,0
0.002986449,0
0.002993473,0
0.003000506,0
0.003007547,0
0.003014598,0
0.003021657,0
0.003028725,0
0.003035801,0
0.003042886,0
0.00304998,0
0.003057083,0
0.003064195,0
0.003071315,0
0.003078444,0
0.003085582,0
0.003092728,0
0.003099883,0
0.003107047,0
0.00311422,0
0.003121401,0
0.003128591,0
0.00313579,0
0.003142998,0
0.003150214,0
0.003157439,0
0.003164673,0
0.003171915,0
0.003179167,0
0.003186427,3.31E-13
0.003193695,1.00E-11
0.003200973,6.63E-11
0.003208259,2.39E-10
0.003215554,6.26E-10
0.003222858,1.35E-09
0.00323017,2.56E-09
0.003237491,4.41E-09
0.003244821,7.09E-09
0.003252159,1.08E-08
0.003259507,1.57E-08
0.003266863,2.21E-08
0.003274227,3.01E-08
0.003281601,4.00E-08
0.003288983,5.20E-08
0.003296374,6.63E-08
0.003303773,8.32E-08
0.003311182,1.03E-07
0.003318599,1.26E-07
0.003326025,1.52E-07
0.003333459,1.81E-07
0.003340902,2.15E-07
0.003348354,2.52E-07
0.003355815,2.94E-07
0.003363284,3.40E-07
0.003370762,3.90E-07
0.003378249,4.46E-07
0.003385745,5.07E-07
0.003393249,5.73E-07
0.003400762,6.44E-07
0.003408284,7.21E-07
0.003415814,8.04E-07
0.003423353,8.94E-07
0.003430901,9.89E-07
0.003438457,1.09E-06
0.003446023,1.20E-06
0.003453596,1.31E-06
0.003461179,1.44E-06
0.00346877,1.57E-06
0.003476371,1.70E-06
0.003483979,1.85E-06
0.003491597,2.00E-06
0.003499223,2.16E-06
0.003506858,2.33E-06
0.003514501,2.50E-06
0.003522154,2.68E-06
0.003529815,2.88E-06
0.003537485,3.07E-06
0.003545163,3.28E-06
0.00355285,3.50E-06
0.003560546,3.73E-06
0.00356825,3.96E-06
0.003575964,4.20E-06
0.003583685,4.45E-06
0.003591416,4.71E-06
0.003599155,4.98E-06
0.003606903,5.26E-06
0.00361466,5.55E-06
0.003622426,5.85E-06
0.0036302,6.16E-06
0.003637982,6.47E-06
0.003645774,6.80E-06
0.003653574,7.13E-06
0.003661383,7.48E-06
0.0036692,7.83E-06
0.003677027,8.20E-06
0.003684862,8.57E-06
0.003692705,8.96E-06
0.003700558,9.35E-06
0.003708419,9.76E-06
0.003716288,1.02E-05
0.003724167,1.06E-05
0.003732054,1.10E-05
0.003739949,1.15E-05
0.003747854,1.20E-05
0.003755767,1.24E-05
0.003763689,1.29E-05
0.003771619,1.34E-05
0.003779558,1.39E-05
0.003787506,1.45E-05
0.003795463,1.50E-05
0.003803428,1.56E-05
0.003811402,1.61E-05
0.003819384,1.67E-05
0.003827375,1.73E-05
0.003835375,1.79E-05
0.003843384,1.85E-05
0.003851401,1.92E-05
0.003859427,1.98E-05
0.003867461,2.05E-05
0.003875505,2.12E-05
0.003883557,2.19E-05
0.003891617,2.26E-05
0.003899686,2.34E-05
0.003907764,2.41E-05
0.003915851,2.49E-05
0.003923946,2.57E-05
0.00393205,2.65E-05
0.003940162,2.73E-05
0.003948284,2.81E-05
0.003956413,2.90E-05
0.003964552,2.98E-05
0.003972699,3.07E-05
0.003980855,3.16E-05
0.003989019,3.25E-05
0.003997193,3.35E-05
0.004005374,3.44E-05
0.004013565,3.54E-05
0.004021764,3.64E-05
0.004029972,3.74E-05
0.004038188,3.84E-05
0.004046413,3.95E-05
0.004054647,4.05E-05
0.004062889,4.16E-05
0.00407114,4.27E-05
0.0040794,4.38E-05
0.004087668,4.49E-05
0.004095945,4.61E-05
0.004104231,4.73E-05
0.004112525,4.84E-05
0.004120828,4.96E-05
0.004129139,5.09E-05
0.00413746,5.21E-05
0.004145788,5.34E-05
0.004154126,5.46E-05
0.004162472,5.59E-05
0.004170826,5.73E-05
0.00417919,5.86E-05
0.004187562,5.99E-05
0.004195942,6.13E-05
0.004204332,6.27E-05
0.004212729,6.41E-05
0.004221136,6.55E-05
0.004229551,6.70E-05
0.004237975,6.84E-05
0.004246407,6.99E-05
0.004254848,7.14E-05
0.004263298,7.30E-05
0.004271756,7.45E-05
0.004280223,7.61E-05
0.004288698,7.77E-05
0.004297182,7.93E-05
0.004305675,8.09E-05
0.004314176,8.26E-05
0.004322686,8.43E-05
0.004331205,8.60E-05
0.004339732,8.77E-05
0.004348268,8.94E-05
0.004356812,9.12E-05
0.004365365,9.30E-05
0.004373927,9.48E-05
0.004382497,9.66E-05
0.004391076,9.85E-05
0.004399663,0.000100338
0.004408259,0.000102238
0.004416864,0.000104161
0.004425477,0.000106107
0.004434099,0.000108076
0.004442729,0.000110069
0.004451368,0.000112085
0.004460016,0.000114124
0.004468672,0.000116186
0.004477337,0.000118272
0.00448601,0.000120382
0.004494692,0.000122515
0.004503383,0.000124671
0.004512082,0.000126851
0.00452079,0.000129055
0.004529506,0.000131282
0.004538231,0.000133533
0.004546965,0.000135808
0.004555707,0.000138106
0.004564457,0.000140427
0.004573217,0.000142772
0.004581984,0.000145141
0.004590761,0.000147534
0.004599546,0.000149949
0.00460834,0.000152389
0.004617142,0.000154851
0.004625952,0.000157337
0.004634772,0.000159847
0.0046436,0.00016238
0.004652436,0.000164936
0.004661281,0.000167515
0.004670135,0.000170118
0.004678997,0.000172744
0.004687868,0.000175393
0.004696747,0.000178066
0.004705635,0.000180763
0.004714531,0.000183484
0.004723436,0.000186228
0.00473235,0.000188997
0.004741272,0.00019179
0.004750202,0.000194607
0.004759142,0.000197448
0.004768089,0.000200314
0.004777046,0.000203205
0.004786011,0.000206121
0.004794984,0.000209062
0.004803966,0.000212028
0.004812957,0.000215019
0.004821956,0.000218036
0.004830963,0.000221078
0.004839979,0.000224145
0.004849004,0.000227239
0.004858037,0.000230358
0.004867079,0.000233504
0.004876129,0.000236675
0.004885188,0.000239873
0.004894256,0.000243097
0.004903332,0.000246347
0.004912416,0.000249623
0.004921509,0.000252926
0.004930611,0.000256256
0.004939721,0.000259612
0.004948839,0.000262994
0.004957966,0.000266403
0.004967102,0.000269839
0.004976246,0.000273302
0.004985399,0.000276791
0.00499456,0.000280308
0.00500373,0.00028385
0.005012908,0.00028742
0.005022095,0.000291016
0.00503129,0.00029464
0.005040494,0.000298289
0.005049706,0.000301966
0.005058927,0.000305669
0.005068156,0.000309399
0.005077394,0.000313156
0.00508664,0.000316939
0.005095895,0.000320749
0.005105159,0.000324585
0.005114431,0.000328448
0.005123711,0.000332337
0.005133,0.000336253
0.005142297,0.000340194
0.005151603,0.000344162
0.005160917,0.000348156
0.00517024,0.000352176
0.005179571,0.000356222
0.005188911,0.000360294
0.00519826,0.000364392
0.005207616,0.000368516
0.005216982,0.000372665
0.005226356,0.000376841
0.005235738,0.000381042
0.005245129,0.000385269
0.005254528,0.000389522
0.005263936,0.000393801
0.005273352,0.000398107
0.005282776,0.000402439
0.00529221,0.000406797
0.005301651,0.000411181
0.005311101,0.000415593
0.00532056,0.000420031
0.005330027,0.000424495
0.005339502,0.000428987
0.005348986,0.000433506
0.005358479,0.000438052
0.00536798,0.000442625
0.005377489,0.000447226
0.005387007,0.000451853
0.005396533,0.000456509
0.005406068,0.000461192
0.005415611,0.000465903
0.005425163,0.000470641
0.005434723,0.000475407
0.005444291,0.000480202
0.005453868,0.000485024
0.005463454,0.000489874
0.005473048,0.000494752
0.00548265,0.000499658
0.005492261,0.000504593
0.00550188,0.000509555
0.005511508,0.000514546
0.005521144,0.000519564
0.005530789,0.000524611
0.005540442,0.000529686
0.005550103,0.000534789
0.005559773,0.000539921
0.005569451,0.00054508
0.005579138,0.000550268
0.005588833,0.000555484
0.005598537,0.000560727
0.005608249,0.000565999
0.005617969,0.000571299
0.005627698,0.000576627
0.005637435,0.000581983
0.005647181,0.000587366
0.005656935,0.000592777
0.005666698,0.000598216
0.005676469,0.000603683
0.005686248,0.000609177
0.005696036,0.000614698
0.005705832,0.000620247
0.005715637,0.000625824
0.00572545,0.000631427
0.005735271,0.000637058
0.005745101,0.000642716
0.005754939,0.0006484
0.005764786,0.000654111
0.005774641,0.00065985
0.005784504,0.000665615
0.005794376,0.000671406
0.005804256,0.000677224
0.005814145,0.000683069
0.005824042,0.000688941
0.005833947,0.00069484
0.005843861,0.000700765
0.005853783,0.000706718
0.005863714,0.000712697
0.005873652,0.000718704
0.0058836,0.000724737
0.005893555,0.000730798
0.005903519,0.000736887
0.005913492,0.000743003
0.005923473,0.000749146
0.005933462,0.000755317
0.005943459,0.000761516
0.005953465,0.000767743
0.00596348,0.000773997
0.005973502,0.00078028
0.005983533,0.00078659
0.005993573,0.000792929
0.006003621,0.000799296
0.006013677,0.000805691
0.006023741,0.000812115
0.006033814,0.000818566
0.006043895,0.000825046
0.006053985,0.000831555
0.006064083,0.000838092
0.006074189,0.000844657
