rtt102 100,rtt102 100
3.05E-03,0
3.04E-03,0
3.03E-03,0
3.01E-03,0
3.00E-03,0
2.99E-03,0
2.97E-03,0
0.002959478,0
0.00294645,0
0.002933455,0
0.002920493,0
0.002907564,0
0.002894667,0
0.002881802,0
0.00286897,0
0.002856171,0
0.002843404,0
0.00283067,0
0.002817968,0
0.002805298,0
0.002792661,0
0.002780056,0
0.002767484,0
0.002754944,0
0.002742436,0
0.00272996,0
0.002717517,0
0.002705105,0
0.002692726,0
0.002680379,0
0.002668064,0
0.002655781,0
0.00264353,0
0.00263131,0
0.002619123,0
0.002606968,0
0.002594845,0
0.002582753,0
0.002570694,0
0.002558666,0
0.00254667,0
0.002534705,0
0.002522773,0
0.002510872,0
0.002499002,0
0.002487164,0
0.002475358,0
0.002463584,0
0.00245184,0
0.002440129,0
0.002428449,0
0.0024168,0
0.002405182,0
0.002393596,0
0.002382042,0
0.002370518,0
0.002359026,0
0.002347565,0
0.002336136,0
0.002324737,0
0.00231337,0
0.002302034,0
0.002290729,0
0.002279455,0
0.002268212,0
0.002257,0
0.002245819,0
0.002234668,0
0.002223549,0
0.002212461,0
0.002201404,0
0.002190377,0
0.002179381,0
0.002168416,0
0.002157482,0
0.002146578,0
0.002135705,0
0.002124863,0
0.002114051,0
0.00210327,0
0.00209252,0
0.0020818,0
0.00207111,0
0.002060451,0
0.002049823,0
0.002039224,0
0.002028657,0
0.002018119,0
0.002007612,0
0.001997135,0
0.001986689,0
0.001976272,0
0.001965886,0
0.00195553,0
0.001945204,0
0.001934909,0
0.001924643,0
0.001914407,0
0.001904202,0
0.001894026,0
0.001883881,0
0.001873765,0
0.00186368,0
0.001853624,0
0.001843598,0
0.001833602,0
0.001823635,0
0.001813699,0
0.001803792,0
0.001793915,0
0.001784067,0
0.001774249,0
0.001764461,0
0.001754703,0
0.001744974,0
0.001735274,0
0.001725604,0
0.001715964,0
0.001706353,0
0.001696771,0
0.001687219,0
0.001677696,0
0.001668202,0
0.001658738,0
0.001649303,0
0.001639897,0
0.001630521,0
0.001621174,0
0.001611856,0
0.001602567,0
0.001593307,0
0.001584076,0
0.001574874,0
0.001565701,0
0.001556558,0
0.001547443,0
0.001538357,0
0.0015293,0
0.001520272,0
0.001511273,0
0.001502303,0
0.001493361,0
0.001484448,0
0.001475564,0
0.001466709,0
0.001457882,0
0.001449084,0
0.001440315,0
0.001431574,0
0.001422862,0
0.001414178,0
0.001405523,0
0.001396897,0
0.001388298,0
0.001379729,0
0.001371187,0
0.001362674,0
0.00135419,0
0.001345734,0
0.001337306,0
0.001328906,0
0.001320534,0
0.001312191,0
0.001303876,0
0.001295589,0
0.00128733,0
0.0012791,0
0.001270897,0
0.001262722,0
0.001254576,0
0.001246457,0
0.001238367,0
0.001230304,0
0.001222269,0
0.001214262,0
0.001206283,0
0.001198332,0
0.001190409,0
0.001182513,0
0.001174645,0
0.001166805,0
0.001158992,0
0.001151208,0
0.00114345,0
0.001135721,0
0.001128019,0
0.001120344,0
0.001112697,0
0.001105078,0
0.001097486,0
0.001089922,0
0.001082385,0
0.001074875,0
0.001067393,0
0.001059938,0
0.00105251,0
0.00104511,0
0.001037736,0
0.00103039,0
0.001023072,0
0.00101578,0
0.001008516,0
0.001001279,0
0.000994069,0
0.000986885,0
0.000979729,0
0.0009726,0
0.000965498,0
0.000958423,0
0.000951375,0
0.000944354,0
0.00093736,0
0.000930392,0
0.000923452,0
0.000916538,0
0.000909651,0
0.00090279,0
0.000895957,0
0.00088915,0
0.00088237,0
0.000875616,0
0.000868889,0
0.000862189,0
0.000855515,0
0.000848868,0
0.000842247,0
0.000835653,0
0.000829085,0
0.000822544,0
0.000816029,0
0.00080954,0
0.000803078,0
0.000796642,0
0.000790233,0
0.00078385,0
0.000777493,0
0.000771162,0
0.000764857,0
0.000758579,0
0.000752326,0
0.0007461,0
0.0007399,0
0.000733726,0
0.000727578,0
0.000721457,0
0.000715361,0
0.000709291,0
0.000703247,0
0.000697229,0
0.000691236,0
0.00068527,0
0.00067933,0
0.000673415,0
0.000667526,0
0.000661663,0
0.000655826,0
0.000650014,0
0.000644228,0
0.000638468,0
0.000632733,0
0.000627024,0
0.000621341,0
0.000615683,0
0.00061005,0
0.000604443,0
0.000598862,0
0.000593306,0
0.000587776,0
0.000582271,0
0.000576791,0
0.000571336,0
0.000565907,0
0.000560504,0
0.000555125,0
0.000549772,0
0.000544444,0
0.000539141,0
0.000533864,0
0.000528612,0
0.000523384,0
0.000518182,0
0.000513005,0
0.000507853,0
0.000502726,0
0.000497624,0
0.000492547,0
0.000487495,0
0.000482468,0
0.000477466,0
0.000472488,0
0.000467536,0
0.000462608,0
0.000457705,0
0.000452827,0
0.000447974,0
0.000443146,0
0.000438342,0
0.000433563,0
0.000428808,0
0.000424078,0
0.000419373,0
0.000414692,0
0.000410036,0
0.000405405,0
0.000400798,0
0.000396215,0
0.000391657,0
0.000387123,0
0.000382614,0
0.000378129,0
0.000373669,0
0.000369232,0
0.000364821,0
0.000360433,0
0.00035607,0
0.000351731,0
0.000347416,0
0.000343125,0
0.000338859,0
0.000334617,0
0.000330398,0
0.000326204,0
0.000322034,0
0.000317888,0
0.000313766,0
0.000309668,0
0.000305595,0
0.000301545,0
0.000297518,0
0.000293516,0
0.000289538,0
0.000285584,0
0.000281653,0
0.000277746,0
0.000273863,0
0.000270004,0
0.000266169,0
0.000262357,0
0.000258569,0
0.000254804,0
0.000251064,0
0.000247346,0
0.000243653,0
0.000239983,0
0.000236337,0
0.000232714,0
0.000229114,0
0.000225538,0
0.000221986,0
