med8 50,med8 50
0.007883341,0
0.007830617,0
0.007778059,0
0.007725669,0
0.007673444,0
0.007621385,0
0.007569492,0
0.007517764,0
0.007466201,0
0.007414803,0
0.007363569,0
0.0073125,0
0.007261595,0
0.007210853,0
0.007160276,0
0.007109861,0
0.00705961,0
0.007009521,0
0.006959595,0
0.006909831,0
0.006860229,0
0.006810789,0
0.00676151,0
0.006712393,0
0.006663437,0
0.006614641,0
0.006566006,0
0.006517532,0
0.006469217,0
0.006421062,0
0.006373066,0
0.00632523,0
0.006277553,0
0.006230034,0
0.006182674,0
0.006135472,0
0.006088429,0
0.006041543,0
0.005994814,0
0.005948243,0
0.005901828,0
0.005855571,0
0.00580947,0
0.005763525,0
0.005717737,0
0.005672104,0
0.005626626,0
0.005581304,0
0.005536137,0
0.005491124,0
0.005446267,0
0.005401563,0
0.005357014,0
0.005312618,0
0.005268376,0
0.005224287,0
0.005180351,0
0.005136568,0
0.005092938,0
0.00504946,0
0.005006134,0
0.00496296,0
0.004919938,0
0.004877067,0
0.004834347,0
0.004791778,0
0.004749359,0
0.004707091,0
0.004664973,0
0.004623005,0
0.004581187,0
0.004539518,0
0.004497998,0
0.004456628,0
0.004415406,0
0.004374332,0
0.004333407,0
0.00429263,0
0.004252,0
0.004211518,0
0.004171184,0
0.004130996,0
0.004090955,0
0.004051061,0
0.004011313,0
0.003971711,0
0.003932255,0
0.003892945,0
0.00385378,0
0.00381476,0
0.003775885,0
0.003737155,0
0.003698569,0
0.003660127,0
0.00362183,0
0.003583676,0
0.003545665,0
0.003507798,0
0.003470074,0
0.003432493,0
0.003395054,0
0.003357758,0
0.003320604,0
0.003283592,0
0.003246721,0
0.003209992,0
0.003173404,0
0.003136956,0
0.00310065,0
0.003064484,0
0.003028458,0
0.002992573,0
0.002956827,0
0.002921221,0
0.002885754,0
0.002850426,0
0.002815237,0
0.002780187,0
0.002745275,0
0.002710501,0
0.002675865,0
0.002641368,0
0.002607007,0
0.002572784,0
0.002538698,0
0.002504748,0
0.002470936,0
0.002437259,0
0.002403719,0
0.002370315,0
0.002337046,0
0.002303913,0
0.002270916,0
0.002238053,0
0.002205325,0
0.002172731,0
0.002140272,0
0.002107947,0
0.002075756,0
0.002043699,0
0.002011775,0
0.001979984,0
0.001948327,0
0.001916802,0
0.001885409,0
0.001854149,0
0.001823022,0
0.001792026,0
0.001761161,0
0.001730429,0
