rad6 100,rad6 100
0.002841663,0
0.002844131,0
0.002846615,0
0.002849113,0
0.002851625,0
0.002854152,0
0.002856694,0
0.00285925,0
0.00286182,0
0.002864406,0
0.002867005,0
0.00286962,0
0.002872249,0
0.002874892,0
0.00287755,0
0.002880223,0
0.00288291,0
0.002885611,0
0.002888327,0
0.002891058,0
0.002893803,0
0.002896563,0
0.002899337,0
0.002902126,0
0.00290493,0
0.002907748,0
0.00291058,0
0.002913427,0
0.002916289,0
0.002919165,0
0.002922055,0
0.00292496,0
0.00292788,0
0.002930814,0
0.002933763,0
0.002936726,0
0.002939704,0
0.002942696,0
0.002945703,0
0.002948724,0
0.00295176,0
0.00295481,0
0.002957875,0
0.002960954,0
0.002964048,0
0.002967156,0
0.002970279,0
0.002973417,0
0.002976569,0
0.002979735,0
0.002982916,0
0.002986111,0
0.002989321,0
0.002992545,0
0.002995784,0
0.002999037,0
0.003002305,0
0.003005587,0
0.003008884,0
0.003012195,0
0.003015521,0
0.003018861,0
0.003022216,0
0.003025585,0
0.003028969,0
0.003032367,0
0.00303578,0
0.003039207,0
0.003042648,0
0.003046104,0
0.003049574,0
0.003053059,0
0.003056559,0
0.003060072,0
0.003063601,0
0.003067143,0
0.003070701,0
0.003074272,0
0.003077858,0
0.003081459,0
0.003085074,0
0.003088703,0
0.003092347,0
0.003096005,0
0.003099677,0
0.003103365,0
0.003107066,0
0.003110782,0
0.003114512,0
0.003118257,0
0.003122016,0
0.00312579,0
0.003129578,0
0.00313338,0
0.003137197,0
0.003141028,0
0.003144874,0
0.003148734,0
0.003152608,0
0.003156497,0
0.0031604,0
0.003164317,0
0.003168249,0
0.003172196,0
0.003176156,0
0.003180131,0
0.003184121,0
0.003188125,0
0.003192143,0
0.003196175,0
0.003200222,0
0.003204284,0
0.003208359,0
0.003212449,0
0.003216553,0
0.003220672,0
0.003224805,0
0.003228952,0
0.003233114,0
0.00323729,0
0.003241481,0
0.003245685,0
0.003249904,0
0.003254138,0
0.003258385,0
0.003262647,0
0.003266923,0
0.003271214,0
0.003275519,0
0.003279838,0
0.003284172,0
0.003288519,0
0.003292882,0
0.003297258,0
0.003301649,0
0.003306054,0
0.003310473,0
0.003314906,0
0.003319354,0
0.003323816,0
0.003328293,0
0.003332783,0
0.003337288,0
0.003341807,0
0.003346341,0
0.003350888,0
0.00335545,0
0.003360026,0
0.003364617,0
0.003369221,0
0.00337384,0
0.003378473,0
0.003383121,0
0.003387782,0
0.003392458,0
0.003397148,0
0.003401852,0
0.00340657,0
0.003411303,0
0.00341605,0
0.003420811,0
0.003425586,0
0.003430375,0
0.003435179,0
0.003439997,0
0.003444829,0
0.003449675,0
0.003454535,0
0.00345941,0
0.003464298,0
0.003469201,0
0.003474118,0
0.003479049,0
0.003483994,0
0.003488954,0
0.003493927,0
0.003498915,0
0.003503917,0
0.003508933,0
0.003513963,0
0.003519007,0
0.003524065,0
0.003529138,0
0.003534224,0
0.003539325,0
0.00354444,0
0.003549568,0
0.003554711,0
0.003559868,0
0.003565039,0
0.003570225,0
0.003575424,0
0.003580637,0
0.003585865,0
0.003591106,0
0.003596362,0
0.003601631,0
0.003606915,0
0.003612213,0
0.003617524,0
0.00362285,0
0.00362819,0
0.003633544,0
0.003638912,0
0.003644293,0
0.003649689,0
0.003655099,0
0.003660523,0
0.003665961,0
0.003671413,0
0.003676879,0
0.003682359,0
0.003687853,0
0.003693361,0
0.003698883,0
0.003704418,0
0.003709968,0
0.003715532,0
0.00372111,0
0.003726701,0
0.003732307,0
0.003737927,0
0.00374356,0
0.003749208,0
0.003754869,0
0.003760544,0
0.003766234,0
0.003771937,0
0.003777654,0
0.003783385,0
0.00378913,0
0.003794888,0
0.003800661,0
0.003806448,0
0.003812248,0
0.003818062,0
0.003823891,0
0.003829733,0
0.003835589,0
0.003841458,0
0.003847342,0
0.00385324,0
0.003859151,0
0.003865076,0
0.003871015,0
0.003876968,0
0.003882935,0
0.003888915,0
0.003894909,0
0.003900918,0
0.00390694,0
0.003912975,0
0.003919025,0
0.003925088,0
0.003931165,0
0.003937256,0
0.003943361,0
0.003949479,0
0.003955611,0
0.003961757,0
0.003967917,0
0.00397409,0
0.003980278,0
0.003986479,0
0.003992693,0
0.003998922,0
0.004005164,0
0.00401142,0
0.004017689,0
0.004023972,0
0.004030269,0
0.00403658,0
0.004042904,0
0.004049242,0
0.004055594,0
0.004061959,0
0.004068338,0
0.004074731,0
0.004081138,0
0.004087558,0
0.004093991,0
0.004100439,0
0.004106899,0
0.004113374,0
0.004119862,0
0.004126364,0
0.00413288,0
0.004139409,0
0.004145951,0
0.004152507,0
0.004159077,0
0.004165661,0
0.004172258,0
0.004178868,0
0.004185493,0
0.00419213,0
0.004198782,0
0.004205446,0
0.004212125,0
0.004218817,0
0.004225522,0
0.004232241,0
0.004238974,0
0.00424572,0
0.004252479,0
0.004259252,0
0.004266039,0
0.004272839,0
0.004279652,0
0.004286479,0
0.00429332,0
0.004300174,0
0.004307041,0
0.004313922,0
0.004320816,0
0.004327724,0
0.004334645,0
0.00434158,0
0.004348528,0
0.00435549,0
0.004362465,0
0.004369453,0
0.004376455,0
0.00438347,0
0.004390499,0
0.00439754,0
0.004404596,0
0.004411665,0
0.004418747,0
0.004425842,0
0.004432951,0
0.004440073,0
0.004447208,0
0.004454357,0
0.004461519,0
0.004468695,0
0.004475884,0
0.004483086,0
0.004490301,0
0.00449753,0
0.004504772,0
0.004512027,0
0.004519296,0
0.004526578,0
0.004533873,0
0.004541181,0
0.004548503,0
0.004555838,0
0.004563186,0
0.004570548,0
0.004577922,0
0.00458531,0
0.004592711,0
0.004600126,0
0.004607553,0
0.004614994,0
0.004622448,0
0.004629915,0
0.004637395,0
0.004644889,0
0.004652395,0
0.004659915,0
0.004667448,0
0.004674994,0
0.004682553,0
0.004690126,0
0.004697711,0
0.00470531,0
0.004712921,0
0.004720546,0
0.004728184,0
0.004735835,0
0.004743499,0
0.004751177,0
0.004758867,0
0.00476657,0
0.004774287,0
0.004782016,0
0.004789759,0
0.004797514,0
0.004805283,0
0.004813065,0
0.004820859,0
0.004828667,0
0.004836488,0
0.004844321,0
0.004852168,0
0.004860028,0
0.0048679,0
0.004875786,0
0.004883685,0
0.004891596,0
0.004899521,0
0.004907458,0
0.004915409,0
0.004923372,0
0.004931348,0
0.004939337,0
0.00494734,0
0.004955355,0
0.004963383,0
0.004971423,0
0.004979477,0
0.004987544,0
0.004995623,0
0.005003715,0
0.005011821,0
0.005019939,0
0.00502807,0
0.005036213,0
0.00504437,0
0.005052539,0
0.005060721,0
0.005068916,0
0.005077124,0
0.005085345,0
0.005093578,0
0.005101824,0
0.005110083,0
0.005118355,0
0.005126639,0
0.005134936,0
0.005143246,0
0.005151569,0
0.005159905,0
0.005168253,0
0.005176614,0
0.005184987,0
0.005193373,0
0.005201772,0
0.005210184,0
0.005218608,0
0.005227045,0
0.005235495,0
0.005243957,0
0.005252432,0
0.00526092,0
0.00526942,0
0.005277933,0
0.005286459,0
0.005294997,0
0.005303547,0
0.005312111,0
0.005320687,0
0.005329275,0
0.005337876,0
0.00534649,0
0.005355116,0
0.005363755,0
0.005372406,0
0.00538107,0
0.005389746,0
0.005398435,0
0.005407137,0
0.005415851,0
0.005424577,0
0.005433316,0
0.005442067,0
0.005450831,0
0.005459608,0
0.005468397,0
0.005477198,0
0.005486012,0
0.005494838,0
0.005503676,0
0.005512527,0
0.005521391,0
0.005530267,0
0.005539155,0
0.005548056,0
0.005556969,0
0.005565894,0
0.005574832,0
0.005583782,0
0.005592745,0
0.00560172,0
0.005610707,0
0.005619707,0
0.005628718,0
0.005637743,0
0.005646779,0
0.005655828,0
0.005664889,0
0.005673963,0
0.005683048,0
0.005692146,0
0.005701256,0
0.005710379,0
0.005719514,0
0.005728661,0
0.00573782,0
0.005746991,0
0.005756175,0
0.005765371,0
0.005774579,0
0.005783799,0
0.005793032,0
0.005802276,0
0.005811533,0
0.005820802,0
0.005830083,0
0.005839376,0
0.005848682,0
0.005857999,0
0.005867329,0
0.005876671,0
0.005886025,0
0.005895391,0
0.005904769,0
0.005914159,0
0.005923561,0
0.005932975,0
0.005942402,0
0.00595184,0
0.00596129,0
0.005970753,0
0.005980227,0
0.005989714,0
0.005999212,0
0.006008723,0
0.006018246,0
0.00602778,0
0.006037327,0
0.006046885,0
0.006056455,0
0.006066038,0
0.006075632,0
0.006085238,0
0.006094857,0
0.006104487,0
0.006114129,0
0.006123783,0
0.006133448,0
0.006143126,0
0.006152816,0
0.006162517,0
0.00617223,0
0.006181956,0
0.006191693,0
0.006201442,0
0.006211202,0
0.006220975,0
0.006230759,0
0.006240555,0
0.006250363,0
0.006260183,0
0.006270014,0
0.006279858,0
0.006289713,0
0.006299579,0
0.006309458,0
0.006319348,0
0.00632925,0
0.006339164,0
0.006349089,0
0.006359026,0
0.006368975,0
0.006378936,0
0.006388908,0
0.006398892,0
0.006408887,0
0.006418895,0
0.006428913,0
0.006438944,0
0.006448986,0
0.00645904,0
0.006469105,0
0.006479182,0
0.006489271,0
0.006499371,0
0.006509482,0
0.006519606,0
0.00652974,0
0.006539887,0
0.006550045,0
0.006560214,0
0.006570395,0
0.006580588,0
0.006590792,0
0.006601007,0
0.006611234,0
0.006621473,0
0.006631723,0
0.006641984,0
0.006652257,0
0.006662541,0
0.006672837,0
0.006683144,0
0.006693463,0
0.006703793,0
0.006714135,0
0.006724487,0
0.006734852,0
0.006745227,0
0.006755614,0
0.006766013,0
0.006776422,0
0.006786843,0
0.006797276,0
0.006807719,0
0.006818174,0
0.006828641,0
0.006839118,0
0.006849607,0
0.006860108,0
0.006870619,0
0.006881142,0
0.006891676,0
0.006902221,0
0.006912778,0
0.006923345,0
0.006933924,0
0.006944515,0
0.006955116,0
0.006965729,0
0.006976352,0
0.006986987,0
0.006997633,0
0.007008291,0
0.007018959,0
0.007029639,0
0.007040329,0
0.007051031,0
0.007061744,0
0.007072468,0
0.007083203,0
0.00709395,0
0.007104707,0
0.007115475,0
0.007126255,0
0.007137045,0
0.007147847,0
0.007158659,0
0.007169483,0
0.007180318,0
0.007191163,0
0.00720202,0
0.007212887,0
0.007223766,0
0.007234656,0
0.007245556,0
0.007256468,0
0.00726739,0
0.007278323,0
0.007289268,0
0.007300223,0
0.007311189,0
0.007322166,0
0.007333154,0
0.007344153,0
0.007355163,0
0.007366183,0
0.007377215,0
0.007388257,0
0.00739931,0
0.007410374,0
0.007421449,0
0.007432534,0
0.00744363,0
0.007454738,0
0.007465855,0
0.007476984,0
0.007488124,0
0.007499274,0
0.007510435,0
0.007521606,0
0.007532789,0
0.007543982,0
0.007555186,0
0.0075664,0
0.007577626,0
0.007588861,0
0.007600108,0
0.007611365,0
0.007622633,0
0.007633912,0
0.007645201,0
0.007656501,0
0.007667811,0
0.007679132,0
0.007690464,0
0.007701806,0
0.007713159,0
0.007724522,0
0.007735896,0
0.007747281,0
0.007758676,0
0.007770081,0
0.007781497,0
0.007792924,0
0.007804361,0
0.007815809,0
0.007827267,0
0.007838735,0
0.007850214,0
0.007861704,0
0.007873204,0
0.007884714,0
0.007896235,0
0.007907766,0
0.007919308,0
0.00793086,0
0.007942422,0
0.007953995,0
0.007965578,0
0.007977172,0
0.007988776,0
0.00800039,0
0.008012015,0
0.008023649,0
0.008035295,0
0.00804695,0
0.008058616,0
0.008070292,0
0.008081979,0
0.008093675,0
0.008105382,0
0.0081171,0
0.008128827,0
0.008140565,0
0.008152313,0
0.008164071,0
0.008175839,0
0.008187618,0
0.008199406,0
0.008211205,0
0.008223014,0
0.008234833,0
0.008246663,0
0.008258502,0
0.008270352,0
0.008282212,0
0.008294081,0
0.008305961,0
0.008317851,0
0.008329752,0
0.008341662,0
0.008353582,0
0.008365512,0
0.008377453,0
0.008389403,0
0.008401363,0
0.008413334,0
0.008425314,0
0.008437305,0
0.008449305,0
0.008461316,0
0.008473336,0
0.008485366,0
0.008497406,0
0.008509457,0
0.008521517,0
0.008533587,0
0.008545667,0
0.008557757,0
0.008569856,0
0.008581966,0
0.008594085,0
0.008606215,0
0.008618354,0
0.008630503,0
0.008642662,0
0.00865483,0
0.008667009,0
0.008679197,0
0.008691395,0
0.008703603,0
0.008715821,0
0.008728048,0
0.008740285,0
0.008752532,0
0.008764789,0
0.008777055,0
0.008789331,0
0.008801617,0
0.008813913,0
0.008826218,0
0.008838533,0
0.008850857,0
0.008863191,0
0.008875535,0
0.008887889,0
0.008900252,0
0.008912625,0
0.008925007,0
0.008937399,0
0.0089498,0
0.008962211,0
0.008974632,0
0.008987062,0
0.008999502,0
0.009011951,0
0.00902441,0
0.009036878,0
0.009049356,0
0.009061844,0
0.00907434,0
0.009086847,0
0.009099363,0
0.009111888,0
0.009124423,0
0.009136967,0
0.00914952,0
0.009162083,0
0.009174656,0
0.009187238,0
0.009199829,0
0.009212429,0
0.009225039,0
9.24E-03,0
9.25E-03,0
9.26E-03,0
9.28E-03,0
9.29E-03,0
9.30E-03,0
9.31E-03,0
9.33E-03,0
9.34E-03,0
9.35E-03,0
9.36E-03,0
9.38E-03,0
9.39E-03,0
9.40E-03,0
9.42E-03,0
9.43E-03,0
9.44E-03,0
9.45E-03,0
9.47E-03,0
9.48E-03,0
0.009491996,0
0.00950481,0
0.009517633,0
0.009530465,0
0.009543306,0
0.009556156,0
0.009569015,0
0.009581884,0
0.009594761,0
0.009607648,0
0.009620543,0
0.009633448,0
0.009646362,0
0.009659284,0
0.009672216,0
0.009685157,0
0.009698107,0
0.009711066,0
0.009724033,0
0.00973701,0
0.009749996,0
0.009762991,0
0.009775994,0
0.009789007,0
0.009802028,0
0.009815059,0
0.009828098,0
0.009841146,0
0.009854203,0
0.009867269,0
0.009880344,0
0.009893428,0
0.00990652,0
0.009919622,0
0.009932732,0
0.009945851,0
0.009958979,0
0.009972116,0
0.009985261,0
0.009998415,0
0.010011578,0
0.01002475,0
0.01003793,0
0.01005112,0
0.010064317,0
0.010077524,0
0.010090739,0
0.010103963,0
0.010117196,0
0.010130438,0
0.010143688,0
0.010156946,0
0.010170214,0
0.01018349,0
0.010196774,0
0.010210068,0
0.010223369,0
0.01023668,0
0.010249999,0
0.010263327,0
0.010276663,0
0.010290007,0
0.010303361,0
0.010316722,0
0.010330093,0
0.010343472,0
0.010356859,0
0.010370255,0
0.010383659,0
0.010397072,0
0.010410493,0
0.010423923,0
0.010437361,0
0.010450808,0
0.010464263,0
0.010477726,0
0.010491198,0
0.010504678,0
0.010518167,0
0.010531664,0
0.010545169,0
0.010558683,0
0.010572205,0
0.010585735,0
0.010599274,0
0.010612821,0
0.010626376,0
0.01063994,0
0.010653512,0
0.010667092,0
0.01068068,0
0.010694277,0
0.010707882,0
0.010721495,0
0.010735116,0
0.010748746,0
0.010762384,0
0.01077603,0
0.010789684,0
0.010803346,0
0.010817017,0
0.010830695,0
0.010844382,0
0.010858077,0
0.01087178,0
0.010885491,0
0.01089921,0
0.010912937,0
0.010926673,0
0.010940416,0
0.010954168,0
0.010967927,0
0.010981695,0
0.01099547,0
0.011009254,0
0.011023046,0
0.011036845,0
0.011050653,0
0.011064469,0
0.011078292,0
0.011092124,0
0.011105963,0
0.011119811,0
0.011133666,0
0.011147529,0
0.0111614,0
0.011175279,0
0.011189166,0
0.011203061,0
0.011216964,0
0.011230874,0
0.011244793,0
0.011258719,0
0.011272653,0
0.011286595,0
0.011300544,0
0.011314502,0
0.011328467,0
0.01134244,0
0.011356421,0
0.011370409,0
0.011384405,0
0.011398409,0
0.011412421,0
0.01142644,0
0.011440468,0
0.011454502,0
0.011468545,0
0.011482595,0
0.011496653,0
0.011510718,0
0.011524791,0
0.011538872,0
0.01155296,0
0.011567056,0
0.01158116,0
0.011595271,0
0.01160939,0
0.011623516,0
0.01163765,0
0.011651791,0
0.01166594,0
0.011680096,0
0.01169426,0
0.011708432,0
0.011722611,0
0.011736797,0
0.011750991,0
0.011765193,0
0.011779401,0
0.011793618,0
0.011807841,0
0.011822072,0
0.011836311,0
0.011850557,0
0.01186481,0
0.011879071,0
0.011893339,0
0.011907615,0
0.011921897,0
0.011936188,0
0.011950485,0
0.01196479,0
0.011979102,0
0.011993421,0
0.012007748,0
0.012022082,0
0.012036423,0
0.012050772,0
0.012065128,0
0.012079491,0
0.012093861,0
0.012108238,0
0.012122623,0
0.012137015,0
0.012151414,0
0.01216582,0
0.012180234,0
0.012194654,0
0.012209082,0
0.012223517,0
0.012237959,0
0.012252408,0
0.012266864,0
0.012281327,0
0.012295798,0
0.012310275,0
0.012324759,0
0.012339251,0
0.01235375,0
0.012368255,0
0.012382768,0
0.012397288,0
0.012411814,0
0.012426348,0
0.012440888,0
0.012455436,0
0.012469991,0
0.012484552,0
0.012499121,0
0.012513696,2.81E-13
0.012528278,8.61E-12
0.012542868,5.71E-11
0.012557464,2.06E-10
0.012572067,5.41E-10
0.012586677,1.17E-09
0.012601293,2.21E-09
0.012615917,3.82E-09
0.012630548,6.14E-09
0.012645185,9.34E-09
0.012659829,1.36E-08
0.01267448,1.91E-08
0.012689138,2.60E-08
0.012703802,3.46E-08
0.012718474,4.50E-08
0.012733152,5.75E-08
0.012747837,7.21E-08
0.012762528,8.92E-08
0.012777227,1.09E-07
0.012791932,1.32E-07
0.012806644,1.57E-07
0.012821362,1.86E-07
0.012836087,2.19E-07
0.012850819,2.55E-07
0.012865558,2.95E-07
0.012880303,3.38E-07
0.012895055,3.87E-07
0.012909814,4.39E-07
0.012924579,4.96E-07
0.012939351,5.58E-07
0.01295413,6.25E-07
0.012968915,6.97E-07
0.012983707,7.75E-07
0.012998505,8.57E-07
0.01301331,9.46E-07
0.013028121,1.04E-06
0.013042939,1.14E-06
0.013057764,1.25E-06
0.013072595,1.36E-06
0.013087433,1.48E-06
0.013102277,1.60E-06
0.013117128,1.73E-06
0.013131985,1.87E-06
0.013146848,2.02E-06
0.013161719,2.17E-06
0.013176595,2.33E-06
0.013191478,2.49E-06
0.013206368,2.67E-06
0.013221264,2.85E-06
0.013236166,3.03E-06
0.013251075,3.23E-06
0.01326599,3.43E-06
0.013280912,3.64E-06
0.01329584,3.86E-06
0.013310774,4.09E-06
0.013325715,4.32E-06
0.013340662,4.56E-06
0.013355616,4.81E-06
0.013370575,5.07E-06
0.013385541,5.34E-06
0.013400514,5.61E-06
0.013415493,5.89E-06
0.013430478,6.19E-06
0.013445469,6.48E-06
0.013460466,6.79E-06
0.01347547,7.11E-06
0.01349048,7.43E-06
0.013505497,7.77E-06
0.013520519,8.11E-06
0.013535548,8.46E-06
0.013550583,8.83E-06
0.013565624,9.20E-06
0.013580671,9.58E-06
0.013595725,9.97E-06
0.013610785,1.04E-05
0.013625851,1.08E-05
0.013640923,1.12E-05
0.013656001,1.16E-05
0.013671085,1.21E-05
0.013686176,1.25E-05
0.013701272,1.30E-05
0.013716375,1.35E-05
0.013731483,1.40E-05
0.013746598,1.45E-05
0.013761719,1.50E-05
0.013776846,1.55E-05
0.013791979,1.61E-05
0.013807118,1.66E-05
0.013822263,1.72E-05
0.013837414,1.78E-05
0.013852571,1.84E-05
0.013867734,1.90E-05
0.013882903,1.96E-05
0.013898078,2.03E-05
0.013913259,2.09E-05
0.013928446,2.16E-05
0.013943639,2.23E-05
0.013958838,2.29E-05
0.013974043,2.37E-05
0.013989253,2.44E-05
0.01400447,2.51E-05
0.014019692,2.59E-05
0.014034921,2.66E-05
0.014050155,2.74E-05
0.014065395,2.82E-05
0.014080641,2.90E-05
0.014095892,2.99E-05
0.01411115,3.07E-05
0.014126413,3.16E-05
0.014141683,3.24E-05
0.014156958,3.33E-05
0.014172239,3.42E-05
0.014187525,3.51E-05
0.014202818,3.61E-05
0.014218116,3.70E-05
0.01423342,3.80E-05
0.014248729,3.90E-05
0.014264044,4.00E-05
0.014279366,4.10E-05
0.014294692,4.20E-05
0.014310025,4.31E-05
0.014325363,4.41E-05
0.014340707,4.52E-05
0.014356056,4.63E-05
0.014371412,4.74E-05
0.014386772,4.85E-05
0.014402139,4.97E-05
0.014417511,5.08E-05
0.014432889,5.20E-05
0.014448272,5.32E-05
0.014463661,5.44E-05
0.014479055,5.56E-05
0.014494455,5.68E-05
0.014509861,5.81E-05
0.014525272,5.94E-05
0.014540689,6.07E-05
0.014556111,6.20E-05
0.014571539,6.33E-05
0.014586972,6.46E-05
0.014602411,6.60E-05
0.014617855,6.74E-05
0.014633305,6.88E-05
0.014648761,7.02E-05
0.014664221,7.16E-05
0.014679687,7.31E-05
0.014695159,7.46E-05
0.014710636,7.60E-05
0.014726119,7.76E-05
0.014741607,7.91E-05
0.0147571,8.06E-05
0.014772599,8.22E-05
0.014788103,8.38E-05
0.014803612,8.54E-05
0.014819127,8.70E-05
0.014834647,8.87E-05
0.014850173,9.03E-05
0.014865704,9.20E-05
0.01488124,9.37E-05
0.014896781,9.55E-05
0.014912328,9.72E-05
0.01492788,9.90E-05
0.014943438,0.000100775
0.014959,0.000102584
0.014974568,0.000104414
0.014990141,0.000106264
0.01500572,0.000108135
0.015021303,0.000110026
0.015036892,0.000111937
0.015052486,0.000113869
0.015068085,0.000115821
0.01508369,0.000117794
0.015099299,0.000119787
0.015114914,0.000121801
0.015130534,0.000123835
0.015146159,0.00012589
0.01516179,0.000127965
0.015177425,0.000130061
0.015193066,0.000132176
0.015208711,0.000134313
0.015224362,0.000136469
0.015240018,0.000138646
0.015255679,0.000140843
0.015271344,0.00014306
0.015287015,0.000145297
0.015302692,0.000147554
0.015318373,0.000149832
0.015334059,0.000152131
0.01534975,0.000154449
0.015365446,0.000156788
0.015381147,0.000159148
0.015396853,0.000161529
0.015412564,0.00016393
0.015428281,0.000166353
0.015444002,0.000168796
0.015459728,0.000171261
0.015475458,0.000173747
0.015491194,0.000176255
0.015506935,0.000178784
0.015522681,0.000181334
0.015538431,0.000183907
0.015554187,0.000186502
0.015569947,0.000189118
0.015585712,0.000191757
0.015601482,0.000194418
0.015617257,0.000197101
0.015633037,0.000199807
0.015648822,0.000202535
0.015664611,0.000205286
0.015680405,0.00020806
0.015696204,0.000210856
0.015712008,0.000213675
0.015727817,0.000216517
0.01574363,0.000219382
0.015759448,0.00022227
0.015775271,0.000225181
0.015791099,0.000228115
0.015806931,0.000231072
0.015822768,0.000234053
0.01583861,0.000237056
0.015854456,0.000240083
0.015870307,0.000243133
0.015886163,0.000246206
0.015902023,0.000249302
0.015917888,0.000252422
0.015933758,0.000255564
0.015949633,0.00025873
0.015965512,0.000261919
0.015981395,0.000265132
0.015997284,0.000268367
0.016013176,0.000271626
0.016029074,0.000274907
0.016044976,0.000278212
0.016060882,0.000281539
0.016076793,0.00028489
0.016092709,0.000288263
0.016108629,0.00029166
0.016124554,0.000295079
0.016140483,0.00029852
0.016156417,0.000301985
0.016172355,0.000305472
0.016188298,0.000308982
0.016204245,0.000312514
0.016220197,0.000316068
0.016236153,0.000319645
0.016252114,0.000323244
0.016268079,0.000326866
0.016284048,0.00033051
0.016300022,0.000334177
0.016316,0.000337866
0.016331983,0.000341578
0.01634797,0.000345312
0.016363962,0.00034907
0.016379957,0.00035285
0.016395958,0.000356653
0.016411962,0.00036048
0.016427971,0.000364329
0.016443984,0.000368202
0.016460002,0.000372098
0.016476023,0.000376018
0.01649205,0.000379961
0.01650808,0.000383928
0.016524115,0.000387918
0.016540154,0.000391932
0.016556197,0.000395971
0.016572244,0.000400033
0.016588296,0.000404119
0.016604352,0.000408229
0.016620412,0.000412363
0.016636476,0.000416522
0.016652545,0.000420705
0.016668618,0.000424912
0.016684694,0.000429143
0.016700776,0.000433399
0.016716861,0.000437679
0.01673295,0.000441983
0.016749044,0.000446312
0.016765141,0.000450665
0.016781243,0.000455043
0.016797349,0.000459445
0.016813459,0.000463872
0.016829573,0.000468323
0.016845691,0.000472798
0.016861813,0.000477298
0.01687794,0.000481822
0.01689407,0.000486371
0.016910204,0.000490944
0.016926343,0.000495541
0.016942485,0.000500162
0.016958632,0.000504807
0.016974782,0.000509477
0.016990937,0.000514171
0.017007095,0.000518889
0.017023257,0.00052363
0.017039424,0.000528396
0.017055594,0.000533186
0.017071768,0.000537999
0.017087946,0.000542836
0.017104129,0.000547696
0.017120315,0.00055258
0.017136505,0.000557488
0.017152698,0.000562419
0.017168896,0.000567373
0.017185098,0.00057235
0.017201303,0.000577351
0.017217512,0.000582375
0.017233725,0.000587421
0.017249942,0.000592491
0.017266163,0.000597585
0.017282388,0.000602701
0.017298616,0.000607841
0.017314848,0.000613004
0.017331084,0.000618191
0.017347324,0.000623401
0.017363568,0.000628635
0.017379815,0.000633892
0.017396066,0.000639173
0.017412321,0.000644478
0.017428579,0.000649807
0.017444842,0.00065516
0.017461108,0.000660537
0.017477377,0.000665938
0.017493651,0.000671363
0.017509928,0.000676813
0.017526208,0.000682287
0.017542493,0.000687785
0.017558781,0.000693308
0.017575072,0.000698855
0.017591368,0.000704427
0.017607666,0.000710023
0.017623969,0.000715644
0.017640275,0.00072129
0.017656585,0.00072696
0.017672898,0.000732655
0.017689215,0.000738374
0.017705535,0.000744119
0.017721859,0.000749888
0.017738187,0.000755681
0.017754518,0.0007615
0.017770852,0.000767343
0.01778719,0.000773211
0.017803532,0.000779103
0.017819877,0.00078502
0.017836226,0.000790962
0.017852578,0.000796928
0.017868933,0.000802919
0.017885292,0.000808934
0.017901654,0.000814974
