med6 100,med6 100
-0.002171387,0
-0.002159285,0
-0.002147224,0
-0.002135206,0
-0.002123229,0
-0.002111294,0
-0.0020994,0
-0.002087548,0
-2.08E-03,0
-2.06E-03,0
-2.05E-03,0
-2.04E-03,0
-2.03E-03,0
-2.02E-03,0
-2.01E-03,0
-1.99E-03,0
-1.98E-03,0
-1.97E-03,0
-1.96E-03,0
-1.95E-03,0
-1.94E-03,0
-1.93E-03,0
-1.91E-03,0
-1.90E-03,0
-0.001892303,0
-0.001881179,0
-0.001870095,0
-0.001859051,0
-0.001848046,0
-0.00183708,0
-0.001826153,0
-0.001815265,0
-0.001804416,0
-0.001793607,0
-0.001782835,0
-0.001772103,0
-0.001761409,0
-0.001750753,0
-0.001740136,0
-0.001729557,0
-0.001719016,0
-0.001708514,0
-0.001698049,0
-0.001687622,0
-0.001677233,0
-0.001666882,0
-0.001656568,0
-0.001646292,0
-0.001636053,0
-0.001625851,0
-0.001615687,0
-0.00160556,0
-0.001595469,0
-0.001585416,0
-0.001575399,0
-0.001565419,0
-0.001555476,0
-0.00154557,0
-0.001535699,0
-0.001525865,0
-0.001516068,0
-0.001506306,0
-0.001496581,0
-0.001486891,0
-0.001477238,0
-0.00146762,0
-0.001458037,0
-0.001448491,0
-0.00143898,0
-0.001429504,0
-0.001420064,0
-0.001410658,0
-0.001401288,0
-0.001391953,0
-0.001382653,0
-0.001373387,0
-0.001364157,0
-0.001354961,0
-0.001345799,0
-0.001336672,0
-0.00132758,0
-0.001318522,0
-0.001309497,0
-0.001300507,0
-0.001291551,0
-0.001282629,0
-0.001273741,0
-0.001264886,0
-0.001256065,0
-0.001247277,0
-0.001238523,0
-0.001229803,0
-0.001221115,0
-0.001212461,0
-0.00120384,0
-0.001195251,0
-0.001186696,0
-0.001178174,0
-0.001169684,0
-0.001161226,0
-0.001152802,0
-0.001144409,0
-0.00113605,0
-0.001127722,0
-0.001119426,0
-0.001111163,0
-0.001102931,0
-0.001094732,0
-0.001086564,0
-0.001078428,0
-0.001070324,0
-0.001062251,0
-0.001054209,0
-0.001046199,0
-0.001038221,0
-0.001030273,0
-0.001022356,0
-0.001014471,0
-0.001006616,0
-0.000998792,0
-0.000990999,0
-0.000983237,0
-0.000975505,0
-0.000967803,0
-0.000960132,0
-0.000952492,0
-0.000944881,0
-0.0009373,0
-0.00092975,0
-0.00092223,0
-0.000914739,0
-0.000907278,0
-0.000899847,0
-0.000892445,0
-0.000885073,0
-0.00087773,0
-0.000870417,0
-0.000863133,0
-0.000855878,0
-0.000848652,0
-0.000841455,0
-0.000834287,0
-0.000827147,0
-0.000820037,0
-0.000812955,0
-0.000805901,0
-0.000798876,0
-0.00079188,0
-0.000784912,0
-0.000777972,0
-0.00077106,0
-0.000764176,0
-0.00075732,0
-0.000750491,0
-0.000743691,0
-0.000736918,0
-0.000730173,0
-0.000723456,0
-0.000716766,0
-0.000710103,0
-0.000703467,0
-0.000696859,0
-0.000690278,0
-0.000683723,0
-0.000677196,0
-0.000670696,0
-0.000664222,0
-0.000657775,0
-0.000651354,0
-0.00064496,0
-0.000638593,0
-0.000632252,0
-0.000625937,0
-0.000619648,0
-0.000613385,0
-0.000607149,0
-0.000600938,0
-0.000594753,0
-0.000588594,0
-0.00058246,0
-0.000576352,0
-0.00057027,0
-0.000564213,0
-0.000558181,0
-0.000552175,0
-0.000546194,0
-0.000540237,0
-0.000534306,0
-0.0005284,0
-0.000522519,0
-0.000516662,0
-0.00051083,0
-0.000505023,0
-0.00049924,0
-0.000493482,0
-0.000487748,0
-0.000482038,0
-0.000476353,0
-0.000470691,0
-0.000465054,0
-0.000459441,0
-0.000453851,0
-0.000448285,0
-0.000442743,0
-0.000437225,0
-0.00043173,0
-0.000426259,0
-0.000420811,0
-0.000415386,0
-0.000409985,0
-0.000404606,0
-0.000399251,0
-0.000393919,0
-0.00038861,0
-0.000383323,0
-0.00037806,0
-0.000372819,0
-0.0003676,0
-0.000362404,0
-0.000357231,0
-0.000352079,0
-0.000346951,0
-0.000341844,0
-0.000336759,0
-0.000331697,0
-0.000326656,0
-0.000321638,0
-0.000316641,0
-0.000311666,0
-0.000306712,0
-0.000301781,0
-0.00029687,0
-0.000291981,0
-0.000287114,0
-0.000282267,0
-0.000277442,0
-0.000272638,0
-0.000267855,0
-0.000263093,0
-0.000258352,0
-0.000253631,0
-0.000248932,0
-0.000244253,0
-0.000239594,0
-0.000234956,0
-0.000230339,0
-0.000225741,0
-0.000221165,0
-0.000216608,0
-0.000212071,0
-0.000207555,0
-0.000203058,0
-0.000198581,0
-0.000194124,0
-0.000189687,0
-0.000185269,0
-0.000180871,0
-0.000176493,0
-0.000172134,0
-0.000167794,0
-0.000163474,0
-0.000159173,0
-0.000154891,0
-0.000150628,0
-0.000146384,0
-0.000142159,0
-0.000137952,0
-0.000133765,0
-0.000129596,0
-0.000125446,0
-0.000121314,0
-0.000117201,0
-0.000113106,0
-0.000109029,0
-0.000104971,0
-0.000100931,0
-9.69E-05,0
-9.29E-05,0
-8.89E-05,0
-8.50E-05,0
-8.10E-05,0
-7.71E-05,0
-7.32E-05,0
-6.93E-05,0
-6.54E-05,0
-6.15E-05,0
-5.77E-05,0
-5.38E-05,0
-5.00E-05,0
-4.62E-05,0
-4.25E-05,0
-3.87E-05,0
-3.50E-05,0
-3.12E-05,0
-2.75E-05,0
-2.38E-05,0
-2.02E-05,0
-1.65E-05,0
-1.29E-05,0
-9.23E-06,0
-5.62E-06,0
-2.02E-06,0
1.55E-06,0
5.11E-06,0
8.66E-06,0
1.22E-05,0
1.57E-05,0
1.92E-05,0
2.27E-05,0
2.61E-05,0
2.96E-05,0
3.30E-05,0
3.64E-05,0
3.99E-05,0
4.32E-05,0
4.66E-05,0
5.00E-05,0
5.33E-05,0
5.66E-05,0
6.00E-05,0
6.33E-05,0
6.65E-05,0
6.98E-05,0
7.31E-05,0
7.63E-05,0
7.95E-05,0
8.27E-05,0
8.59E-05,0
8.91E-05,0
9.23E-05,0
9.54E-05,0
9.86E-05,0
0.00010168,0
0.000104789,0
0.000107885,0
0.000110967,0
0.000114034,0
0.000117088,0
0.000120129,0
0.000123155,0
0.000126169,0
0.000129168,0
0.000132154,0
0.000135127,0
0.000138087,0
0.000141033,0
0.000143966,0
0.000146886,0
0.000149793,0
0.000152687,0
0.000155568,0
0.000158436,0
0.000161292,0
0.000164135,0
0.000166965,0
0.000169783,0
0.000172588,0
0.00017538,0
0.000178161,0
0.000180929,0
0.000183685,0
0.000186428,0
0.00018916,0
0.00019188,0
0.000194587,0
0.000197283,0
0.000199967,0
0.000202639,0
0.000205299,0
0.000207948,0
0.000210585,0
0.000213211,0
0.000215825,0
0.000218428,0
0.000221019,0
0.000223599,0
0.000226169,0
0.000228727,0
0.000231273,0
0.000233809,0
0.000236334,0
0.000238849,0
0.000241352,0
0.000243844,0
0.000246326,0
0.000248798,0
0.000251259,0
0.000253709,0
0.000256149,0
0.000258578,0
0.000260998,0
0.000263407,0
0.000265806,0
0.000268194,0
0.000270573,0
0.000272942,0
0.000275301,0
0.00027765,0
0.000279989,0
0.000282319,0
0.000284639,0
0.000286949,0
0.00028925,0
0.000291541,0
0.000293823,0
0.000296096,0
0.000298359,0
0.000300613,0
0.000302858,0
0.000305094,0
0.00030732,0
0.000309538,0
0.000311747,0
0.000313947,0
0.000316139,0
0.000318321,0
0.000320495,0
0.00032266,0
0.000324817,0
0.000326965,0
0.000329105,0
0.000331237,0
0.00033336,0
0.000335475,0
0.000337582,0
0.00033968,0
0.000341771,0
0.000343854,0
0.000345928,0
0.000347995,0
0.000350054,0
0.000352106,0
0.000354149,0
0.000356185,0
0.000358214,0
0.000360234,0
0.000362248,0
0.000364254,0
0.000366253,0
0.000368244,0
0.000370228,0
0.000372205,0
0.000374175,0
0.000376138,0
0.000378094,0
0.000380043,0
0.000381986,0
0.000383921,0
0.00038585,0
0.000387772,0
0.000389687,0
0.000391596,0
0.000393498,0
0.000395394,0
0.000397283,0
0.000399167,0
0.000401043,0
0.000402914,0
0.000404779,0
0.000406637,0
0.000408489,0
0.000410336,0
0.000412176,0
0.000414011,0
0.000415839,0
0.000417662,0
0.00041948,0
0.000421291,0
0.000423098,0
0.000424898,0
0.000426693,0
0.000428483,0
0.000430267,0
0.000432046,0
0.00043382,0
0.000435589,0
0.000437352,0
0.000439111,0
0.000440864,0
0.000442613,0
0.000444356,0
0.000446095,0
0.000447829,0
0.000449558,0
0.000451283,0
0.000453003,0
0.000454718,0
0.000456429,0
0.000458135,0
0.000459837,0
0.000461535,0
0.000463228,0
0.000464917,0
0.000466602,0
0.000468283,0
0.00046996,0
0.000471633,0
0.000473301,0
0.000474966,0
0.000476627,0
0.000478285,0
0.000479938,0
0.000481588,0
0.000483234,0
0.000484877,0
0.000486516,0
0.000488152,0
0.000489784,0
0.000491413,0
0.000493039,0
0.000494661,0
0.00049628,0
0.000497896,0
0.000499509,0
0.000501119,0
0.000502726,0
0.00050433,0
0.000505931,0
0.000507529,0
0.000509125,0
0.000510718,0
0.000512308,0
0.000513896,0
0.000515481,0
0.000517063,0
0.000518643,0
0.000520221,0
0.000521796,0
0.000523369,0
0.00052494,0
0.000526509,0
0.000528075,0
0.000529639,0
0.000531202,0
0.000532762,0
0.000534321,0
0.000535877,0
0.000537432,0
0.000538985,0
0.000540536,0
0.000542086,0
0.000543634,0
0.000545181,0
0.000546725,0
0.000548269,0
0.000549811,0
0.000551352,0
0.000552891,0
0.000554429,0
0.000555966,0
0.000557502,0
0.000559037,0
0.000560571,0
0.000562103,0
0.000563635,0
0.000565166,0
0.000566696,0
0.000568225,0
0.000569753,0
0.000571281,0
0.000572808,0
0.000574335,0
0.00057586,0
0.000577386,0
0.000578911,0
0.000580435,0
0.00058196,0
0.000583484,0
0.000585007,0
0.000586531,0
0.000588054,0
0.000589577,0
0.000591101,0
0.000592624,0
0.000594147,0
0.00059567,0
0.000597194,0
0.000598718,0
0.000600242,0
0.000601766,0
0.00060329,0
0.000604815,0
0.000606341,0
0.000607867,0
0.000609393,0
0.00061092,0
0.000612448,0
0.000613976,0
0.000615505,0
0.000617035,0
0.000618565,0
0.000620097,0
0.000621629,0
0.000623163,0
0.000624697,0
0.000626233,0
0.000627769,0
0.000629307,0
0.000630846,0
0.000632386,0
0.000633928,0
0.000635471,0
0.000637015,0
0.000638561,0
0.000640108,0
0.000641657,0
0.000643207,0
0.000644759,0
0.000646312,0
0.000647868,0
0.000649425,0
0.000650984,0
0.000652545,0
0.000654107,0
0.000655672,0
0.000657239,0
0.000658807,0
0.000660378,0
0.000661951,0
0.000663526,0
0.000665104,0
0.000666683,0
0.000668265,0
0.00066985,0
0.000671436,0
0.000673026,0
0.000674617,0
0.000676212,0
0.000677809,0
0.000679408,0
0.00068101,0
0.000682615,0
0.000684223,0
0.000685833,0
0.000687447,0
0.000689063,0
0.000690683,0
0.000692305,0
0.00069393,0
0.000695559,0
0.00069719,0
0.000698825,0
0.000700463,0
0.000702104,0
0.000703749,0
0.000705396,0
0.000707048,0
0.000708703,0
0.000710361,0
0.000712023,0
0.000713688,0
0.000715357,0
0.000717029,0
0.000718706,0
0.000720386,0
0.00072207,0
0.000723758,0
0.000725449,0
0.000727145,0
0.000728844,0
0.000730548,0
0.000732255,0
0.000733967,0
0.000735683,0
0.000737403,0
0.000739127,0
0.000740855,0
0.000742588,0
0.000744325,0
0.000746067,0
0.000747813,0
0.000749563,0
0.000751318,0
0.000753078,0
0.000754842,0
0.000756611,0
0.000758385,0
0.000760163,0
0.000761946,0
0.000763734,0
0.000765526,0
0.000767324,0
0.000769127,0
0.000770934,0
0.000772747,0
0.000774564,0
0.000776387,0
0.000778215,0
0.000780048,0
0.000781886,0
0.00078373,0
0.000785579,0
0.000787433,0
0.000789293,0
0.000791158,0
0.000793029,0
0.000794905,0
0.000796786,0
0.000798674,0
0.000800566,0
0.000802465,0
0.000804369,0
0.00080628,0
0.000808195,0
0.000810117,0
0.000812045,0
0.000813978,0
0.000815918,0
0.000817863,0
0.000819815,0
0.000821773,0
0.000823736,0
0.000825706,0
0.000827682,0
0.000829665,0
0.000831653,0
0.000833648,0
0.00083565,0
0.000837657,0
0.000839672,0
0.000841692,0
0.00084372,0
0.000845753,0
0.000847794,0
0.000849841,0
0.000851894,0
0.000853955,0
0.000856022,0
0.000858096,0
0.000860176,0
0.000862264,0
0.000864358,0
0.00086646,0
0.000868568,0
0.000870684,0
0.000872806,0
0.000874936,0
0.000877073,0
0.000879217,0
0.000881368,0
0.000883526,0
0.000885692,0
0.000887865,0
0.000890045,0
0.000892233,0
0.000894428,0
0.000896631,0
0.000898841,0
0.000901059,0
0.000903284,0
0.000905517,0
0.000907758,0
0.000910006,0
0.000912262,0
0.000914526,0
0.000916797,0
0.000919077,0
0.000921364,0
0.00092366,0
0.000925963,0
0.000928274,0
0.000930593,0
0.000932921,0
0.000935256,0
0.0009376,0
0.000939952,0
0.000942312,0
0.00094468,0
0.000947056,0
0.000949441,0
0.000951834,0
0.000954236,0
0.000956646,0
0.000959065,0
0.000961492,0
0.000963927,0
0.000966371,0
0.000968824,0
0.000971285,0
0.000973755,0
0.000976234,0
0.000978722,0
0.000981218,0
0.000983723,0
0.000986237,0
0.00098876,0
0.000991292,0
0.000993833,0
0.000996382,0
0.000998941,0
0.001001509,0
0.001004086,0
0.001006672,0
0.001009267,0
0.001011872,0
0.001014485,0
0.001017108,0
0.001019741,0
0.001022382,0
0.001025033,0
0.001027694,0
0.001030364,0
0.001033043,0
0.001035732,0
0.00103843,0
0.001041139,0
0.001043856,0
0.001046583,0
0.00104932,0
0.001052067,0
0.001054824,0
0.00105759,0
0.001060366,0
0.001063152,0
0.001065947,0
0.001068753,0
0.001071569,0
0.001074394,0
0.00107723,0
0.001080076,0
0.001082932,0
0.001085798,0
0.001088674,0
0.00109156,0
0.001094456,0
0.001097363,0
0.00110028,0
0.001103207,0
0.001106145,0
0.001109093,0
0.001112051,0
0.00111502,0
0.001118,0
0.00112099,0
0.00112399,0
0.001127001,0
0.001130023,0
0.001133055,0
0.001136098,0
0.001139151,0
0.001142216,0
0.001145291,0
0.001148377,0
0.001151474,0
0.001154581,0
0.0011577,0
0.001160829,0
0.001163969,0
0.001167121,0
0.001170283,0
0.001173457,0
0.001176641,0
0.001179837,0
0.001183044,0
0.001186261,0
0.001189491,0
0.001192731,0
0.001195983,0
0.001199246,0
0.00120252,0
0.001205806,0
0.001209103,0
0.001212411,0
0.001215731,0
0.001219062,0
0.001222405,0
0.00122576,0
0.001229126,0
0.001232503,0
0.001235893,0
0.001239294,0
0.001242706,0
0.001246131,0
0.001249567,0
0.001253015,0
0.001256474,0
0.001259946,0
0.001263429,0
0.001266925,0
0.001270432,0
0.001273951,0
0.001277482,0
0.001281026,0
0.001284581,0
0.001288148,0
0.001291728,0
0.001295319,0
0.001298923,0
0.001302539,0
0.001306167,0
0.001309808,0
0.001313461,0
0.001317126,0
0.001320803,0
0.001324493,0
0.001328195,0
0.00133191,0
0.001335637,0
0.001339377,0
0.001343129,0
0.001346893,0
0.001350671,0
0.00135446,0
0.001358263,0
0.001362078,0
0.001365906,0
0.001369746,0
0.001373599,0
0.001377466,0
0.001381344,0
0.001385236,0
0.001389141,0
0.001393058,0
0.001396988,0
0.001400931,0
0.001404888,0
0.001408857,0
0.001412839,0
0.001416834,0
0.001420843,0
0.001424864,0
0.001428899,0
0.001432947,0
0.001437008,0
0.001441082,0
0.001445169,0
0.00144927,0
0.001453384,0
0.001457511,0
0.001461652,0
0.001465806,0
0.001469973,0
0.001474154,0
0.001478348,0
0.001482556,0
0.001486777,0
0.001491012,0
0.001495261,0
0.001499523,0
0.001503798,0
0.001508088,0
0.00151239,0
0.001516707,0
0.001521037,0
0.001525382,0
0.001529739,0
0.001534111,0
0.001538497,0
0.001542896,0
0.001547309,0
0.001551736,0
0.001556177,0
0.001560632,0
0.001565101,0
0.001569584,0
0.001574081,0
0.001578592,0
0.001583118,0
0.001587657,0
0.00159221,0
0.001596778,0
0.00160136,0
0.001605956,0
0.001610566,0
0.00161519,0
