med8 100,med8 100
0.002723864,0
0.00270578,0
0.002687747,0
0.002669765,0
0.002651834,0
0.002633954,0
0.002616126,0
0.002598348,0
0.002580622,0
0.002562946,0
0.002545321,0
0.002527746,0
0.002510223,0
0.00249275,0
0.002475328,0
0.002457956,0
0.002440634,0
0.002423364,0
0.002406143,0
0.002388973,0
0.002371853,0
0.002354783,0
0.002337764,0
0.002320794,0
0.002303875,0
0.002287006,0
0.002270186,0
0.002253417,0
0.002236697,0
0.002220027,0
0.002203407,0
0.002186836,0
0.002170316,0
0.002153844,0
0.002137423,0
0.00212105,0
0.002104727,0
0.002088454,0
0.00207223,0
0.002056055,0
0.002039929,0
0.002023853,0
0.002007825,0
0.001991847,0
0.001975918,0
0.001960037,0
0.001944206,0
0.001928423,0
0.001912689,0
0.001897004,0
0.001881367,0
0.00186578,0
0.00185024,0
0.00183475,0
0.001819307,0
0.001803913,0
1.79E-03,0
1.77E-03,0
1.76E-03,0
1.74E-03,0
1.73E-03,0
1.71E-03,0
1.70E-03,0
1.68E-03,0
1.67E-03,0
1.65E-03,0
1.64E-03,0
1.62E-03,0
1.61E-03,0
1.59E-03,0
1.58E-03,0
0.001564156,0
0.001549578,0
0.001535047,0
0.001520563,0
0.001506127,0
0.001491739,0
0.001477397,0
0.001463103,0
0.001448856,0
0.001434656,0
0.001420503,0
0.001406398,0
0.001392339,0
0.001378327,0
0.001364362,0
0.001350444,0
0.001336573,0
0.001322749,0
0.001308971,0
0.00129524,0
1.28E-03,0
1.27E-03,0
1.25E-03,0
1.24E-03,0
1.23E-03,0
1.21E-03,0
1.20E-03,0
1.19E-03,0
1.17E-03,0
1.16E-03,0
1.15E-03,0
1.13E-03,0
1.12E-03,0
1.11E-03,0
0.001094837,0
0.001081845,0
0.0010689,0
0.001056,0
0.001043145,0
0.001030337,0
0.001017574,0
0.001004856,0
0.000992184,0
0.000979558,0
0.000966977,0
0.000954441,0
0.00094195,0
0.000929505,0
0.000917105,0
0.000904751,0
0.000892441,0
0.000880176,0
0.000867957,0
0.000855782,0
0.000843653,0
0.000831568,0
0.000819528,0
0.000807533,0
0.000795582,0
0.000783677,0
0.000771815,0
0.000759999,0
0.000748227,0
0.000736499,0
0.000724816,0
0.000713178,0
0.000701583,0
0.000690033,0
0.000678528,0
0.000667066,0
0.000655649,0
0.000644276,0
0.000632946,0
0.000621661,0
0.00061042,0
0.000599223,0
0.000588069,0
0.00057696,0
0.000565894,0
0.000554872,0
0.000543893,0
0.000532959,0
0.000522067,0
0.00051122,0
0.000500416,0
0.000489655,0
0.000478938,0
0.000468264,0
0.000457633,0
0.000447046,0
0.000436502,0
0.000426001,0
0.000415543,0
0.000405128,0
0.000394756,0
0.000384428,0
0.000374142,0
0.000363899,0
0.000353699,0
0.000343542,0
0.000333427,0
0.000323355,0
0.000313326,0
0.00030334,0
0.000293396,0
0.000283494,0
0.000273635,0
0.000263819,0
0.000254045,0
0.000244313,0
0.000234623,0
0.000224976,0
0.000215371,0
0.000205808,0
0.000196287,0
0.000186808,0
0.000177372,0
0.000167977,0
0.000158624,0
0.000149313,0
0.000140044,0
0.000130817,0
0.000121632,0
0.000112488,0
0.000103386,0
9.43E-05,0
8.53E-05,0
7.63E-05,0
6.74E-05,0
5.85E-05,0
4.96E-05,0
4.08E-05,0
3.21E-05,0
2.33E-05,0
1.46E-05,0
6.00E-06,0
-2.61E-06,0
-1.12E-05,0
-1.97E-05,0
-2.82E-05,0
-3.66E-05,0
-4.50E-05,0
-5.34E-05,0
-6.17E-05,0
-7.00E-05,0
-7.82E-05,0
-8.64E-05,0
-9.46E-05,0
-0.000102685,0
-0.00011076,0
-0.000118795,0
-0.000126789,0
-0.000134743,0
-0.000142656,0
-0.000150529,0
-0.000158362,0
-0.000166154,0
-0.000173907,0
-0.000181619,0
-0.000189291,0
-0.000196923,0
-0.000204515,0
-0.000212067,0
-0.000219579,0
-0.000227051,0
-0.000234484,0
-0.000241876,0
-0.000249229,0
-0.000256542,0
-0.000263815,0
-0.000271049,0
-0.000278243,0
-0.000285398,0
-0.000292513,0
-0.000299588,0
-0.000306625,0
-0.000313621,0
-0.000320579,0
-0.000327497,0
-0.000334376,0
-0.000341216,0
-0.000348016,0
-0.000354778,0
-0.0003615,0
-0.000368183,0
-0.000374828,0
-0.000381433,0
-0.000387999,0
-0.000394527,0
-0.000401016,0
-0.000407465,0
-0.000413877,0
-0.000420249,0
-0.000426583,0
-0.000432878,0
-0.000439135,0
-0.000445353,0
-0.000451532,0
-0.000457674,0
-0.000463776,0
-0.000469841,0
-0.000475867,0
-0.000481854,0
-0.000487804,0
-0.000493715,0
-0.000499588,0
-0.000505423,0
-0.00051122,0
-0.000516979,0
-0.0005227,0
-0.000528383,0
-0.000534028,0
-0.000539635,0
-0.000545205,0
-0.000550736,0
-0.00055623,0
-0.000561686,0
-0.000567105,0
-0.000572485,0
-0.000577829,0
-0.000583134,0
-0.000588402,0
-0.000593633,0
-0.000598826,0
-0.000603982,0
-0.000609101,0
-0.000614182,0
