rtt102 50,rtt102 50
1.43E-05,0
2.72E-05,0
4.02E-05,0
5.31E-05,0
6.59E-05,0
7.88E-05,0
9.16E-05,0
0.000104352,0
0.000117092,0
0.000129801,0
0.000142479,0
0.000155126,0
0.000167741,0
0.000180325,0
0.000192878,0
0.0002054,0
0.000217891,0
0.000230351,0
0.00024278,0
0.000255178,0
0.000267546,0
0.000279883,0
0.000292189,0
0.000304465,0
0.00031671,0
0.000328925,0
0.000341109,0
0.000353264,0
0.000365388,0
0.000377481,0
0.000389545,0
0.000401579,0
0.000413582,0
0.000425556,0
0.0004375,0
0.000449414,0
0.000461298,0
0.000473153,0
0.000484977,0
0.000496773,0
0.000508539,0
0.000520275,0
0.000531982,0
0.00054366,0
0.000555308,0
0.000566928,0
0.000578518,0
0.000590079,0
0.000601611,0
0.000613114,0
0.000624588,0
0.000636033,0
0.00064745,0
0.000658837,0
0.000670197,0
0.000681527,0
0.000692829,0
0.000704103,0
0.000715348,0
0.000726564,0
0.000737753,0
0.000748913,0
0.000760045,0
0.000771149,0
0.000782225,0
0.000793272,0
0.000804292,0
0.000815284,0
0.000826248,0
0.000837185,0
0.000848093,0
0.000858974,0
0.000869828,0
0.000880653,0
0.000891452,0
0.000902223,0
0.000912966,0
0.000923683,0
0.000934372,0
0.000945034,0
0.000955668,0
0.000966276,0
0.000976857,0
0.000987411,0
0.000997937,0
0.001008437,0
0.001018911,0
0.001029357,0
0.001039777,0
0.00105017,0
0.001060537,0
0.001070877,0
0.001081191,0
0.001091478,0
0.001101739,0
0.001111974,0
0.001122183,0
0.001132365,0
0.001142522,0
0.001152652,0
0.001162757,0
0.001172835,0
0.001182888,0
0.001192915,0
0.001202916,0
0.001212891,0
0.001222841,0
0.001232765,0
0.001242664,0
0.001252537,0
0.001262385,0
0.001272207,0
0.001282005,0
0.001291777,0
0.001301523,0
0.001311245,0
0.001320942,0
0.001330613,0
0.00134026,0
0.001349882,0
0.001359478,0
0.001369051,0
0.001378598,0
0.001388121,0
0.001397619,0
0.001407092,0
0.001416541,0
0.001425966,0
0.001435366,0
0.001444742,0
0.001454094,0
0.001463421,0
0.001472724,0
0.001482003,0
0.001491258,0
0.001500489,0
0.001509696,0
0.001518879,0
0.001528038,0
0.001537174,0
0.001546286,0
0.001555374,0
0.001564438,0
0.001573479,0
0.001582496,0
0.00159149,0
0.001600461,0
0.001609408,0
0.001618332,0
0.001627232,0
0.00163611,0
0.001644964,0
0.001653795,0
0.001662604,0
0.001671389,0
0.001680151,0
0.00168889,0
0.001697607,0
0.001706301,0
0.001714972,0
0.001723621,0
0.001732246,0
0.00174085,0
0.001749431,0
0.001757989,0
0.001766525,0
0.001775039,0
0.00178353,0
0.001791999,0
0.001800447,0
0.001808871,0
0.001817274,0
0.001825655,0
0.001834014,0
0.001842351,0
0.001850666,0
0.00185896,0
0.001867231,0
0.001875481,0
0.001883709,0
0.001891916,0
0.001900101,0
0.001908265,0
0.001916407,0
0.001924528,0
0.001932627,0
0.001940705,0
0.001948762,0
0.001956798,0
0.001964813,0
0.001972807,0
0.001980779,0
0.001988731,0
0.001996662,0
0.002004572,0
0.002012461,0
0.002020329,0
0.002028177,0
0.002036004,0
0.00204381,0
0.002051596,0
0.002059361,0
0.002067106,0
0.00207483,0
0.002082535,0
0.002090218,0
0.002097882,0
0.002105525,0
0.002113149,0
0.002120752,0
0.002128335,0
0.002135898,0
0.002143441,0
0.002150964,0
0.002158468,0
0.002165952,0
0.002173416,0
0.00218086,0
0.002188284,0
0.002195689,0
0.002203075,0
0.002210441,0
0.002217787,0
0.002225115,0
0.002232423,0
0.002239711,0
0.00224698,0
0.002254231,0
0.002261462,0
0.002268673,0
0.002275866,0
0.00228304,0
0.002290195,0
0.002297331,0
0.002304449,0
0.002311547,0
0.002318627,0
0.002325688,0
0.00233273,0
0.002339754,0
0.002346759,0
0.002353746,0
0.002360714,0
0.002367664,0
0.002374596,0
0.002381509,0
0.002388404,0
0.002395281,0
0.00240214,0
0.00240898,0
0.002415803,0
0.002422607,0
0.002429394,0
0.002436162,0
0.002442913,0
0.002449646,0
0.002456362,0
0.002463059,0
0.002469739,0
0.002476401,0
0.002483046,0
0.002489673,0
0.002496283,0
0.002502875,0
0.00250945,0
0.002516007,0
0.002522548,0
0.002529071,0
0.002535576,0
0.002542065,0
0.002548537,0
0.002554991,0
0.002561429,0
0.002567849,0
0.002574253,0
0.00258064,0
0.00258701,0
0.002593363,0
0.0025997,0
0.00260602,0
0.002612323,0
0.00261861,0
0.00262488,0
0.002631134,0
0.002637371,0
0.002643592,0
0.002649797,0
0.002655985,0
0.002662157,0
0.002668313,0
0.002674452,0
0.002680576,0
0.002686683,0
0.002692775,0
0.002698851,0
0.00270491,0
0.002710954,0
0.002716982,0
0.002722994,0
0.00272899,0
0.002734971,0
0.002740936,0
0.002746886,0
0.00275282,0
0.002758738,0
0.002764641,0
0.002770528,0
0.002776401,0
0.002782258,0
0.002788099,0
0.002793925,0
0.002799737,0
0.002805533,0
0.002811314,0
0.002817079,0
0.00282283,0
0.002828566,0
0.002834287,0
0.002839993,0
0.002845685,0
0.002851361,0
0.002857023,0
0.00286267,0
0.002868302,0
0.00287392,0
0.002879524,0
0.002885112,0
0.002890687,0
0.002896247,0
0.002901792,0
0.002907323,0
0.00291284,0
0.002918343,0
0.002923831,0
0.002929305,0
0.002934766,0
0.002940212,0
0.002945644,0
0.002951062,0
0.002956466,0
0.002961856,0
0.002967233,0
0.002972595,0
0.002977944,0
0.002983279,0
0.002988601,0
0.002993909,0
0.002999203,0
0.003004484,0
0.003009751,0
0.003015005,0
0.003020245,0
0.003025472,0
0.003030686,0
0.003035886,0
0.003041073,0
0.003046247,0
0.003051408,0
0.003056556,0
0.00306169,0
0.003066812,0
0.00307192,0
0.003077016,0
0.003082099,0
0.003087169,0
0.003092226,0
0.00309727,0
0.003102302,0
0.003107321,0
0.003112327,0
0.003117321,0
0.003122302,0
0.003127271,0
0.003132227,0
0.00313717,0
0.003142102,0
0.003147021,0
0.003151928,0
0.003156822,0
0.003161704,0
0.003166574,0
0.003171432,0
0.003176278,0
0.003181112,0
0.003185934,0
0.003190743,0
0.003195541,0
0.003200327,0
0.003205101,0
0.003209864,0
0.003214614,0
0.003219353,0
0.00322408,0
0.003228796,0
0.0032335,0
0.003238192,0
0.003242873,0
0.003247543,0
0.003252201,0
0.003256847,0
0.003261482,0
0.003266106,0
0.003270719,0
0.003275321,0
0.003279911,0
0.00328449,0
0.003289058,0
0.003293615,0
0.003298161,0
0.003302696,0
0.00330722,0
0.003311733,0
0.003316235,0
0.003320727,0
0.003325208,0
0.003329678,0
0.003334137,0
0.003338585,0
0.003343023,0
0.003347451,0
0.003351868,0
0.003356274,0
0.00336067,0
0.003365055,0
0.00336943,0
0.003373795,0
0.00337815,0
0.003382494,0
0.003386828,0
0.003391152,0
0.003395465,0
0.003399769,0
0.003404062,0
0.003408346,0
0.003412619,0
0.003416883,0
0.003421136,0
0.00342538,0
0.003429614,0
0.003433838,0
0.003438053,0
0.003442257,0
0.003446452,0
0.003450638,0
0.003454814,0
