VP16 50,VP16 50
0.009832004,0
0.009772989,0
0.00971411,0
0.009655366,0
0.009596757,0
0.009538283,0
0.009479944,0
0.009421739,0
0.009363669,0
0.009305733,0
0.009247932,0
0.009190264,0
0.00913273,0
0.00907533,0
0.009018063,0
0.008960929,0
0.008903929,0
0.008847061,0
0.008790327,0
0.008733725,0
0.008677255,0
0.008620918,0
0.008564713,0
0.00850864,0
0.008452699,0
0.00839689,0
0.008341213,0
0.008285666,0
0.008230251,0
0.008174967,0
0.008119814,0
0.008064792,0
0.008009901,0
0.00795514,0
0.007900509,0
0.007846008,0
0.007791638,0
0.007737397,0
0.007683286,0
0.007629304,0
0.007575452,0
0.007521729,0
0.007468135,0
0.00741467,0
0.007361334,0
0.007308126,0
0.007255047,0
0.007202096,0
0.007149273,0
0.007096578,0
0.007044011,0
0.006991572,0
0.00693926,0
6.89E-03,0
6.84E-03,0
6.78E-03,0
6.73E-03,0
6.68E-03,0
6.63E-03,0
6.58E-03,0
6.53E-03,0
6.47E-03,0
6.42E-03,0
6.37E-03,0
6.32E-03,0
6.27E-03,0
6.22E-03,0
0.006169782,0
0.00611949,0
0.006069322,0
0.00601928,0
0.005969362,0
0.005919568,0
0.005869899,0
0.005820354,0
0.005770934,0
0.005721637,0
0.005672463,0
0.005623414,0
0.005574487,0
0.005525684,0
0.005477005,0
0.005428448,0
0.005380014,0
0.005331702,0
0.005283514,0
0.005235447,0
0.005187503,0
0.005139681,0
0.005091981,0
0.005044403,0
0.004996946,0
0.004949611,0
0.004902397,0
0.004855305,0
0.004808333,0
0.004761483,0
0.004714753,0
0.004668144,0
0.004621655,0
0.004575286,0
0.004529038,0
0.00448291,0
0.004436902,0
0.004391013,0
0.004345245,0
0.004299595,0
0.004254065,0
0.004208654,0
0.004163362,0
0.004118189,0
0.004073135,0
0.004028199,0
0.003983382,0
0.003938683,0
0.003894102,0
0.003849639,0
0.003805295,0
0.003761067,0
0.003716958,0
0.003672966,0
0.003629091,0
0.003585333,0
0.003541693,0
0.003498169,0
0.003454762,0
0.003411471,0
0.003368297,0
0.00332524,0
0.003282298,0
0.003239473,0
0.003196763,0
0.003154169,0
0.003111691,0
0.003069328,0
0.003027081,0
0.002984949,0
0.002942931,0
0.002901029,0
0.002859242,0
0.002817569,0
0.00277601,0
0.002734566,0
0.002693236,0
0.00265202,0
0.002610918,0
0.00256993,0
0.002529056,0
0.002488295,0
0.002447647,0
0.002407112,0
0.002366691,0
0.002326383,0
0.002286187,0
0.002246104,0
0.002206134,0
0.002166276,0
0.002126531,0
0.002086897,0
0.002047376,0
0.002007966,0
0.001968668,0
0.001929482,0
0.001890407,0
0.001851443,0
0.001812591,0
0.001773849,0
0.001735219,0
0.001696699,0
0.00165829,0
0.001619991,0
0.001581803,0
0.001543725,0
0.001505757,0
0.001467899,0
0.001430151,0
0.001392512,0
0.001354984,0
0.001317564,0
0.001280254,0
0.001243053,0
0.001205961,0
0.001168978,0
0.001132103,0
0.001095337,0
0.00105868,0
0.001022131,0
0.00098569,0
0.000949358,0
0.000913133,0
0.000877016,0
0.000841007,0
0.000805105,0
0.000769311,0
0.000733624,0
0.000698045,0
0.000662572,0
0.000627206,0
0.000591947,0
0.000556795,0
0.000521749,0
0.000486809,0
0.000451976,0
0.000417249,0
0.000382628,0
0.000348112,0
0.000313703,0
0.000279399,0
0.0002452,0
0.000211107,0
0.000177119,0
0.000143236,0
0.000109458,0
7.58E-05,0
4.22E-05,0
8.75E-06,0
-2.46E-05,0
-5.79E-05,0
-9.10E-05,0
-0.000124061,0
-0.000157004,0
-0.000189843,0
-0.000222579,0
-0.000255211,0
-0.000287739,0
-0.000320165,0
-0.000352487,0
-0.000384706,0
-0.000416823,0
-0.000448836,0
-0.000480747,0
-0.000512555,0
-0.000544261,0
-0.000575865,0
-0.000607367,0
-0.000638766,0
-0.000670064,0
-0.00070126,0
-0.000732354,0
-0.000763347,0
-0.000794238,0
-0.000825029,0
-0.000855718,0
-0.000886306,0
-0.000916793,0
-0.000947179,0
-0.000977465,0
-0.00100765,0
-0.001037735,0
-0.001067719,0
-0.001097603,0
-0.001127388,0
-0.001157072,0
-0.001186657,0
-0.001216142,0
-0.001245528,0
-0.001274814,0
-0.001304,0
-0.001333088,0
-0.001362077,0
-0.001390966,0
-0.001419757,0
-0.00144845,0
-0.001477043,0
-0.001505539,0
-0.001533936,0
-0.001562234,0
-0.001590435,0
-0.001618538,0
-0.001646543,0
-0.00167445,0
-0.00170226,0
-0.001729972,0
-0.001757587,0
-0.001785105,0
-0.001812525,0
-0.001839849,0
-0.001867076,0
-0.001894206,0
-0.001921239,0
-0.001948176,0
-0.001975017,0
-0.002001761,0
-0.002028409,0
-0.002054961,0
-0.002081418,0
-0.002107778,0
-0.002134043,0
-0.002160212,0
-0.002186286,0
-0.002212264,0
-0.002238148,0
-0.002263936,0
-0.002289629,0
-0.002315228,0
-0.002340732,0
-0.002366141,0
-0.002391455,0
-0.002416676,0
-0.002441802,0
-0.002466834,0
-0.002491772,0
-0.002516616,0
-0.002541366,0
-0.002566023,0
-0.002590586,0
-0.002615055,0
-0.002639431,0
-0.002663714,0
-0.002687904,0
-0.002712001,0
-0.002736006,0
-0.002759917,0
-0.002783736,0
-0.002807462,0
-0.002831096,0
-0.002854638,0
-0.002878087,0
-0.002901444,0
-0.00292471,0
-0.002947883,0
-0.002970965,0
-0.002993956,0
-0.003016854,0
-0.003039662,0
-0.003062378,0
-0.003085003,0
-0.003107537,0
-0.00312998,0
-0.003152333,0
-0.003174594,0
-0.003196765,0
-0.003218846,0
-0.003240836,0
-0.003262736,0
-0.003284546,0
-0.003306266,0
-0.003327896,0
-0.003349436,0
-0.003370887,0
-0.003392248,0
-0.003413519,0
-0.003434701,0
-0.003455794,0
-0.003476798,0
-0.003497713,0
-0.003518539,0
-0.003539276,0
-0.003559924,0
-0.003580484,0
-0.003600955,0
-0.003621338,0
-0.003641633,0
-0.00366184,0
-0.003681958,0
-0.003701989,0
-0.003721932,0
-0.003741787,0
-0.003761555,0
-0.003781235,0
-0.003800828,0
-0.003820333,0
-0.003839752,0
-0.003859083,0
-0.003878328,0
-0.003897485,0
-0.003916556,0
-0.00393554,0
-0.003954438,0
-0.00397325,0
-0.003991975,0
-0.004010614,0
-0.004029167,0
-0.004047633,0
-0.004066014,0
-0.00408431,0
-0.00410252,0
-0.004120644,0
-0.004138682,0
-0.004156636,0
-0.004174504,0
-0.004192287,0
-0.004209985,0
-0.004227598,0
-0.004245127,0
-0.004262571,0
-0.00427993,0
-0.004297204,0
-0.004314395,0
-0.004331501,0
-0.004348523,0
-0.00436546,0
-0.004382314,0
-0.004399084,0
-0.004415771,0
-0.004432373,0
-0.004448893,0
-0.004465328,0
-0.004481681,0
-0.00449795,0
-0.004514136,0
-0.004530239,0
-0.004546259,0
-0.004562197,0
-0.004578051,0
-0.004593823,0
-0.004609513,0
-0.00462512,0
-0.004640645,0
-0.004656088,0
-0.004671448,0
-0.004686727,0
-0.004701924,0
-0.004717039,0
-0.004732072,0
-0.004747024,0
-0.004761894,0
-0.004776683,0
-0.004791391,0
-0.004806017,0
-0.004820563,0
-0.004835027,0
-0.004849411,0
-0.004863714,0
-0.004877936,0
-0.004892078,0
-0.004906139,0
-0.00492012,0
-0.00493402,0
-0.004947841,0
-0.004961581,0
-0.004975242,0
-0.004988822,0
-0.005002323,0
-0.005015744,0
-0.005029086,0
-0.005042348,0
-0.005055531,0
-0.005068634,0
-0.005081659,0
-0.005094604,0
-0.00510747,0
-0.005120258,0
-0.005132967,0
-0.005145597,0
-0.005158148,0
-0.005170621,0
-0.005183016,0
-0.005195332,0
-0.00520757,0
-0.00521973,0
-0.005231813,0
-0.005243817,0
-0.005255743,0
-0.005267592,0
-0.005279363,0
-0.005291057,0
-0.005302673,0
-0.005314212,0
-0.005325674,0
-0.005337059,0
-0.005348366,0
-0.005359597,0
-0.005370751,0
-0.005381828,0
-0.005392829,0
-0.005403753,0
-0.0054146,0
-0.005425372,0
-0.005436067,0
-0.005446686,0
-0.005457228,0
-0.005467695,0
-0.005478086,0
-0.005488401,0
-0.005498641,0
-0.005508805,0
-0.005518893,0
-0.005528906,0
-0.005538844,0
-0.005548707,0
-0.005558494,0
-0.005568207,0
-0.005577844,0
-0.005587407,0
-0.005596895,0
-0.005606308,0
-0.005615647,0
-0.005624911,0
-0.005634101,0
-0.005643217,0
-0.005652259,0
-0.005661226,0
-0.005670119,0
-0.005678939,0
-0.005687685,0
-0.005696357,0
-0.005704955,0
-0.00571348,0
-0.005721931,0
-0.00573031,0
-0.005738614,0
-0.005746846,0
-0.005755005,0
-0.00576309,0
-0.005771103,0
-0.005779043,0
-0.00578691,0
-0.005794705,0
-0.005802427,0
-0.005810076,0
-0.005817654,0
-0.005825159,0
-0.005832592,0
