nut1 50,nut1 50
0.001382839,0
0.001382067,0
0.001381304,0
0.001380551,0
0.001379807,0
0.001379072,0
0.001378347,0
0.001377631,0
0.001376924,0
0.001376227,0
0.00137554,0
0.001374862,0
0.001374193,0
0.001373533,0
0.001372883,0
0.001372243,0
0.001371611,0
0.00137099,0
0.001370377,0
0.001369774,0
0.001369181,0
0.001368597,0
0.001368022,0
0.001367457,0
0.001366902,0
0.001366355,0
0.001365819,0
0.001365291,0
0.001364773,0
0.001364265,0
0.001363766,0
0.001363277,0
0.001362797,0
0.001362326,0
0.001361865,0
0.001361414,0
0.001360972,0
0.001360539,0
0.001360116,0
0.001359703,0
0.001359299,0
0.001358904,0
0.00135852,0
0.001358144,0
0.001357778,0
0.001357422,0
0.001357075,0
0.001356738,0
0.00135641,0
0.001356092,0
0.001355783,0
0.001355484,0
0.001355194,0
0.001354914,0
0.001354644,0
0.001354383,0
1.35E-03,0
1.35E-03,0
1.35E-03,0
1.35E-03,0
1.35E-03,0
1.35E-03,0
1.35E-03,0
1.35E-03,0
1.35E-03,0
1.35E-03,0
1.35E-03,0
1.35E-03,0
1.35E-03,0
1.35E-03,0
1.35E-03,0
0.001351512,0
0.001351415,0
0.001351326,0
0.001351248,0
0.001351179,0
0.00135112,0
0.00135107,0
0.00135103,0
0.001351,0
0.001350979,0
0.001350968,0
0.001350967,0
0.001350975,0
0.001350993,0
0.00135102,0
0.001351058,0
0.001351104,0
0.001351161,0
0.001351227,0
0.001351303,0
1.35E-03,0
1.35E-03,0
1.35E-03,0
1.35E-03,0
1.35E-03,0
1.35E-03,0
1.35E-03,0
1.35E-03,0
1.35E-03,0
1.35E-03,0
1.35E-03,0
1.35E-03,0
1.35E-03,0
1.35E-03,0
0.001353606,0
0.001353837,0
0.001354078,0
0.001354328,0
0.001354589,0
0.001354859,0
0.001355139,0
0.001355428,0
0.001355728,0
0.001356037,0
0.001356356,0
0.001356684,0
0.001357023,0
0.001357371,0
0.001357729,0
0.001358096,0
0.001358474,0
0.001358861,0
0.001359258,0
0.001359665,0
0.001360081,0
0.001360507,0
0.001360943,0
0.001361389,0
0.001361845,0
0.00136231,0
0.001362786,0
0.001363271,0
0.001363766,0
0.00136427,0
0.001364785,0
0.001365309,0
0.001365843,0
0.001366387,0
0.001366941,0
0.001367504,0
0.001368078,0
0.001368661,0
0.001369254,0
0.001369857,0
0.001370469,0
0.001371092,0
0.001371724,0
0.001372367,0
0.001373019,0
0.00137368,0
0.001374352,0
0.001375034,0
0.001375725,0
0.001376427,0
0.001377138,0
0.001377859,0
0.00137859,0
0.00137933,0
0.001380081,0
0.001380841,0
0.001381612,0
0.001382392,0
0.001383182,0
0.001383982,0
0.001384792,0
0.001385612,0
0.001386441,0
0.001387281,0
0.00138813,0
0.00138899,0
0.001389859,0
0.001390738,0
0.001391627,0
0.001392526,0
0.001393435,0
0.001394353,0
0.001395282,0
0.00139622,0
0.001397169,0
0.001398127,0
0.001399096,0
0.001400074,0
0.001401062,0
0.00140206,0
0.001403068,0
0.001404086,0
0.001405114,0
0.001406151,0
0.001407199,0
0.001408257,0
0.001409324,0
0.001410402,0
0.001411489,0
0.001412587,0
0.001413694,0
1.41E-03,0
1.42E-03,0
1.42E-03,0
1.42E-03,0
1.42E-03,0
1.42E-03,0
1.42E-03,0
1.42E-03,0
1.42E-03,0
1.43E-03,0
1.43E-03,0
1.43E-03,0
1.43E-03,0
1.43E-03,0
1.43E-03,0
1.43E-03,0
1.43E-03,0
1.44E-03,0
1.44E-03,0
1.44E-03,0
1.44E-03,0
1.44E-03,0
1.44E-03,0
0.001443261,0
0.001444618,0
0.001445985,0
0.001447361,0
0.001448748,0
0.001450145,0
0.001451552,0
0.001452969,0
0.001454395,0
0.001455832,0
0.001457279,0
0.001458736,0
0.001460203,0
0.00146168,0
0.001463166,0
0.001464663,0
0.00146617,0
0.001467687,0
0.001469214,0
0.001470751,0
0.001472298,0
0.001473855,0
0.001475423,0
0.001477,0
0.001478587,0
0.001480184,0
0.001481792,0
0.001483409,0
0.001485036,0
0.001486674,0
0.001488321,0
0.001489979,0
0.001491646,0
0.001493324,0
0.001495012,0
0.001496709,0
0.001498417,0
0.001500135,0
0.001501863,0
0.001503601,0
0.001505349,0
0.001507107,0
0.001508875,0
0.001510653,0
0.001512442,0
0.00151424,0
0.001516049,0
0.001517867,0
0.001519696,0
0.001521535,0
0.001523383,0
0.001525242,0
0.001527111,0
0.00152899,0
0.001530879,0
0.001532778,0
0.001534688,0
0.001536607,0
0.001538537,0
0.001540476,0
0.001542426,0
0.001544386,0
0.001546355,0
0.001548335,0
0.001550325,0
0.001552326,0
0.001554336,0
0.001556356,0
0.001558387,0
0.001560427,0
0.001562478,0
0.001564539,0
0.001566609,0
0.00156869,0
0.001570782,0
0.001572883,0
0.001574994,0
0.001577116,0
0.001579247,0
0.001581389,0
0.001583541,0
0.001585703,0
0.001587875,0
0.001590057,0
0.001592249,0
0.001594452,0
0.001596664,0
0.001598887,0
0.00160112,0
0.001603362,0
0.001605616,0
0.001607879,0
0.001610152,0
0.001612436,0
0.001614729,0
0.001617033,0
0.001619347,0
0.001621671,0
0.001624005,0
0.001626349,0
0.001628704,0
0.001631068,0
0.001633443,0
0.001635828,0
0.001638223,0
0.001640628,0
0.001643043,0
0.001645469,0
0.001647904,0
0.00165035,0
0.001652806,0
0.001655272,0
0.001657748,0
0.001660235,0
0.001662731,0
0.001665238,0
0.001667755,0
0.001670282,0
0.001672819,0
0.001675366,0
0.001677924,0
0.001680492,0
0.001683069,0
0.001685657,0
0.001688255,0
0.001690864,0
0.001693482,0
0.001696111,0
0.00169875,0
0.001701399,0
0.001704058,0
0.001706727,0
0.001709407,0
0.001712096,0
0.001714796,0
0.001717506,0
0.001720226,0
0.001722957,0
0.001725697,0
0.001728448,0
0.001731209,0
0.00173398,0
0.001736761,0
0.001739553,0
0.001742354,0
0.001745166,0
0.001747988,0
0.00175082,0
0.001753663,0
0.001756515,0
0.001759378,0
0.001762251,0
0.001765134,0
0.001768027,0
0.001770931,0
0.001773845,0
0.001776768,0
0.001779702,0
0.001782647,0
0.001785601,0
0.001788566,0
0.001791541,0
0.001794526,0
0.001797521,0
0.001800526,0
0.001803542,0
0.001806567,0
0.001809603,0
0.00181265,0
0.001815706,0
0.001818773,0
0.001821849,0
0.001824936,0
0.001828034,0
0.001831141,0
0.001834258,0
0.001837386,0
0.001840524,0
0.001843672,0
0.001846831,0
0.001849999,0
0.001853178,0
0.001856367,0
0.001859566,0
0.001862776,0
0.001865995,0
0.001869225,0
0.001872465,0
0.001875715,0
0.001878976,0
0.001882246,0
0.001885527,0
0.001888818,0
0.001892119,0
0.001895431,0
0.001898753,0
0.001902084,0
0.001905427,0
0.001908779,0
0.001912141,0
0.001915514,0
0.001918897,0
0.00192229,0
0.001925694,0
0.001929107,0
0.001932531,0
0.001935965,0
0.001939409,0
0.001942863,0
0.001946328,0
0.001949803,0
0.001953288,0
0.001956783,0
0.001960289,0
0.001963804,0
0.00196733,0
0.001970866,0
0.001974413,0
0.001977969,0
0.001981536,0
0.001985113,0
0.0019887,0
0.001992298,0
0.001995905,0
0.001999523,0
0.002003151,0
0.00200679,0
0.002010438,0
0.002014097,0
0.002017766,0
0.002021445,0
0.002025134,0
0.002028834,0
0.002032544,0
0.002036264,0
0.002039994,0
0.002043735,0
0.002047485,0
0.002051246,0
0.002055017,0
0.002058799,0
0.00206259,0
0.002066392,0
0.002070204,0
0.002074026,0
0.002077859,0
0.002081701,0
0.002085554,0
0.002089417,0
0.002093291,0
0.002097174,0
0.002101068,0
0.002104972,0
0.002108886,0
0.00211281,0
0.002116745,0
0.00212069,0
0.002124645,0
0.00212861,0
0.002132586,0
0.002136571,0
0.002140567,0
0.002144573,0
0.00214859,0
0.002152616,0
0.002156653,0
0.0021607,0
0.002164758,0
0.002168825,0
0.002172903,0
0.002176991,0
0.002181089,0
0.002185197,0
0.002189316,0
0.002193444,0
0.002197583,0
0.002201733,0
0.002205892,0
0.002210062,0
0.002214241,0
0.002218432,0
0.002222632,0
0.002226842,0
0.002231063,0
0.002235294,0
0.002239535,0
0.002243786,0
0.002248048,0
0.00225232,0
0.002256602,0
0.002260894,0
0.002265196,0
0.002269509,0
0.002273832,0
0.002278165,0
0.002282508,0
0.002286862,0
0.002291226,0
0.002295599,0
0.002299984,0
0.002304378,0
0.002308782,0
0.002313197,0
0.002317622,0
0.002322057,0
0.002326503,0
0.002330958,0
0.002335424,0
0.0023399,0
0.002344386,0
0.002348883,0
0.00235339,0
0.002357906,0
0.002362433,0
0.002366971,0
0.002371518,0
0.002376076,0
0.002380644,0
0.002385222,0
0.00238981,0
0.002394409,0
0.002399017,0
0.002403636,0
0.002408265,0
0.002412905,0
0.002417554,0
0.002422214,0
0.002426884,0
0.002431564,0
0.002436254,0
0.002440955,0
0.002445665,0
0.002450386,0
0.002455117,0
0.002459859,0
0.00246461,0
0.002469372,0
0.002474144,0
0.002478926,0
0.002483718,0
0.002488521,0
0.002493333,0
0.002498156,0
0.002502989,0
0.002507833,0
0.002512686,0
0.00251755,0
0.002522424,0
0.002527308,0
0.002532202,0
0.002537106,0
0.002542021,0
0.002546945,0
0.00255188,0
0.002556826,0
0.002561781,0
0.002566746,0
0.002571722,0
0.002576708,0
0.002581704,0
