Frame_number, Cell_number, Cell_colour, Position_X, Position_Y, Unique_cell_number
1,1,1,44.672,38.06,1
1,2,-1,440.5,342.2,2
1,3,-1,124.21,274.73,3
1,4,-1,527.84,415,4
1,5,-1,466.61,229.76,5
1,6,-1,247.5,486.28,6
1,7,-1,465.06,185.03,7
1,8,-1,281.74,394.9,8
1,9,-1,182.81,64.765,9
1,10,-1,474.57,193.71,10
1,11,-1,437.04,325.7,11
1,12,-1,184.89,49.843,12
1,13,-1,542.56,403.69,13
1,14,-1,335.66,366.77,14
1,15,-1,197.6,55.058,15
1,16,-1,75.836,369.79,16
1,17,-1,315.79,106.65,17
1,18,-1,300.81,109.55,18
1,19,-1,498.4,400.69,19
1,20,-1,422.12,331.84,20
1,21,-1,79.372,431.94,21
1,22,-1,340.35,350.32,22
1,23,-1,454.91,217.86,23
1,24,-1,322.1,355.08,24
1,25,-1,471.7,208.18,25
1,26,-1,527.8,396.34,26
1,27,-1,91.022,417.8,27
1,28,-1,106.87,274.84,28
1,29,-1,313.73,367.4,29
1,30,-1,237.03,477.91,30
1,31,-1,325.09,373.45,31
1,32,-1,456.4,199.07,32
1,33,-1,516.04,404.64,33
1,34,-1,291.62,381.27,34
1,35,-1,118.02,259.99,35
1,36,-1,289.05,100.71,36
2,1,1,45,37,1
2,2,0,418.64,330.06,2
2,3,0,102.12,263.07,3
2,4,0,506.34,403.21,4
2,5,0,444.91,218.19,5
2,6,0,226.57,474.72,6
2,7,0,441.82,173.67,7
2,8,0,260.72,382.91,8
2,9,0,161.1,53.467,9
2,10,0,452.41,182.04,10
2,11,0,415.32,313.29,11
2,12,1,161.5,38.7,12
2,13,0,519.53,392.71,13
2,14,0,313.88,355.13,14
2,15,0,176.03,43.804,15
2,16,0,53.697,358.13,16
2,17,0,295.4,94.904,17
2,18,0,279.65,100.22,18
2,19,0,476.04,389.21,19
2,20,0,400.01,319.59,20
2,21,0,57.724,420.31,21
2,22,0,317.67,337.81,22
2,23,0,432.45,206.31,23
2,24,0,302.1,344.95,24
2,25,0,450.8,195.76,25
2,26,0,507.05,384.38,26
2,27,0,70.061,406.58,27
2,28,0,86.126,264.64,28
2,29,0,290.77,356.23,29
2,30,0,213.3,465.78,30
2,31,0,302.42,361.81,31
2,32,0,434.78,187.7,32
2,33,0,494.34,392.67,33
2,34,0,271.34,369.26,34
2,35,0,94.864,247.21,35
2,36,0,269.58,84.057,36
2,37,0,60.43,401.59,37
3,1,1,45,37,1
